# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 2.03849
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	3.54702269e+45	0.00000000e+00
0.20	1.23749480e+46	0.00000000e+00
0.30	2.39624752e+46	0.00000000e+00
0.40	3.62892646e+46	0.00000000e+00
0.50	4.79208002e+46	0.00000000e+00
0.60	5.79459142e+46	0.00000000e+00
0.70	6.58621397e+46	0.00000000e+00
0.80	7.14634550e+46	0.00000000e+00
0.90	7.47517776e+46	0.00000000e+00
1.00	7.58735435e+46	0.00000000e+00
1.10	7.50742061e+46	0.00000000e+00
1.20	7.26626122e+46	0.00000000e+00
1.30	6.89801046e+46	0.00000000e+00
1.40	6.43727756e+46	0.00000000e+00
1.50	5.91677581e+46	0.00000000e+00
1.60	5.36552795e+46	0.00000000e+00
1.70	4.80775947e+46	0.00000000e+00
1.80	4.26247035e+46	0.00000000e+00
1.90	3.74356999e+46	0.00000000e+00
2.00	3.26039904e+46	0.00000000e+00
2.10	2.81845940e+46	0.00000000e+00
2.20	2.42020719e+46	0.00000000e+00
2.30	2.06580876e+46	0.00000000e+00
2.40	1.75380446e+46	0.00000000e+00
2.50	1.48165716e+46	0.00000000e+00
2.60	1.24618420e+46	0.00000000e+00
2.70	1.04388386e+46	0.00000000e+00
2.80	8.71171892e+45	0.00000000e+00
2.90	7.24545629e+45	0.00000000e+00
3.00	6.00691130e+45	0.00000000e+00
3.10	4.96547529e+45	0.00000000e+00
3.20	4.09340019e+45	0.00000000e+00
3.30	3.36590348e+45	0.00000000e+00
3.40	2.76112099e+45	0.00000000e+00
3.50	2.25996045e+45	0.00000000e+00
3.60	1.84589555e+45	0.00000000e+00
3.70	1.50472887e+45	0.00000000e+00
3.80	1.22434424e+45	0.00000000e+00
3.90	9.94462000e+44	0.00000000e+00
4.00	8.06406013e+44	0.00000000e+00
4.10	6.52887770e+44	0.00000000e+00
4.20	5.27810331e+44	0.00000000e+00
4.30	4.26093165e+44	0.00000000e+00
4.40	3.43517563e+44	0.00000000e+00
4.50	2.76591767e+44	0.00000000e+00
4.60	2.22434287e+44	0.00000000e+00
4.70	1.78673806e+44	0.00000000e+00
4.80	1.43363819e+44	0.00000000e+00
4.90	1.14910339e+44	0.00000000e+00
5.00	9.20109478e+43	0.00000000e+00
5.10	7.36036721e+43	0.00000000e+00
5.20	5.88242754e+43	0.00000000e+00
5.30	4.69707284e+43	0.00000000e+00
5.40	3.74737449e+43	0.00000000e+00
5.50	2.98724294e+43	0.00000000e+00
5.60	2.37942122e+43	0.00000000e+00
5.70	1.89383606e+43	0.00000000e+00
5.80	1.50624583e+43	0.00000000e+00
5.90	1.19713531e+43	0.00000000e+00
6.00	9.50813567e+42	0.00000000e+00
6.10	7.54679390e+42	0.00000000e+00
6.20	5.98624221e+42	0.00000000e+00
6.30	4.74547746e+42	0.00000000e+00
6.40	3.75965555e+42	0.00000000e+00
6.50	2.97691845e+42	0.00000000e+00
6.60	2.35583222e+42	0.00000000e+00
6.70	1.86332111e+42	0.00000000e+00
6.80	1.47300424e+42	0.00000000e+00
6.90	1.16385779e+42	0.00000000e+00
7.00	9.19140304e+41	0.00000000e+00
7.10	7.25530550e+41	0.00000000e+00
7.20	5.72436538e+41	0.00000000e+00
7.30	4.51442266e+41	0.00000000e+00
7.40	3.55865200e+41	0.00000000e+00
7.50	2.80402737e+41	0.00000000e+00
7.60	2.20849866e+41	0.00000000e+00
7.70	1.73874039e+41	0.00000000e+00
7.80	1.36835689e+41	0.00000000e+00
7.90	1.07645338e+41	0.00000000e+00
8.00	8.46498568e+40	0.00000000e+00
8.10	6.65420539e+40	0.00000000e+00
8.20	5.22888135e+40	0.00000000e+00
8.30	4.10740458e+40	0.00000000e+00
8.40	3.22534109e+40	0.00000000e+00
8.50	2.53184140e+40	0.00000000e+00
8.60	1.98679533e+40	0.00000000e+00
8.70	1.55857797e+40	0.00000000e+00
8.80	1.22226551e+40	0.00000000e+00
8.90	9.58223831e+39	0.00000000e+00
9.00	7.50992205e+39	0.00000000e+00
9.10	5.88401130e+39	0.00000000e+00
9.20	4.60875535e+39	0.00000000e+00
9.30	3.60884542e+39	0.00000000e+00
9.40	2.82507307e+39	0.00000000e+00
9.50	2.21090505e+39	0.00000000e+00
9.60	1.72978317e+39	0.00000000e+00
9.70	1.35299594e+39	0.00000000e+00
9.80	1.05800227e+39	0.00000000e+00
9.90	8.27111256e+38	0.00000000e+00
10.00	6.46443235e+38	0.00000000e+00
10.10	5.05112165e+38	0.00000000e+00
10.20	3.94582687e+38	0.00000000e+00
10.30	3.08164580e+38	0.00000000e+00
10.40	2.40615499e+38	0.00000000e+00
10.50	1.87828851e+38	0.00000000e+00
10.60	1.46588678e+38	0.00000000e+00
10.70	1.14377216e+38	0.00000000e+00
10.80	8.92238790e+37	0.00000000e+00
10.90	6.95867633e+37	0.00000000e+00
11.00	5.42597220e+37	0.00000000e+00
11.10	4.22995047e+37	0.00000000e+00
11.20	3.29686490e+37	0.00000000e+00
11.30	2.56907339e+37	0.00000000e+00
11.40	2.00153254e+37	0.00000000e+00
11.50	1.55905289e+37	0.00000000e+00
11.60	1.21415001e+37	0.00000000e+00
11.70	9.45362450e+36	0.00000000e+00
11.80	7.35935991e+36	0.00000000e+00
11.90	5.72794169e+36	0.00000000e+00
12.00	4.45733336e+36	0.00000000e+00
12.10	3.46793333e+36	0.00000000e+00
12.20	2.69765584e+36	0.00000000e+00
12.30	2.09808747e+36	0.00000000e+00
12.40	1.63148438e+36	0.00000000e+00
12.50	1.26842724e+36	0.00000000e+00
12.60	9.85989976e+35	0.00000000e+00
12.70	7.66310418e+35	0.00000000e+00
12.80	5.95474556e+35	0.00000000e+00
12.90	4.62646072e+35	0.00000000e+00
13.00	3.59387252e+35	0.00000000e+00
13.10	2.79129335e+35	0.00000000e+00
13.20	2.16759535e+35	0.00000000e+00
13.30	1.68299074e+35	0.00000000e+00
13.40	1.30652251e+35	0.00000000e+00
13.50	1.01410881e+35	0.00000000e+00
13.60	7.87019573e+34	0.00000000e+00
13.70	6.10689777e+34	0.00000000e+00
13.80	4.73795247e+34	0.00000000e+00
13.90	3.67533108e+34	0.00000000e+00
14.00	2.85061605e+34	0.00000000e+00
14.10	2.21064109e+34	0.00000000e+00
14.20	1.71409840e+34	0.00000000e+00
14.30	1.32889905e+34	0.00000000e+00
14.40	1.03011967e+34	0.00000000e+00
14.50	7.98405513e+33	0.00000000e+00
14.60	6.18728679e+33	0.00000000e+00
14.70	4.79422607e+33	0.00000000e+00
14.80	3.71431720e+33	0.00000000e+00
14.90	2.87728159e+33	0.00000000e+00
15.00	2.22858538e+33	0.00000000e+00
15.10	1.72591888e+33	0.00000000e+00
15.20	1.33646102e+33	0.00000000e+00
15.30	1.03475530e+33	0.00000000e+00
15.40	8.01060070e+32	0.00000000e+00
15.50	6.20067780e+32	0.00000000e+00
15.60	4.79910783e+32	0.00000000e+00
15.70	3.71389561e+32	0.00000000e+00
15.80	2.87373888e+32	0.00000000e+00
15.90	2.22338103e+32	0.00000000e+00
16.00	1.72000633e+32	0.00000000e+00
16.10	1.33044308e+32	0.00000000e+00
16.20	1.02899483e+32	0.00000000e+00
16.30	7.95758484e+31	0.00000000e+00
16.40	6.15320045e+31	0.00000000e+00
16.50	4.75743732e+31	0.00000000e+00
16.60	3.67788235e+31	0.00000000e+00
16.70	2.84299328e+31	0.00000000e+00
16.80	2.19739219e+31	0.00000000e+00
16.90	1.69821843e+31	0.00000000e+00
17.00	1.31230335e+31	0.00000000e+00
17.10	1.01398170e+31	0.00000000e+00
17.20	7.83396569e+30	0.00000000e+00
17.30	6.05186636e+30	0.00000000e+00
17.40	4.67469813e+30	0.00000000e+00
17.50	3.61056234e+30	0.00000000e+00
17.60	2.78839046e+30	0.00000000e+00
17.70	2.15322908e+30	0.00000000e+00
17.80	1.66259025e+30	0.00000000e+00
17.90	1.28362742e+30	0.00000000e+00
18.00	9.90950410e+29	0.00000000e+00
18.10	7.64934858e+29	0.00000000e+00
18.20	5.90414463e+29	0.00000000e+00
18.30	4.55669464e+29	0.00000000e+00
18.40	3.51644368e+29	0.00000000e+00
18.50	2.71342983e+29	0.00000000e+00
18.60	2.09360669e+29	0.00000000e+00
18.70	1.61522697e+29	0.00000000e+00
18.80	1.24604679e+29	0.00000000e+00
18.90	9.61164773e+28	0.00000000e+00
19.00	7.41351892e+28	0.00000000e+00
19.10	5.71760806e+28	0.00000000e+00
19.20	4.40928472e+28	0.00000000e+00
19.30	3.40005574e+28	0.00000000e+00
19.40	2.62161192e+28	0.00000000e+00
19.50	2.02122930e+28	0.00000000e+00
19.60	1.55821695e+28	0.00000000e+00
19.70	1.20117348e+28	0.00000000e+00
19.80	9.25868632e+27	0.00000000e+00
19.90	7.13607057e+27	0.00000000e+00


#	f17-->o17	tau_cc (hr) = 2.03849000e+00
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	8.97814659e+37
0.20	0.00000000e+00	3.22114640e+38
0.30	0.00000000e+00	6.44396993e+38
0.40	0.00000000e+00	1.00788713e+39
0.50	0.00000000e+00	1.36791552e+39
0.60	0.00000000e+00	1.68456506e+39
0.70	0.00000000e+00	1.92403979e+39
0.80	0.00000000e+00	2.06084007e+39
0.90	0.00000000e+00	2.08054862e+39
1.00	0.00000000e+00	1.98248828e+39
1.10	0.00000000e+00	1.78093698e+39
1.20	0.00000000e+00	1.50346589e+39
1.30	0.00000000e+00	1.18578086e+39
1.40	0.00000000e+00	8.64034589e+38
1.50	0.00000000e+00	5.66709687e+38
1.60	0.00000000e+00	3.04976234e+38
1.70	0.00000000e+00	7.03273174e+37
1.80	0.00000000e+00	8.41582527e+35
1.90	0.00000000e+00	0.00000000e+00
2.00	0.00000000e+00	0.00000000e+00
2.10	0.00000000e+00	0.00000000e+00
2.20	0.00000000e+00	0.00000000e+00
2.30	0.00000000e+00	0.00000000e+00
2.40	0.00000000e+00	0.00000000e+00
2.50	0.00000000e+00	0.00000000e+00
2.60	5.24224652e+28	0.00000000e+00
2.70	8.94599955e+35	0.00000000e+00
2.80	1.66538931e+39	0.00000000e+00
2.90	3.42623660e+39	0.00000000e+00
3.00	5.10196983e+39	0.00000000e+00
3.10	6.68698866e+39	0.00000000e+00
3.20	8.05795292e+39	0.00000000e+00
3.30	9.09282319e+39	0.00000000e+00
3.40	9.71287014e+39	0.00000000e+00
3.50	9.90115814e+39	0.00000000e+00
3.60	9.69908240e+39	0.00000000e+00
3.70	9.18731879e+39	0.00000000e+00
3.80	8.46201911e+39	0.00000000e+00
3.90	7.61523259e+39	0.00000000e+00
4.00	6.72336339e+39	0.00000000e+00
4.10	5.84308472e+39	0.00000000e+00
4.20	5.01220062e+39	0.00000000e+00
4.30	4.25290918e+39	0.00000000e+00
4.40	3.57569928e+39	0.00000000e+00
4.50	2.98293051e+39	0.00000000e+00
4.60	2.47172614e+39	0.00000000e+00
4.70	2.03612958e+39	0.00000000e+00
4.80	1.66862087e+39	0.00000000e+00
4.90	1.36113096e+39	0.00000000e+00
5.00	1.10568438e+39	0.00000000e+00
5.10	8.94780728e+38	0.00000000e+00
5.20	7.21597343e+38	0.00000000e+00
5.30	5.80074735e+38	0.00000000e+00
5.40	4.64927341e+38	0.00000000e+00
5.50	3.71609150e+38	0.00000000e+00
5.60	2.96254758e+38	0.00000000e+00
5.70	2.35608188e+38	0.00000000e+00
5.80	1.86948896e+38	0.00000000e+00
5.90	1.48019189e+38	0.00000000e+00
6.00	1.16956856e+38	0.00000000e+00
6.10	9.22340855e+37	0.00000000e+00
6.20	7.26034017e+37	0.00000000e+00
6.30	5.70506464e+37	0.00000000e+00
6.40	4.47545961e+37	0.00000000e+00
6.50	3.50526554e+37	0.00000000e+00
6.60	2.74120079e+37	0.00000000e+00
6.70	2.14055176e+37	0.00000000e+00
6.80	1.66917566e+37	0.00000000e+00
6.90	1.29985382e+37	0.00000000e+00
7.00	1.01094217e+37	0.00000000e+00
7.10	7.85270414e+36	0.00000000e+00
7.20	6.09247462e+36	0.00000000e+00
7.30	4.72138138e+36	0.00000000e+00
7.40	3.65479872e+36	0.00000000e+00
7.50	2.82614248e+36	0.00000000e+00
7.60	2.18311724e+36	0.00000000e+00
7.70	1.68472057e+36	0.00000000e+00
7.80	1.29885614e+36	0.00000000e+00
7.90	1.00043847e+36	0.00000000e+00
8.00	7.69890565e+35	0.00000000e+00
8.10	5.91955904e+35	0.00000000e+00
8.20	4.54761103e+35	0.00000000e+00
8.30	3.49077738e+35	0.00000000e+00
8.40	2.67742080e+35	0.00000000e+00
8.50	2.05199843e+35	0.00000000e+00
8.60	1.57149537e+35	0.00000000e+00
8.70	1.20263609e+35	0.00000000e+00
8.80	9.19706701e+34	0.00000000e+00
8.90	7.02857040e+34	0.00000000e+00
9.00	5.36778833e+34	0.00000000e+00
9.10	4.09677706e+34	0.00000000e+00
9.20	3.12475045e+34	0.00000000e+00
9.30	2.38188974e+34	0.00000000e+00
9.40	1.81454669e+34	0.00000000e+00
9.50	1.38153375e+34	0.00000000e+00
9.60	1.05125497e+34	0.00000000e+00
9.70	7.99491755e+33	0.00000000e+00
9.80	6.07694308e+33	0.00000000e+00
9.90	4.61665343e+33	0.00000000e+00
10.00	3.50546612e+33	0.00000000e+00
10.10	2.66039375e+33	0.00000000e+00
10.20	2.01805414e+33	0.00000000e+00
10.30	1.53007009e+33	0.00000000e+00
10.40	1.15954120e+33	0.00000000e+00
10.50	8.78338553e+32	0.00000000e+00
10.60	6.65032703e+32	0.00000000e+00
10.70	5.03307721e+32	0.00000000e+00
10.80	3.80748188e+32	0.00000000e+00
