# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 1.8638974
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	4.24246824e+45	0.00000000e+00
0.20	1.46882948e+46	0.00000000e+00
0.30	2.82211726e+46	0.00000000e+00
0.40	4.24056633e+46	0.00000000e+00
0.50	5.55662149e+46	0.00000000e+00
0.60	6.66877035e+46	0.00000000e+00
0.70	7.52568008e+46	0.00000000e+00
0.80	8.11110251e+46	0.00000000e+00
0.90	8.43212663e+46	0.00000000e+00
1.00	8.51092847e+46	0.00000000e+00
1.10	8.37913537e+46	0.00000000e+00
1.20	8.07377041e+46	0.00000000e+00
1.30	7.63403943e+46	0.00000000e+00
1.40	7.09861651e+46	0.00000000e+00
1.50	6.50339525e+46	0.00000000e+00
1.60	5.87981281e+46	0.00000000e+00
1.70	5.25384171e+46	0.00000000e+00
1.80	4.64565002e+46	0.00000000e+00
1.90	4.06982141e+46	0.00000000e+00
2.00	3.53596574e+46	0.00000000e+00
2.10	3.04953973e+46	0.00000000e+00
2.20	2.61272573e+46	0.00000000e+00
2.30	2.22526470e+46	0.00000000e+00
2.40	1.88518371e+46	0.00000000e+00
2.50	1.58939438e+46	0.00000000e+00
2.60	1.33416144e+46	0.00000000e+00
2.70	1.11545423e+46	0.00000000e+00
2.80	9.29198830e+45	0.00000000e+00
2.90	7.71450569e+45	0.00000000e+00
3.00	6.38504507e+45	0.00000000e+00
3.10	5.26959468e+45	0.00000000e+00
3.20	4.33748301e+45	0.00000000e+00
3.30	3.56144457e+45	0.00000000e+00
3.40	2.91752636e+45	0.00000000e+00
3.50	2.38489285e+45	0.00000000e+00
3.60	1.94557337e+45	0.00000000e+00
3.70	1.58418090e+45	0.00000000e+00
3.80	1.28762498e+45	0.00000000e+00
3.90	1.04483168e+45	0.00000000e+00
4.00	8.46480009e+44	0.00000000e+00
4.10	6.84759908e+44	0.00000000e+00
4.20	5.53153947e+44	0.00000000e+00
4.30	4.46243506e+44	0.00000000e+00
4.40	3.59538770e+44	0.00000000e+00
4.50	2.89331027e+44	0.00000000e+00
4.60	2.32565488e+44	0.00000000e+00
4.70	1.86732637e+44	0.00000000e+00
4.80	1.49775903e+44	0.00000000e+00
4.90	1.20013736e+44	0.00000000e+00
5.00	9.60741159e+43	0.00000000e+00
5.10	7.68397841e+43	0.00000000e+00
5.20	6.14026124e+43	0.00000000e+00
5.30	4.90257392e+43	0.00000000e+00
5.40	3.91122332e+43	0.00000000e+00
