# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.00066898763
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	3.46537066e+49	0.00000000e+00
0.20	1.39104074e+50	0.00000000e+00
0.30	3.10412956e+50	0.00000000e+00
0.40	5.41591429e+50	0.00000000e+00
0.50	8.22862273e+50	0.00000000e+00
0.60	1.14296666e+51	0.00000000e+00
0.70	1.49031255e+51	0.00000000e+00
0.80	1.85383840e+51	0.00000000e+00
0.90	2.22355342e+51	0.00000000e+00
1.00	2.59078614e+51	0.00000000e+00
1.10	2.94821356e+51	0.00000000e+00
1.20	3.28975550e+51	0.00000000e+00
1.30	3.61040900e+51	0.00000000e+00
1.40	3.90607775e+51	0.00000000e+00
1.50	4.17342936e+51	0.00000000e+00
1.60	4.40979401e+51	0.00000000e+00
1.70	4.61310387e+51	0.00000000e+00
1.80	4.78186432e+51	0.00000000e+00
1.90	4.91514460e+51	0.00000000e+00
2.00	5.01257475e+51	0.00000000e+00
2.10	5.07433926e+51	0.00000000e+00
2.20	5.10115990e+51	0.00000000e+00
2.30	5.09426477e+51	0.00000000e+00
2.40	5.05534364e+51	0.00000000e+00
2.50	4.98649139e+51	0.00000000e+00
2.60	4.89014295e+51	0.00000000e+00
2.70	4.76900314e+51	0.00000000e+00
2.80	4.62597495e+51	0.00000000e+00
2.90	4.46408841e+51	0.00000000e+00
3.00	4.28643217e+51	0.00000000e+00
3.10	4.09608951e+51	0.00000000e+00
3.20	3.89607968e+51	0.00000000e+00
3.30	3.68930538e+51	0.00000000e+00
3.40	3.47850776e+51	0.00000000e+00
3.50	3.26622807e+51	0.00000000e+00
3.60	3.05477772e+51	0.00000000e+00
3.70	2.84621583e+51	0.00000000e+00
3.80	2.64233480e+51	0.00000000e+00
3.90	2.44465368e+51	0.00000000e+00
4.00	2.25441886e+51	0.00000000e+00
4.10	2.07261177e+51	0.00000000e+00
4.20	1.89996260e+51	0.00000000e+00
4.30	1.73696940e+51	0.00000000e+00
4.40	1.58392072e+51	0.00000000e+00
4.50	1.44092111e+51	0.00000000e+00
4.60	1.30791773e+51	0.00000000e+00
4.70	1.18472691e+51	0.00000000e+00
4.80	1.07105979e+51	0.00000000e+00
4.90	9.66546204e+50	0.00000000e+00
5.00	8.70755947e+50	0.00000000e+00
5.10	7.83217727e+50	0.00000000e+00
5.20	7.03435128e+50	0.00000000e+00
5.30	6.30899978e+50	0.00000000e+00
5.40	5.65103191e+50	0.00000000e+00
5.50	5.05543323e+50	0.00000000e+00
5.60	4.51733150e+50	0.00000000e+00
5.70	4.03204511e+50	0.00000000e+00
5.80	3.59511732e+50	0.00000000e+00
5.90	3.20233862e+50	0.00000000e+00
6.00	2.84975951e+50	0.00000000e+00
6.10	2.53369578e+50	0.00000000e+00
6.20	2.25072795e+50	0.00000000e+00
6.30	1.99769597e+50	0.00000000e+00
6.40	1.77169110e+50	0.00000000e+00
6.50	1.57004497e+50	0.00000000e+00
6.60	1.39031732e+50	0.00000000e+00
6.70	1.23028281e+50	0.00000000e+00
6.80	1.08791704e+50	0.00000000e+00
6.90	9.61382792e+49	0.00000000e+00
7.00	8.49016150e+49	0.00000000e+00
7.10	7.49313130e+49	0.00000000e+00
7.20	6.60916731e+49	0.00000000e+00
7.30	5.82604625e+49	0.00000000e+00
7.40	5.13277508e+49	0.00000000e+00
7.50	4.51948166e+49	0.00000000e+00
7.60	3.97731251e+49	0.00000000e+00
7.70	3.49833816e+49	0.00000000e+00
7.80	3.07546534e+49	0.00000000e+00
7.90	2.70235613e+49	0.00000000e+00
8.00	2.37335383e+49	0.00000000e+00
8.10	2.08341503e+49	0.00000000e+00
8.20	1.82804759e+49	0.00000000e+00
8.30	1.60325432e+49	0.00000000e+00
8.40	1.40548163e+49	0.00000000e+00
8.50	1.23157313e+49	0.00000000e+00
8.60	1.07872756e+49	0.00000000e+00
8.70	9.44460946e+48	0.00000000e+00
8.80	8.26572321e+48	0.00000000e+00
8.90	7.23112974e+48	0.00000000e+00
9.00	6.32358833e+48	0.00000000e+00
9.10	5.52785603e+48	0.00000000e+00
9.20	4.83046573e+48	0.00000000e+00
9.30	4.21952693e+48	0.00000000e+00
9.40	3.68454800e+48	0.00000000e+00
9.50	3.21627735e+48	0.00000000e+00
9.60	2.80656175e+48	0.00000000e+00
9.70	2.44822020e+48	0.00000000e+00
9.80	2.13493154e+48	0.00000000e+00
9.90	1.86113458e+48	0.00000000e+00
10.00	1.62193940e+48	0.00000000e+00
10.10	1.41304853e+48	0.00000000e+00
10.20	1.23068711e+48	0.00000000e+00
10.30	1.07154101e+48	0.00000000e+00
10.40	9.32701938e+47	0.00000000e+00
10.50	8.11618987e+47	0.00000000e+00
10.60	7.06055751e+47	0.00000000e+00
10.70	6.14052433e+47	0.00000000e+00
10.80	5.33892348e+47	0.00000000e+00
10.90	4.64072443e+47	0.00000000e+00
11.00	4.03277241e+47	0.00000000e+00
11.10	3.50355910e+47	0.00000000e+00
11.20	3.04302060e+47	0.00000000e+00
11.30	2.64235944e+47	0.00000000e+00
11.40	2.29388826e+47	0.00000000e+00
11.50	1.99089223e+47	0.00000000e+00
11.60	1.72750808e+47	0.00000000e+00
11.70	1.49861796e+47	0.00000000e+00
11.80	1.29975628e+47	0.00000000e+00
11.90	1.12702787e+47	0.00000000e+00
12.00	9.77036254e+46	0.00000000e+00
12.10	8.46820764e+46	0.00000000e+00
12.20	7.33801511e+46	0.00000000e+00
12.30	6.35731068e+46	0.00000000e+00
12.40	5.50652235e+46	0.00000000e+00
12.50	4.76861095e+46	0.00000000e+00
12.60	4.12874668e+46	0.00000000e+00
12.70	3.57402643e+46	0.00000000e+00
12.80	3.09322664e+46	0.00000000e+00
12.90	2.67658743e+46	0.00000000e+00
13.00	2.31562419e+46	0.00000000e+00
13.10	2.00296270e+46	0.00000000e+00
13.20	1.73219577e+46	0.00000000e+00
13.30	1.49775764e+46	0.00000000e+00
13.40	1.29481498e+46	0.00000000e+00
13.50	1.11917132e+46	0.00000000e+00
13.60	9.67184203e+45	0.00000000e+00
13.70	8.35692775e+45	0.00000000e+00
13.80	7.21954703e+45	0.00000000e+00
13.90	6.23591405e+45	0.00000000e+00
14.00	5.38540218e+45	0.00000000e+00
14.10	4.65012886e+45	0.00000000e+00
14.20	4.01459377e+45	0.00000000e+00
14.30	3.46536451e+45	0.00000000e+00
14.40	2.99080334e+45	0.00000000e+00
14.50	2.58082941e+45	0.00000000e+00
14.60	2.22671237e+45	0.00000000e+00
14.70	1.92089306e+45	0.00000000e+00
14.80	1.65682767e+45	0.00000000e+00
14.90	1.42885249e+45	0.00000000e+00
15.00	1.23206657e+45	0.00000000e+00
15.10	1.06222977e+45	0.00000000e+00
15.20	9.15674346e+44	0.00000000e+00
15.30	7.89228383e+44	0.00000000e+00
15.40	6.80149127e+44	0.00000000e+00
15.50	5.86065471e+44	0.00000000e+00
15.60	5.04927927e+44	0.00000000e+00
15.70	4.34965315e+44	0.00000000e+00
15.80	3.74647236e+44	0.00000000e+00
15.90	3.22651581e+44	0.00000000e+00
16.00	2.77836367e+44	0.00000000e+00
16.10	2.39215365e+44	0.00000000e+00
16.20	2.05937002e+44	0.00000000e+00
16.30	1.77266094e+44	0.00000000e+00
16.40	1.52568039e+44	0.00000000e+00
16.50	1.31295145e+44	0.00000000e+00
16.60	1.12974800e+44	0.00000000e+00
16.70	9.71992498e+43	0.00000000e+00
16.80	8.36167402e+43	0.00000000e+00
16.90	7.19238822e+43	0.00000000e+00
17.00	6.18590361e+43	0.00000000e+00
17.10	5.31965970e+43	0.00000000e+00
17.20	4.57420674e+43	0.00000000e+00
17.30	3.93277855e+43	0.00000000e+00
17.40	3.38092464e+43	0.00000000e+00
17.50	2.90619201e+43	0.00000000e+00
17.60	2.49785048e+43	0.00000000e+00
17.70	2.14665570e+43	0.00000000e+00
17.80	1.84464448e+43	0.00000000e+00
17.90	1.58495800e+43	0.00000000e+00
18.00	1.36168961e+43	0.00000000e+00
18.10	1.16975321e+43	0.00000000e+00
18.20	1.00476983e+43	0.00000000e+00
18.30	8.62969789e+42	0.00000000e+00
18.40	7.41108360e+42	0.00000000e+00
18.50	6.36393030e+42	0.00000000e+00
18.60	5.46420651e+42	0.00000000e+00
18.70	4.69123538e+42	0.00000000e+00
18.80	4.02722776e+42	0.00000000e+00
18.90	3.45688096e+42	0.00000000e+00
19.00	2.96703267e+42	0.00000000e+00
19.10	2.54636297e+42	0.00000000e+00
19.20	2.18513748e+42	0.00000000e+00
19.30	1.87498625e+42	0.00000000e+00
19.40	1.60871332e+42	0.00000000e+00
19.50	1.38013274e+42	0.00000000e+00
19.60	1.18392740e+42	0.00000000e+00
19.70	1.01552740e+42	0.00000000e+00
19.80	8.71005621e+41	0.00000000e+00
19.90	7.46987557e+41	0.00000000e+00


#	f17-->o17	tau_cc (hr) = 6.68987632e-04
