# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.16359195
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	3.57756937e+47	0.00000000e+00
0.20	1.28191186e+48	0.00000000e+00
0.30	2.56250819e+48	0.00000000e+00
0.40	4.02309751e+48	0.00000000e+00
0.50	5.52857427e+48	0.00000000e+00
0.60	6.98374042e+48	0.00000000e+00
0.70	8.32694799e+48	0.00000000e+00
0.80	9.52206034e+48	0.00000000e+00
0.90	1.05507561e+49	0.00000000e+00
1.00	1.14061963e+49	0.00000000e+00
1.10	1.20883664e+49	0.00000000e+00
1.20	1.26009927e+49	0.00000000e+00
1.30	1.29497484e+49	0.00000000e+00
1.40	1.31414091e+49	0.00000000e+00
1.50	1.31836464e+49	0.00000000e+00
1.60	1.30851888e+49	0.00000000e+00
1.70	1.28561365e+49	0.00000000e+00
1.80	1.25082578e+49	0.00000000e+00
1.90	1.20551420e+49	0.00000000e+00
2.00	1.15121327e+49	0.00000000e+00
2.10	1.08960130e+49	0.00000000e+00
2.20	1.02244680e+49	0.00000000e+00
2.30	9.51538971e+48	0.00000000e+00
2.40	8.78611963e+48	0.00000000e+00
2.50	8.05272995e+48	0.00000000e+00
2.60	7.32942936e+48	0.00000000e+00
2.70	6.62815595e+48	0.00000000e+00
2.80	5.95837643e+48	0.00000000e+00
2.90	5.32708384e+48	0.00000000e+00
3.00	4.73895569e+48	0.00000000e+00
3.10	4.19662319e+48	0.00000000e+00
3.20	3.70100121e+48	0.00000000e+00
3.30	3.25163577e+48	0.00000000e+00
3.40	2.84703637e+48	0.00000000e+00
3.50	2.48497326e+48	0.00000000e+00
3.60	2.16272980e+48	0.00000000e+00
3.70	1.87730719e+48	0.00000000e+00
3.80	1.62558452e+48	0.00000000e+00
3.90	1.40443882e+48	0.00000000e+00
4.00	1.21083166e+48	0.00000000e+00
4.10	1.04186861e+48	0.00000000e+00
4.20	8.94837152e+47	0.00000000e+00
4.30	7.67228250e+47	0.00000000e+00
4.40	6.56745709e+47	0.00000000e+00
4.50	5.61306569e+47	0.00000000e+00
4.60	4.79035395e+47	0.00000000e+00
4.70	4.08254326e+47	0.00000000e+00
4.80	3.47470551e+47	0.00000000e+00
4.90	2.95362304e+47	0.00000000e+00
5.00	2.50764310e+47	0.00000000e+00
5.10	2.12653161e+47	0.00000000e+00
5.20	1.80133143e+47	0.00000000e+00
5.30	1.52422769e+47	0.00000000e+00
5.40	1.28842159e+47	0.00000000e+00
5.50	1.08801379e+47	0.00000000e+00
5.60	9.17897882e+46	0.00000000e+00
5.70	7.73663790e+46	0.00000000e+00
5.80	6.51510826e+46	0.00000000e+00
5.90	5.48169974e+46	0.00000000e+00
6.00	4.60834680e+46	0.00000000e+00
6.10	3.87099673e+46	0.00000000e+00
6.20	3.24906978e+46	0.00000000e+00
6.30	2.72498528e+46	0.00000000e+00
6.40	2.28374693e+46	0.00000000e+00
6.50	1.91258091e+46	0.00000000e+00
6.60	1.60062126e+46	0.00000000e+00
6.70	1.33863689e+46	0.00000000e+00
6.80	1.11879511e+46	0.00000000e+00
6.90	9.34457723e+45	0.00000000e+00
7.00	7.80005262e+45	0.00000000e+00
7.10	6.50685786e+45	0.00000000e+00
7.20	5.42485146e+45	0.00000000e+00
7.30	4.52015892e+45	0.00000000e+00
7.40	3.76422151e+45	0.00000000e+00
7.50	3.13298500e+45	0.00000000e+00
7.60	2.60620740e+45	0.00000000e+00
7.70	2.16686942e+45	0.00000000e+00
7.80	1.80067372e+45	0.00000000e+00
7.90	1.49561921e+45	0.00000000e+00
8.00	1.24164023e+45	0.00000000e+00
8.10	1.03030092e+45	0.00000000e+00
8.20	8.54536546e+44	0.00000000e+00
8.30	7.08434887e+44	0.00000000e+00
8.40	5.87051681e+44	0.00000000e+00
8.50	4.86254951e+44	0.00000000e+00
8.60	4.02593824e+44	0.00000000e+00
8.70	3.33188104e+44	0.00000000e+00
8.80	2.75635390e+44	0.00000000e+00
8.90	2.27933030e+44	0.00000000e+00
9.00	1.88412587e+44	0.00000000e+00
9.10	1.55684859e+44	0.00000000e+00
