# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.04892
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	8.40341457e+48	0.00000000e+00
0.20	3.11604614e+49	0.00000000e+00
0.30	6.49578312e+49	0.00000000e+00
0.40	1.06911699e+50	0.00000000e+00
0.50	1.54481662e+50	0.00000000e+00
0.60	2.05394935e+50	0.00000000e+00
0.70	2.57595701e+50	0.00000000e+00
0.80	3.09222250e+50	0.00000000e+00
0.90	3.58607259e+50	0.00000000e+00
1.00	4.04293292e+50	0.00000000e+00
1.10	4.45055382e+50	0.00000000e+00
1.20	4.79923598e+50	0.00000000e+00
1.30	5.08200069e+50	0.00000000e+00
1.40	5.29466540e+50	0.00000000e+00
1.50	5.43580052e+50	0.00000000e+00
1.60	5.50655918e+50	0.00000000e+00
1.70	5.51038600e+50	0.00000000e+00
1.80	5.45262634e+50	0.00000000e+00
1.90	5.34006834e+50	0.00000000e+00
2.00	5.18045581e+50	0.00000000e+00
2.10	4.98201326e+50	0.00000000e+00
2.20	4.75301573e+50	0.00000000e+00
2.30	4.50143012e+50	0.00000000e+00
2.40	4.23464073e+50	0.00000000e+00
2.50	3.95926247e+50	0.00000000e+00
2.60	3.68103517e+50	0.00000000e+00
2.70	3.40478633e+50	0.00000000e+00
2.80	3.13444814e+50	0.00000000e+00
2.90	2.87311242e+50	0.00000000e+00
3.00	2.62310993e+50	0.00000000e+00
3.10	2.38610292e+50	0.00000000e+00
3.20	2.16318129e+50	0.00000000e+00
3.30	1.95495680e+50	0.00000000e+00
3.40	1.76165092e+50	0.00000000e+00
3.50	1.58317419e+50	0.00000000e+00
3.60	1.41919589e+50	0.00000000e+00
3.70	1.26920397e+50	0.00000000e+00
3.80	1.13255550e+50	0.00000000e+00
3.90	1.00851860e+50	0.00000000e+00
4.00	8.96306533e+49	0.00000000e+00
4.10	7.95105054e+49	0.00000000e+00
4.20	7.04093912e+49	0.00000000e+00
4.30	6.22463480e+49	0.00000000e+00
4.40	5.49427214e+49	0.00000000e+00
4.50	4.84230691e+49	0.00000000e+00
4.60	4.26157926e+49	0.00000000e+00
4.70	3.74535418e+49	0.00000000e+00
4.80	3.28734408e+49	0.00000000e+00
4.90	2.88171756e+49	0.00000000e+00
5.00	2.52309745e+49	0.00000000e+00
5.10	2.20655055e+49	0.00000000e+00
5.20	1.92757158e+49	0.00000000e+00
5.30	1.68206291e+49	0.00000000e+00
5.40	1.46631149e+49	0.00000000e+00
5.50	1.27696416e+49	0.00000000e+00
5.60	1.11100216e+49	0.00000000e+00
5.70	9.65715565e+48	0.00000000e+00
5.80	8.38678121e+48	0.00000000e+00
5.90	7.27722935e+48	0.00000000e+00
6.00	6.30919152e+48	0.00000000e+00
6.10	5.46549982e+48	0.00000000e+00
6.20	4.73092042e+48	0.00000000e+00
6.30	4.09196112e+48	0.00000000e+00
6.40	3.53669396e+48	0.00000000e+00
6.50	3.05459160e+48	0.00000000e+00
6.60	2.63637780e+48	0.00000000e+00
6.70	2.27389120e+48	0.00000000e+00
6.80	1.95996178e+48	0.00000000e+00
6.90	1.68829916e+48	0.00000000e+00
7.00	1.45339191e+48	0.00000000e+00
7.10	1.25041717e+48	0.00000000e+00
7.20	1.07515981e+48	0.00000000e+00
7.30	9.23939997e+47	0.00000000e+00
7.40	7.93548830e+47	0.00000000e+00
7.50	6.81191025e+47	0.00000000e+00
7.60	5.84434102e+47	0.00000000e+00
