# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 1.0387583
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	5.57172360e+47	0.00000000e+00
0.20	2.03716732e+48	0.00000000e+00
0.30	4.12726533e+48	0.00000000e+00
0.40	6.51975295e+48	0.00000000e+00
0.50	8.94640299e+48	0.00000000e+00
0.60	1.11970028e+49	0.00000000e+00
0.70	1.31250222e+49	0.00000000e+00
0.80	1.46442242e+49	0.00000000e+00
0.90	1.57198007e+49	0.00000000e+00
1.00	1.63569788e+49	0.00000000e+00
1.10	1.65892758e+49	0.00000000e+00
1.20	1.64678320e+49	0.00000000e+00
1.30	1.60525928e+49	0.00000000e+00
1.40	1.54056001e+49	0.00000000e+00
1.50	1.45863034e+49	0.00000000e+00
1.60	1.36486053e+49	0.00000000e+00
1.70	1.26392782e+49	0.00000000e+00
1.80	1.15973852e+49	0.00000000e+00
1.90	1.05543930e+49	0.00000000e+00
2.00	9.53471455e+48	0.00000000e+00
2.10	8.55649297e+48	0.00000000e+00
2.20	7.63248768e+48	0.00000000e+00
2.30	6.77097090e+48	0.00000000e+00
2.40	5.97657651e+48	0.00000000e+00
2.50	5.25106872e+48	0.00000000e+00
2.60	4.59401463e+48	0.00000000e+00
2.70	4.00335712e+48	0.00000000e+00
2.80	3.47589087e+48	0.00000000e+00
2.90	3.00764971e+48	0.00000000e+00
3.00	2.59421482e+48	0.00000000e+00
3.10	2.23095438e+48	0.00000000e+00
3.20	1.91320531e+48	0.00000000e+00
3.30	1.63640681e+48	0.00000000e+00
3.40	1.39619471e+48	0.00000000e+00
3.50	1.18846447e+48	0.00000000e+00
3.60	1.00940945e+48	0.00000000e+00
3.70	8.55540231e+47	0.00000000e+00
3.80	7.23689659e+47	0.00000000e+00
3.90	6.11007484e+47	0.00000000e+00
4.00	5.14947646e+47	0.00000000e+00
4.10	4.33250696e+47	0.00000000e+00
4.20	3.63923190e+47	0.00000000e+00
4.30	3.05215598e+47	0.00000000e+00
4.40	2.55599705e+47	0.00000000e+00
4.50	2.13746362e+47	0.00000000e+00
4.60	1.78504108e+47	0.00000000e+00
4.70	1.48879012e+47	0.00000000e+00
4.80	1.24015995e+47	0.00000000e+00
4.90	1.03181700e+47	0.00000000e+00
5.00	8.57489713e+46	0.00000000e+00
5.10	7.11829119e+46	0.00000000e+00
5.20	5.90284542e+46	0.00000000e+00
5.30	4.88993557e+46	0.00000000e+00
5.40	4.04685100e+46	0.00000000e+00
5.50	3.34594706e+46	0.00000000e+00
5.60	2.76390622e+46	0.00000000e+00
5.70	2.28109718e+46	0.00000000e+00
5.80	1.88102110e+46	0.00000000e+00
5.90	1.54983491e+46	0.00000000e+00
6.00	1.27594217e+46	0.00000000e+00
6.10	1.04964304e+46	0.00000000e+00
6.20	8.62835732e+45	0.00000000e+00
6.30	7.08762503e+45	0.00000000e+00
6.40	5.81794023e+45	0.00000000e+00
6.50	4.77246803e+45	0.00000000e+00
6.60	3.91228947e+45	0.00000000e+00
6.70	3.20510041e+45	0.00000000e+00
6.80	2.62411685e+45	0.00000000e+00
6.90	2.14715486e+45	0.00000000e+00
7.00	1.75585931e+45	0.00000000e+00
7.10	1.43505772e+45	0.00000000e+00
7.20	1.17222020e+45	0.00000000e+00
7.30	9.57008486e+44	0.00000000e+00
7.40	7.80900076e+44	0.00000000e+00
7.50	6.36875120e+44	0.00000000e+00
7.60	5.19156257e+44	0.00000000e+00
7.70	4.22992317e+44	0.00000000e+00
7.80	3.44479074e+44	0.00000000e+00
7.90	2.80410567e+44	0.00000000e+00
8.00	2.28156087e+44	0.00000000e+00
8.10	1.85558437e+44	0.00000000e+00
8.20	1.50849872e+44	0.00000000e+00
8.30	1.22582718e+44	0.00000000e+00
8.40	9.95721566e+43	0.00000000e+00
8.50	8.08490840e+43	0.00000000e+00
8.60	6.56212985e+43	0.00000000e+00
8.70	5.32415801e+43	0.00000000e+00
8.80	4.31814464e+43	0.00000000e+00
8.90	3.50096035e+43	0.00000000e+00
9.00	2.83742531e+43	0.00000000e+00
9.10	2.29885886e+43	0.00000000e+00
9.20	1.86189018e+43	0.00000000e+00
9.30	1.50748453e+43	0.00000000e+00
9.40	1.22014593e+43	0.00000000e+00
9.50	9.87265035e+42	0.00000000e+00
9.60	7.98585970e+42	0.00000000e+00
9.70	6.45770681e+42	0.00000000e+00
9.80	5.22043128e+42	0.00000000e+00
9.90	4.21898979e+42	0.00000000e+00
10.00	3.40868710e+42	0.00000000e+00
10.10	2.75324481e+42	0.00000000e+00
10.20	2.22322762e+42	0.00000000e+00
10.30	1.79476158e+42	0.00000000e+00
10.40	1.44849026e+42	0.00000000e+00
10.50	1.16872562e+42	0.00000000e+00
10.60	9.42757159e+41	0.00000000e+00
10.70	7.60290341e+41	0.00000000e+00
10.80	6.12990110e+41	0.00000000e+00
10.90	4.94110147e+41	0.00000000e+00
11.00	3.98191785e+41	0.00000000e+00
11.10	3.20819584e+41	0.00000000e+00
11.20	2.58423084e+41	0.00000000e+00
11.30	2.08115937e+41	0.00000000e+00
11.40	1.67565529e+41	0.00000000e+00
11.50	1.34887276e+41	0.00000000e+00
11.60	1.08559009e+41	0.00000000e+00
11.70	8.73516090e+40	0.00000000e+00
11.80	7.02728603e+40	0.00000000e+00
11.90	5.65220017e+40	0.00000000e+00
12.00	4.54529501e+40	0.00000000e+00
12.10	3.65445552e+40	0.00000000e+00
12.20	2.93765458e+40	0.00000000e+00
12.30	2.36100859e+40	0.00000000e+00
12.40	1.89720618e+40	0.00000000e+00
12.50	1.52423840e+40	0.00000000e+00
12.60	1.22437351e+40	0.00000000e+00
12.70	9.83328987e+39	0.00000000e+00
12.80	7.89603101e+39	0.00000000e+00
12.90	6.33935551e+39	0.00000000e+00
13.00	5.08872248e+39	0.00000000e+00
13.10	4.08414299e+39	0.00000000e+00
13.20	3.27734928e+39	0.00000000e+00
13.30	2.62951219e+39	0.00000000e+00
13.40	2.10940212e+39	0.00000000e+00
13.50	1.69190627e+39	0.00000000e+00
13.60	1.35683475e+39	0.00000000e+00
13.70	1.08795850e+39	0.00000000e+00
13.80	8.72234720e+38	0.00000000e+00
13.90	6.99183246e+38	0.00000000e+00
14.00	5.60384565e+38	0.00000000e+00
14.10	4.49075878e+38	0.00000000e+00
14.20	3.59826031e+38	0.00000000e+00
14.30	2.88274059e+38	0.00000000e+00
14.40	2.30918928e+38	0.00000000e+00
14.50	1.84950412e+38	0.00000000e+00
14.60	1.48113171e+38	0.00000000e+00
14.70	1.18597478e+38	0.00000000e+00
14.80	9.49514051e+37	0.00000000e+00
14.90	7.60102673e+37	0.00000000e+00
15.00	6.08399424e+37	0.00000000e+00
15.10	4.86913394e+37	0.00000000e+00
15.20	3.89638404e+37	0.00000000e+00
15.30	3.11759428e+37	0.00000000e+00
15.40	2.49416928e+37	0.00000000e+00
15.50	1.99517696e+37	0.00000000e+00
15.60	1.59583040e+37	0.00000000e+00
15.70	1.27626987e+37	0.00000000e+00
15.80	1.02058552e+37	0.00000000e+00
15.90	8.16033545e+36	0.00000000e+00
16.00	6.52407524e+36	0.00000000e+00
16.10	5.21534251e+36	0.00000000e+00
16.20	4.16869609e+36	0.00000000e+00
16.30	3.33174489e+36	0.00000000e+00
16.40	2.66255086e+36	0.00000000e+00
16.50	2.12754770e+36	0.00000000e+00
16.60	1.69987295e+36	0.00000000e+00
16.70	1.35803178e+36	0.00000000e+00
16.80	1.08482637e+36	0.00000000e+00
16.90	8.66498645e+35	0.00000000e+00
17.00	6.92043520e+35	0.00000000e+00
17.10	5.52659037e+35	0.00000000e+00
17.20	4.41306174e+35	0.00000000e+00
17.30	3.52356316e+35	0.00000000e+00
17.40	2.81309194e+35	0.00000000e+00
17.50	2.24567066e+35	0.00000000e+00
17.60	1.79254033e+35	0.00000000e+00
17.70	1.43071452e+35	0.00000000e+00
17.80	1.14182268e+35	0.00000000e+00
17.90	9.11184665e+34	0.00000000e+00
18.00	7.27070676e+34	0.00000000e+00
18.10	5.80109214e+34	0.00000000e+00
18.20	4.62813722e+34	0.00000000e+00
18.30	3.69204015e+34	0.00000000e+00
18.40	2.94503686e+34	0.00000000e+00
18.50	2.34898146e+34	0.00000000e+00
18.60	1.87341223e+34	0.00000000e+00
18.70	1.49400623e+34	0.00000000e+00
18.80	1.19134389e+34	0.00000000e+00
18.90	9.49921927e+33	0.00000000e+00
19.00	7.57364754e+33	0.00000000e+00
19.10	6.03794325e+33	0.00000000e+00
19.20	4.81326843e+33	0.00000000e+00
19.30	3.83670666e+33	0.00000000e+00
19.40	3.05805238e+33	0.00000000e+00
19.50	2.43724607e+33	0.00000000e+00
19.60	1.94232686e+33	0.00000000e+00
19.70	1.54779716e+33	0.00000000e+00
19.80	1.23331752e+33	0.00000000e+00
19.90	9.82664318e+32	0.00000000e+00


#	f17-->o17	tau_cc (hr) = 1.03875831e+00
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	1.48974834e+41
0.20	0.00000000e+00	5.36965721e+41
0.30	0.00000000e+00	1.08221815e+42
0.40	0.00000000e+00	1.71183226e+42
0.50	0.00000000e+00	2.36175189e+42
0.60	0.00000000e+00	2.97674816e+42
0.70	0.00000000e+00	3.51039414e+42
0.80	0.00000000e+00	3.92502215e+42
0.90	0.00000000e+00	4.19164751e+42
