# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.03717776
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	1.11845644e+49	0.00000000e+00
0.20	4.18716114e+49	0.00000000e+00
0.30	8.80898181e+49	0.00000000e+00
0.40	1.46250861e+50	0.00000000e+00
0.50	2.13072522e+50	0.00000000e+00
0.60	2.85517020e+50	0.00000000e+00
0.70	3.60757759e+50	0.00000000e+00
0.80	4.36174732e+50	0.00000000e+00
0.90	5.09372044e+50	0.00000000e+00
1.00	5.78208831e+50	0.00000000e+00
1.10	6.40835570e+50	0.00000000e+00
1.20	6.95729179e+50	0.00000000e+00
1.30	7.41721686e+50	0.00000000e+00
1.40	7.78018383e+50	0.00000000e+00
1.50	8.04202240e+50	0.00000000e+00
1.60	8.20222447e+50	0.00000000e+00
1.70	8.26366686e+50	0.00000000e+00
1.80	8.23218042e+50	0.00000000e+00
1.90	8.11599834e+50	0.00000000e+00
2.00	7.92512604e+50	0.00000000e+00
2.10	7.67068516e+50	0.00000000e+00
2.20	7.36428442e+50	0.00000000e+00
2.30	7.01746000e+50	0.00000000e+00
2.40	6.64121649e+50	0.00000000e+00
2.50	6.24568285e+50	0.00000000e+00
2.60	5.83988443e+50	0.00000000e+00
2.70	5.43162079e+50	0.00000000e+00
2.80	5.02743157e+50	0.00000000e+00
2.90	4.63263019e+50	0.00000000e+00
3.00	4.25138563e+50	0.00000000e+00
3.10	3.88683384e+50	0.00000000e+00
3.20	3.54120451e+50	0.00000000e+00
3.30	3.21595192e+50	0.00000000e+00
3.40	2.91188186e+50	0.00000000e+00
3.50	2.62927034e+50	0.00000000e+00
3.60	2.36797010e+50	0.00000000e+00
3.70	2.12750448e+50	0.00000000e+00
3.80	1.90714829e+50	0.00000000e+00
3.90	1.70599603e+50	0.00000000e+00
4.00	1.52301871e+50	0.00000000e+00
4.10	1.35711028e+50	0.00000000e+00
4.20	1.20712494e+50	0.00000000e+00
4.30	1.07190684e+50	0.00000000e+00
4.40	9.50312960e+49	0.00000000e+00
4.50	8.41230486e+49	0.00000000e+00
4.60	7.43589587e+49	0.00000000e+00
4.70	6.56372388e+49	0.00000000e+00
4.80	5.78618875e+49	0.00000000e+00
