# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.00214
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	8.00686105e+49	0.00000000e+00
0.20	3.15664972e+50	0.00000000e+00
0.30	6.95087309e+50	0.00000000e+00
0.40	1.20116038e+51	0.00000000e+00
0.50	1.81265542e+51	0.00000000e+00
0.60	2.50584838e+51	0.00000000e+00
0.70	3.25600319e+51	0.00000000e+00
0.80	4.03863212e+51	0.00000000e+00
0.90	4.83046605e+51	0.00000000e+00
1.00	5.61013476e+51	0.00000000e+00
1.10	6.35860030e+51	0.00000000e+00
1.20	7.05940333e+51	0.00000000e+00
1.30	7.69877903e+51	0.00000000e+00
1.40	8.26568624e+51	0.00000000e+00
1.50	8.75177853e+51	0.00000000e+00
1.60	9.15133119e+51	0.00000000e+00
1.70	9.46112842e+51	0.00000000e+00
1.80	9.68031279e+51	0.00000000e+00
1.90	9.81019401e+51	0.00000000e+00
2.00	9.85402024e+51	0.00000000e+00
2.10	9.81671289e+51	0.00000000e+00
2.20	9.70457394e+51	0.00000000e+00
2.30	9.52497377e+51	0.00000000e+00
2.40	9.28603237e+51	0.00000000e+00
2.50	8.99630609e+51	0.00000000e+00
2.60	8.66449254e+51	0.00000000e+00
2.70	8.29916516e+51	0.00000000e+00
2.80	7.90854701e+51	0.00000000e+00
2.90	7.50032816e+51	0.00000000e+00
3.00	7.08153071e+51	0.00000000e+00
3.10	6.65842013e+51	0.00000000e+00
3.20	6.23645860e+51	0.00000000e+00
3.30	5.82029615e+51	0.00000000e+00
3.40	5.41379134e+51	0.00000000e+00
3.50	5.02005510e+51	0.00000000e+00
3.60	4.64151023e+51	0.00000000e+00
3.70	4.27996084e+51	0.00000000e+00
3.80	3.93666635e+51	0.00000000e+00
3.90	3.61241561e+51	0.00000000e+00
4.00	3.30759878e+51	0.00000000e+00
4.10	3.02227444e+51	0.00000000e+00
4.20	2.75623090e+51	0.00000000e+00
4.30	2.50904100e+51	0.00000000e+00
4.40	2.28011022e+51	0.00000000e+00
4.50	2.06871815e+51	0.00000000e+00
4.60	1.87405409e+51	0.00000000e+00
4.70	1.69524676e+51	0.00000000e+00
4.80	1.53138896e+51	0.00000000e+00
4.90	1.38155785e+51	0.00000000e+00
5.00	1.24483121e+51	0.00000000e+00
5.10	1.12030027e+51	0.00000000e+00
5.20	1.00707971e+51	0.00000000e+00
5.30	9.04315253e+50	0.00000000e+00
5.40	8.11189105e+50	0.00000000e+00
5.50	7.26923742e+50	0.00000000e+00
5.60	6.50784360e+50	0.00000000e+00
5.70	5.82080105e+50	0.00000000e+00
5.80	5.20164439e+50	0.00000000e+00
5.90	4.64434799e+50	0.00000000e+00
6.00	4.14331668e+50	0.00000000e+00
6.10	3.69337242e+50	0.00000000e+00
6.20	3.28973785e+50	0.00000000e+00
6.30	2.92801746e+50	0.00000000e+00
6.40	2.60417756e+50	0.00000000e+00
6.50	2.31452517e+50	0.00000000e+00
6.60	2.05568675e+50	0.00000000e+00
6.70	1.82458685e+50	0.00000000e+00
6.80	1.61842710e+50	0.00000000e+00
6.90	1.43466591e+50	0.00000000e+00
7.00	1.27099869e+50	0.00000000e+00
7.10	1.12533914e+50	0.00000000e+00
7.20	9.95801399e+49	0.00000000e+00
7.30	8.80683189e+49	0.00000000e+00
7.40	7.78450051e+49	0.00000000e+00
7.50	6.87720546e+49	0.00000000e+00
7.60	6.07252527e+49	0.00000000e+00
7.70	5.35930415e+49	0.00000000e+00
7.80	4.72753375e+49	0.00000000e+00
7.90	4.16824511e+49	0.00000000e+00
8.00	3.67340880e+49	0.00000000e+00
8.10	3.23584350e+49	0.00000000e+00
8.20	2.84913248e+49	0.00000000e+00
8.30	2.50754742e+49	0.00000000e+00
8.40	2.20597899e+49	0.00000000e+00
8.50	1.93987376e+49	0.00000000e+00
8.60	1.70517708e+49	0.00000000e+00
8.70	1.49828113e+49	0.00000000e+00
8.80	1.31597823e+49	0.00000000e+00
8.90	1.15541849e+49	0.00000000e+00
9.00	1.01407170e+49	0.00000000e+00
9.10	8.89692956e+48	0.00000000e+00
9.20	7.80291871e+48	0.00000000e+00
9.30	6.84104820e+48	0.00000000e+00
9.40	5.99570077e+48	0.00000000e+00
9.50	5.25305549e+48	0.00000000e+00
9.60	4.60088810e+48	0.00000000e+00
9.70	4.02839282e+48	0.00000000e+00
9.80	3.52602318e+48	0.00000000e+00
9.90	3.08534958e+48	0.00000000e+00
10.00	2.69893255e+48	0.00000000e+00
10.10	2.36020997e+48	0.00000000e+00
10.20	2.06339623e+48	0.00000000e+00
10.30	1.80339298e+48	0.00000000e+00
10.40	1.57570958e+48	0.00000000e+00
10.50	1.37639240e+48	0.00000000e+00
10.60	1.20196221e+48	0.00000000e+00
10.70	1.04935867e+48	0.00000000e+00
10.80	9.15890895e+47	0.00000000e+00
10.90	7.99193920e+47	0.00000000e+00
11.00	6.97190100e+47	0.00000000e+00
11.10	6.08054849e+47	0.00000000e+00
11.20	5.30186488e+47	0.00000000e+00
11.30	4.62179549e+47	0.00000000e+00
11.40	4.02801161e+47	0.00000000e+00
11.50	3.50970282e+47	0.00000000e+00
11.60	3.05739314e+47	0.00000000e+00
11.70	2.66277931e+47	0.00000000e+00
11.80	2.31858804e+47	0.00000000e+00
11.90	2.01845047e+47	0.00000000e+00
12.00	1.75679144e+47	0.00000000e+00
12.10	1.52873215e+47	0.00000000e+00
12.20	1.33000453e+47	0.00000000e+00
12.30	1.15687588e+47	0.00000000e+00
