trigger,fluence_ch1,err_ch1,fluence_ch2,err_ch2,fluence_ch3,err_ch3,fluence_ch4,err_ch4,peak_flux_64ms,err_flux_64ms,time_flux_64ms,peak_flux_256ms,err_flux_256ms,time_flux_256ms,peak_flux_1024ms,err_flux_1024ms,time_flux_1024ms,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime
2569.0,2.1843e-07,2.2945e-08,1.9442e-07,2.2964e-08,3.9574e-07,5.6954e-08,8.0555e-07,8.6654e-07,1.158,0.247,0.384,1.026,0.123,0.192,0.85,0.06,0.832,4B,931008C,9268.0,2699.674,280.11,-41.55,353.87,-15.69,4.47,108.08,N,N,2449268.5,1993-10-08 00:44:59.674
2570.0,4.1369e-07,2.528e-08,9.3189e-07,2.7828e-08,3.7559e-06,6.8975e-08,4.9029e-06,7.5305e-07,2.787,0.302,5.184,2.556,0.147,5.376,2.229,0.071,1.472,4B,931008B,9268.0,26294.554,42.98,21.37,156.97,-33.42,0.85,136.45,N,N,2449268.5,1993-10-08 07:18:14.554
2571.0,2.2404e-06,3.3526e-08,3.0479e-06,3.9715e-08,1.2425e-05,1.0856e-07,6.9599e-05,1.839e-06,3.575,0.326,1.28,3.339,0.16,1.408,3.099,0.079,1.472,4B,931008,9268.0,40150.682,165.4,33.93,190.1,65.47,0.86,139.44,N,N,2449268.5,1993-10-08 11:09:10.682
2581.0,7.6353e-07,4.0462e-08,7.9585e-07,3.484e-08,2.234e-06,8.9284e-08,4.4024e-06,1.2591e-06,1.947,0.272,4.224,1.659,0.131,4.416,1.129,0.06,4.928,4B,931013B,9273.0,53879.066,169.23,19.11,228.19,66.88,2.12,141.96,N,N,2449273.5,1993-10-13 14:57:59.066
2583.0,1.86e-08,1.0061e-08,5.8441e-08,9.652e-09,2.8458e-07,2.6297e-08,1.444e-06,3.4999e-07,9.681,0.446,0.0,4.525,0.169,0.064,1.2,0.063,0.192,4B,931013,9273.0,62141.786,44.42,64.28,136.1,4.69,3.56,90.13,Y,N,2449273.5,1993-10-13 17:15:41.786
2585.0,1.872e-08,2.8849e-09,2.837e-08,3.1214e-09,3.9917e-08,6.999e-09,0.0,7.0083e-08,0.683,0.222,-0.64,0.593,0.109,-0.64,0.393,0.053,-0.256,4B,931014B,9274.0,42964.634,57.86,-38.89,242.14,-50.9,9.43,136.07,N,N,2449274.5,1993-10-14 11:56:04.634
2586.0,7.7926e-07,2.4249e-08,1.6979e-06,2.5852e-08,7.1913e-06,7.2256e-08,4.8455e-06,6.9006e-07,10.193,0.451,0.768,8.642,0.21,6.592,5.951,0.092,10.368,4B,931014,9274.0,61261.722,272.5,9.34,36.67,13.41,0.5,121.01,N,N,2449274.5,1993-10-14 17:01:01.722
2589.0,2.2379e-07,2.3652e-08,1.8427e-07,2.4835e-08,3.1342e-07,6.209e-08,9.5934e-07,9.1215e-07,0.881,0.246,0.0,0.725,0.12,0.192,0.622,0.059,0.448,4B,931016B,9276.0,45167.258,76.22,41.34,165.08,0.09,6.1,76.95,N,N,2449276.5,1993-10-16 12:32:47.258
2593.0,7.4088e-07,2.1278e-08,7.1792e-07,2.5261e-08,1.2064e-06,7.1337e-08,1.644e-06,1.123e-06,1.723,0.268,0.832,1.562,0.132,1.024,1.446,0.065,1.664,4B,931019,9279.0,66154.906,242.92,-18.7,355.16,23.26,1.66,113.03,N,N,2449279.5,1993-10-19 18:22:34.906
2597.0,2.5673e-09,1.7087e-09,7.7563e-09,1.7259e-09,5.0127e-08,4.553e-09,4.6502e-08,8.3025e-08,1.625,0.253,0.0,0.883,0.114,0.128,0.271,0.051,0.256,4B,931021B,9281.0,46821.978,85.89,30.82,178.16,0.61,10.55,143.52,N,N,2449281.5,1993-10-21 13:00:21.978
2599.0,4.3734e-09,2.0323e-09,2.8408e-09,1.6894e-09,5.4765e-08,5.7469e-09,7.6941e-07,1.6452e-07,1.879,0.301,0.0,0.78,0.128,0.064,0.309,0.058,0.512,4B,931022,9282.0,36009.946,249.06,8.36,24.52,33.79,11.72,112.85,N,N,2449282.5,1993-10-22 10:00:09.946
2600.0,6.7581e-07,2.1114e-08,1.3113e-06,2.4987e-08,2.2467e-06,6.2767e-08,0.0,4.9668e-07,1.453,0.246,11.392,1.38,0.12,11.52,1.212,0.058,12.224,4B,931023,9283.0,15230.362,4.19,74.17,120.53,11.46,1.07,88.51,N,N,2449283.5,1993-10-23 04:13:50.362
2603.0,1.9472e-06,2.5191e-08,2.5951e-06,3.2544e-08,3.5815e-06,8.0722e-08,1.2652e-06,7.4604e-07,3.396,0.356,7.104,3.192,0.175,7.296,3.064,0.087,7.488,4B,931024,9284.0,48549.018,137.63,-8.49,238.49,25.76,0.53,142.01,N,N,2449284.5,1993-10-24 13:29:09.018
2606.0,3.1856e-06,4.6963e-08,5.3925e-06,5.9616e-08,1.9188e-05,1.5412e-07,5.7686e-05,1.9427e-06,2.562,0.298,69.952,2.378,0.146,70.08,2.117,0.071,65.344,4B,931026,9286.0,41757.338,51.36,-10.56,195.88,-50.2,0.48,125.52,N,N,2449286.5,1993-10-26 11:35:57.338
2608.0,2.5093e-07,2.4879e-08,2.5857e-07,2.7899e-08,3.4412e-07,6.5982e-08,0.0,5.3794e-07,1.092,0.221,14.208,0.902,0.107,14.272,0.53,0.05,15.936,4B,931030C,9290.0,26723.994,34.14,9.27,155.4,-48.16,6.53,118.05,N,Y,2449290.5,1993-10-30 07:25:23.994
2610.0,1.3817e-07,1.9828e-08,1.6606e-07,1.6888e-08,6.9813e-07,4.9285e-08,5.3002e-06,1.0412e-06,1.353,0.246,1.024,1.314,0.12,1.088,0.871,0.056,1.28,4B,931030B,9290.0,68345.754,258.58,33.47,56.67,33.83,5.89,97.35,N,N,2449290.5,1993-10-30 18:59:05.754
2611.0,9.8156e-07,1.8619e-08,1.3698e-06,2.1139e-08,6.4384e-06,5.8176e-08,1.8756e-05,7.4151e-07,35.05,0.893,0.64,32.29,0.429,0.704,19.534,0.17,1.088,4B,931031,9291.0,14795.354,325.1,62.73,102.92,7.54,0.32,89.93,N,N,2449291.5,1993-10-31 04:06:35.354
2614.0,4.2605e-08,2.6927e-09,5.6713e-08,3.3413e-09,3.3378e-07,1.0792e-08,2.4279e-06,1.7977e-07,10.486,0.515,0.064,5.894,0.2,0.192,1.629,0.066,0.832,4B,931101,9292.0,11420.57,238.32,0.78,9.59,39.08,2.72,75.12,N,N,2449292.5,1993-11-01 03:10:20.570
2615.0,2.844e-09,7.6204e-10,5.1433e-09,9.4617e-10,2.79e-08,2.9906e-09,1.3932e-07,7.1943e-08,2.048,0.271,0.0,0.504,0.105,0.128,0.138,0.048,0.96,4B,931101B,9292.0,83618.202,132.58,-2.05,229.47,25.12,5.64,153.17,N,N,2449292.5,1993-11-01 23:13:38.202
2619.0,1.4816e-06,4.4313e-08,1.9959e-06,4.4452e-08,3.8791e-06,1.0591e-07,1.3003e-05,1.4257e-06,0.946,0.231,100.608,0.736,0.112,91.84,0.665,0.055,91.904,4B,931106,9297.0,73924.25,196.75,-3.13,310.61,59.51,1.11,146.6,N,N,2449297.5,1993-11-06 20:32:04.250
2620.0,4.6149e-07,4.2962e-08,5.4495e-07,3.8082e-08,1.0653e-06,7.4832e-08,0.0,5.1385e-07,1.487,0.371,0.256,1.358,0.183,0.256,1.187,0.09,0.512,4B,931108,9299.0,82297.498,59.64,-6.35,196.62,-41.01,2.66,117.89,N,N,2449299.5,1993-11-08 22:51:37.498
2623.0,6.5984e-08,1.4025e-08,1.7376e-07,1.6475e-08,9.6195e-07,4.6962e-08,1.2918e-07,3.8855e-07,3.057,0.303,1.792,2.189,0.137,1.92,1.452,0.062,0.832,4B,931110,9301.0,62043.674,217.59,-21.81,331.43,35.53,3.85,88.61,N,N,2449301.5,1993-11-10 17:14:03.674
2628.0,4.0094e-07,1.4207e-08,8.3671e-07,1.4521e-08,2.6431e-06,3.4841e-08,4.3686e-07,2.1524e-07,7.57,0.397,4.736,7.107,0.193,4.8,6.045,0.091,5.056,4B,931112,9303.0,67553.306,311.51,55.95,93.19,7.99,0.53,126.26,Y,N,2449303.5,1993-11-12 18:45:53.306
2632.0,6.8192e-08,1.2585e-08,1.3259e-07,1.442e-08,3.0307e-07,3.9971e-08,3.0409e-07,4.4547e-07,2.425,0.312,0.192,1.944,0.148,0.32,1.122,0.066,0.832,4B,931113,9304.0,63747.29,97.13,29.78,183.79,8.59,2.36,82.43,N,N,2449304.5,1993-11-13 17:42:27.290
2633.0,2.5133e-08,1.7933e-08,1.3358e-08,1.8167e-08,2.3347e-07,5.2578e-08,0.0,8.373e-07,1.202,0.26,0.0,0.708,0.12,0.128,0.371,0.055,0.256,4B,931113B,9304.0,83241.37,107.82,-46.8,257.67,-16.24,7.24,127.05,N,N,2449304.5,1993-11-13 23:07:21.370
2634.0,9.1205e-07,3.597e-08,1.1228e-06,4.0593e-08,2.1778e-06,1.0919e-07,4.5635e-06,1.7153e-06,1.467,0.264,11.52,1.374,0.129,11.584,1.12,0.063,11.904,4B,931114,9305.0,18795.162,29.04,-39.97,260.81,-71.43,2.54,79.43,N,N,2449305.5,1993-11-14 05:13:15.162
2636.0,2.5555e-07,2.3562e-08,4.5871e-07,2.6141e-08,6.6897e-07,6.597e-08,0.0,4.4521e-07,0.863,0.233,0.768,0.764,0.114,0.832,0.579,0.055,0.96,4B,931115,9306.0,59607.194,64.29,25.32,170.88,-17.85,2.74,88.47,N,N,2449306.5,1993-11-15 16:33:27.194
2640.0,2.8934e-07,2.3178e-08,2.7702e-07,2.0639e-08,5.5322e-07,5.6775e-08,2.405e-06,1.0596e-06,1.294,0.219,14.528,1.105,0.107,12.864,0.89,0.051,14.592,4B,931117,9308.0,78949.018,348.99,-44.14,345.11,-64.37,3.87,100.8,N,N,2449308.5,1993-11-17 21:55:49.018
2641.0,2.5918e-07,3.2161e-08,2.9153e-07,3.1321e-08,3.8984e-07,7.9571e-08,1.9546e-06,1.3779e-06,0.678,0.224,0.32,0.422,0.107,0.064,0.379,0.053,0.064,4B,931118,9309.0,41507.482,20.05,-6.16,142.29,-67.94,5.96,126.97,N,N,2449309.5,1993-11-18 11:31:47.482
2649.0,9.0389e-09,1.7284e-09,1.9193e-08,1.8229e-09,5.7026e-08,4.8098e-09,9.2153e-08,9.7902e-08,2.458,0.276,0.0,1.355,0.121,0.128,0.353,0.052,0.256,4B,931120,9311.0,67762.586,319.67,23.03,72.07,-18.2,4.62,168.27,N,N,2449311.5,1993-11-20 18:49:22.586
2660.0,4.8701e-07,1.6262e-08,6.2648e-07,1.9487e-08,7.9451e-07,4.8546e-08,0.0,3.4112e-07,1.041,0.235,3.392,0.93,0.115,3.52,0.814,0.057,3.776,4B,931126B,9317.0,17206.682,157.28,70.08,138.52,42.48,3.02,103.68,N,N,2449317.5,1993-11-26 04:46:46.682
2662.0,3.9692e-07,2.3329e-08,5.8325e-07,2.7259e-08,1.9524e-06,7.1408e-08,1.1378e-06,7.0305e-07,1.823,0.294,1.728,1.512,0.143,1.216,1.46,0.07,1.792,4B,931127,9318.0,3009.69,250.81,-23.07,356.7,14.82,1.59,127.71,N,N,2449318.5,1993-11-27 00:50:09.690
2663.0,2.9014e-07,3.2085e-08,4.5938e-07,2.759e-08,9.1444e-07,7.2465e-08,0.0,4.7921e-07,0.863,0.23,0.896,0.651,0.112,1.088,0.471,0.054,1.792,4B,931128B,9319.0,18471.578,110.14,-50.66,262.0,-16.33,2.28,73.59,N,N,2449319.5,1993-11-28 05:07:51.578
2664.0,4.0229e-07,2.979e-08,5.3455e-07,3.3518e-08,1.2832e-06,8.9371e-08,2.3194e-06,1.3961e-06,0.702,0.216,2.176,0.542,0.104,2.816,0.447,0.052,3.136,4B,931128C,9319.0,28360.346,293.33,80.88,113.01,25.12,3.44,127.07,N,N,2449319.5,1993-11-28 07:52:40.346
2665.0,7.476e-07,2.1295e-08,8.6557e-07,2.6117e-08,1.3567e-06,7.3693e-08,3.2262e-06,1.2014e-06,2.102,0.31,1.6,1.986,0.154,1.664,1.852,0.076,1.792,4B,931128,9319.0,61452.89,142.64,18.21,212.86,43.11,1.57,85.61,N,N,2449319.5,1993-11-28 17:04:12.890
2671.0,2.3713e-07,2.1256e-08,3.4986e-07,2.4172e-08,2.4691e-07,5.9473e-08,0.0,5.0698e-07,0.522,0.203,0.128,0.379,0.1,1.408,0.291,0.049,1.408,4B,931203,9324.0,3723.93,6.52,24.53,115.61,-37.98,6.39,96.07,N,N,2449324.5,1993-12-03 01:02:03.930
2677.0,9.9363e-08,1.8272e-08,1.389e-07,1.9015e-08,2.6272e-07,4.719e-08,1.1304e-06,7.5559e-07,0.907,0.239,-0.192,0.621,0.115,-0.192,0.518,0.056,0.192,4B,931204B,9325.0,52514.97,221.18,-72.72,311.21,-11.69,10.32,92.08,N,N,2449325.5,1993-12-04 14:35:14.970
2679.0,5.3814e-08,2.532e-09,6.1251e-08,2.9562e-09,8.3296e-07,1.1829e-08,1.5104e-05,2.8584e-07,13.735,0.514,0.128,12.419,0.245,0.192,3.281,0.076,0.704,4B,931205,9326.0,53991.514,15.56,66.49,124.01,3.64,2.22,102.47,N,N,2449326.5,1993-12-05 14:59:51.514
2680.0,5.7695e-08,1.754e-08,1.3914e-07,1.9309e-08,5.9502e-08,4.9819e-08,2.319e-06,1.4498e-06,0.967,0.255,0.256,0.906,0.127,0.448,0.788,0.062,0.704,4B,931206B,9327.0,31289.754,104.59,3.56,210.55,3.16,4.54,115.09,N,N,2449327.5,1993-12-06 08:41:29.754
2681.0,6.8167e-07,4.2014e-08,1.2202e-06,4.1317e-08,5.3943e-06,9.7094e-08,0.0,5.6355e-07,1.856,0.258,22.272,1.639,0.127,22.336,1.438,0.062,24.064,4B,931206,9327.0,63390.106,266.6,-5.62,20.29,11.74,0.93,132.48,N,N,2449327.5,1993-12-06 17:36:30.106
2688.0,3.3195e-07,2.3172e-08,5.4955e-07,2.0639e-08,1.705e-06,5.7065e-08,5.7129e-07,5.2923e-07,1.226,0.245,1.792,1.083,0.12,1.024,0.995,0.059,1.792,4B,931209,9330.0,83511.45,259.56,20.83,42.71,29.42,2.26,101.94,N,N,2449330.5,1993-12-09 23:11:51.450
2690.0,4.0243e-09,1.3783e-09,6.3689e-09,1.4914e-09,6.6678e-08,4.8676e-09,2.3385e-07,1.1361e-07,2.15,0.264,0.0,1.045,0.11,0.192,0.277,0.046,0.384,4B,931211,9332.0,58139.738,72.12,30.57,171.5,-9.19,6.38,134.07,N,N,2449332.5,1993-12-11 16:08:59.738
2691.0,5.516e-08,2.0204e-08,1.0979e-07,1.7782e-08,9.4245e-07,5.629e-08,1.0076e-05,1.1871e-06,0.845,0.235,-0.448,0.592,0.112,-0.32,0.403,0.054,0.448,4B,931212,9333.0,19747.482,247.61,28.44,47.93,41.98,5.8,80.64,N,N,2449333.5,1993-12-12 05:29:07.482
2693.0,8.1775e-09,1.6626e-09,5.6075e-09,1.6874e-09,4.3321e-08,5.2762e-09,3.6363e-08,1.4114e-07,1.205,0.266,-0.064,0.736,0.123,0.0,0.298,0.057,0.384,4B,931215B,9336.0,22338.202,7.71,-49.87,311.42,-66.92,11.35,121.72,N,N,2449336.5,1993-12-15 06:12:18.202
2695.0,5.5994e-07,4.4098e-08,8.9061e-07,4.8676e-08,2.011e-06,1.2273e-07,2.6828e-06,1.5563e-06,0.885,0.234,0.0,0.582,0.111,0.128,0.43,0.053,2.24,4B,931217,9338.0,43839.13,0.76,75.3,119.81,12.72,3.75,87.33,N,N,2449338.5,1993-12-17 12:10:39.130
2696.0,1.4865e-06,3.0238e-08,1.9289e-06,3.3006e-08,3.7026e-06,8.8092e-08,4.595e-07,7.4904e-07,1.262,0.252,16.064,1.151,0.123,12.544,1.097,0.061,12.864,4B,931218,9339.0,69842.586,244.98,41.53,65.71,45.35,1.41,133.06,N,N,2449339.5,1993-12-18 19:24:02.586
2697.0,4.85e-07,1.8394e-08,4.3722e-07,1.832e-08,1.0489e-06,4.5437e-08,2.1136e-06,6.5823e-07,1.331,0.249,1.664,1.251,0.122,1.792,1.08,0.059,2.368,4B,931219,9340.0,2766.49,20.49,-74.72,300.22,-42.25,3.18,110.39,N,N,2449340.5,1993-12-19 00:46:06.490
2700.0,1.6011e-06,3.6537e-08,2.3296e-06,3.6556e-08,7.3493e-06,9.4653e-08,1.1607e-05,1.099e-06,4.172,0.353,53.504,4.057,0.175,53.632,3.844,0.086,54.208,4B,931221,9342.0,7790.234,91.02,-43.17,250.07,-26.43,0.5,72.26,N,N,2449342.5,1993-12-21 02:09:50.234
2701.0,0.0,2.8522e-09,1.4666e-08,3.0358e-09,6.7284e-08,8.6526e-09,8.7487e-08,7.5095e-08,0.994,0.239,-0.576,0.681,0.112,-0.384,0.333,0.052,0.384,4B,931221B,9342.0,84664.986,244.81,-17.42,357.5,22.76,8.71,114.81,N,N,2449342.5,1993-12-21 23:31:04.986
2703.0,1.3908e-06,3.2127e-08,1.9401e-06,3.362e-08,7.4278e-06,8.4509e-08,1.3048e-05,8.5919e-07,3.9,0.314,0.064,2.889,0.144,0.192,1.517,0.063,28.096,4B,931222,9343.0,76893.978,192.52,28.65,134.03,88.44,0.66,153.52,N,N,2449343.5,1993-12-22 21:21:33.978
2706.0,4.8077e-07,1.8763e-08,8.5958e-07,1.9991e-08,2.7548e-06,5.461e-08,2.2564e-06,5.7392e-07,2.183,0.28,2.048,1.93,0.136,2.24,1.837,0.067,1.856,4B,931223,9344.0,84860.57,256.79,41.24,65.77,36.49,0.73,82.99,N,N,2449344.5,1993-12-23 23:34:20.570
2709.0,5.7344e-07,2.929e-08,1.1408e-06,2.9998e-08,4.2369e-06,7.1069e-08,1.526e-06,5.5825e-07,2.128,0.273,2.112,1.988,0.135,1.792,1.964,0.067,2.496,4B,931225,9346.0,84012.186,4.85,9.87,109.98,-52.2,0.79,176.62,N,N,2449346.5,1993-12-25 23:20:12.186
2711.0,1.8952e-06,3.0218e-08,1.2951e-06,3.2939e-08,1.0878e-06,8.4301e-08,1.1341e-06,1.208e-06,1.082,0.225,1.472,0.906,0.108,1.6,0.801,0.053,2.368,4B,931226,9347.0,72669.338,205.95,21.63,10.98,76.88,2.82,124.5,N,N,2449347.5,1993-12-26 20:11:09.338
2715.0,3.8853e-08,3.606e-09,5.612e-08,3.8454e-09,7.9728e-07,1.445e-08,1.3292e-05,2.9181e-07,10.474,0.499,0.256,8.902,0.236,0.256,3.094,0.08,0.768,4B,931229,9350.0,26165.914,240.06,19.7,33.62,46.3,1.4,72.35,N,N,2449350.5,1993-12-29 07:16:05.914
2719.0,8.8815e-08,1.3378e-08,1.2043e-07,1.4141e-08,4.0303e-07,3.852e-08,2.3026e-08,3.1274e-07,1.876,0.264,0.128,1.243,0.12,0.128,0.552,0.052,0.512,4B,931230,9351.0,73609.882,239.8,63.59,96.67,42.74,8.14,90.2,N,N,2449351.5,1993-12-30 20:26:49.882
2725.0,2.118e-08,1.6965e-08,9.5644e-08,1.744e-08,3.0113e-07,4.5624e-08,1.7196e-06,6.7666e-07,0.651,0.213,-0.832,0.514,0.103,-0.704,0.358,0.05,-0.384,4B,940101C,9353.0,30108.314,94.03,-6.52,214.77,-10.8,10.12,157.88,N,N,2449353.5,1994-01-01 08:21:48.314
2727.0,2.5874e-07,3.0301e-08,1.8976e-07,2.5841e-08,6.0326e-07,7.2571e-08,5.4278e-06,1.6707e-06,0.546,0.214,-0.768,0.451,0.104,-0.704,0.354,0.051,41.664,4B,940101D,9353.0,56985.242,307.39,-14.54,30.32,-28.17,6.18,94.6,N,N,2449353.5,1994-01-01 15:49:45.242
2728.0,9.2977e-08,1.7107e-08,1.2155e-07,1.7399e-08,1.0019e-06,4.7519e-08,7.7544e-06,8.2951e-07,2.873,0.308,0.256,2.569,0.15,0.256,1.676,0.067,0.832,4B,940101,9353.0,78789.978,111.39,40.01,178.45,23.22,2.25,72.53,N,Y,2449353.5,1994-01-01 21:53:09.978
2736.0,6.5338e-07,2.7083e-08,7.6384e-07,2.2197e-08,1.945e-06,6.4126e-08,3.8364e-06,9.2979e-07,5.384,0.413,1.216,4.863,0.201,1.408,3.961,0.094,1.856,4B,940103,9355.0,79976.346,267.9,7.14,32.56,16.54,0.65,99.18,N,N,2449355.5,1994-01-03 22:12:56.346
2748.0,5.6666e-09,2.7673e-09,1.4659e-08,2.9181e-09,5.322e-08,8.2131e-09,0.0,1.0787e-07,1.485,0.26,0.0,1.054,0.121,0.192,0.304,0.052,0.768,4B,940108,9360.0,23697.178,76.23,-25.14,226.35,-33.7,10.23,88.33,N,N,2449360.5,1994-01-08 06:34:57.178
2749.0,2.9103e-07,2.3252e-08,2.4138e-07,2.0297e-08,4.0099e-07,5.0714e-08,1.3067e-06,8.6292e-07,1.361,0.241,0.128,1.241,0.117,0.512,1.108,0.057,0.96,4B,940110,9362.0,6743.642,337.6,-10.8,52.27,-53.06,3.06,117.93,N,N,2449362.5,1994-01-10 01:52:23.642
2750.0,1.1411e-07,1.9804e-08,2.2896e-07,2.1428e-08,4.4015e-07,6.0975e-08,0.0,5.2172e-07,0.576,0.217,1.088,0.548,0.107,1.088,0.451,0.053,1.472,4B,940110B,9362.0,33937.05,171.35,60.67,140.47,53.43,6.76,96.78,N,N,2449362.5,1994-01-10 09:25:37.050
2751.0,1.6653e-07,1.9397e-08,2.4752e-07,2.2636e-08,7.0146e-07,7.0498e-08,5.1769e-07,9.2672e-07,0.49,0.224,2.304,0.416,0.109,6.592,0.298,0.053,0.064,4B,940111,9363.0,32017.05,153.17,-56.33,282.19,0.02,4.54,78.95,N,N,2449363.5,1994-01-11 08:53:37.050
2753.0,3.0693e-07,2.8789e-08,4.0638e-07,2.3988e-08,1.4606e-06,6.4951e-08,8.4537e-07,7.2505e-07,1.132,0.229,4.032,0.999,0.111,4.032,0.858,0.054,4.736,4B,940112B,9364.0,45983.386,226.38,25.31,37.15,59.96,3.02,148.08,N,N,2449364.5,1994-01-12 12:46:23.386
2755.0,4.6443e-09,1.6678e-09,3.7958e-09,1.5252e-09,5.1602e-08,4.2339e-09,0.0,8.687e-08,1.592,0.234,0.0,0.777,0.104,0.128,0.256,0.047,0.576,4B,940112,9364.0,71612.634,44.95,59.92,138.38,0.96,5.66,111.44,N,N,2449364.5,1994-01-12 19:53:32.634
2757.0,2.6716e-08,1.5059e-08,1.6532e-08,1.5463e-08,9.9131e-10,3.9279e-08,2.8729e-06,3.0934e-06,1.503,0.253,0.0,0.59,0.11,0.0,0.158,0.051,0.448,4B,940114,9366.0,20274.138,340.57,-39.28,0.27,-60.58,9.0,103.92,N,N,2449366.5,1994-01-14 05:37:54.138
2760.0,1.9804e-07,2.2085e-08,2.0287e-07,2.3276e-08,2.4531e-07,6.1818e-08,2.7763e-06,1.4624e-06,1.036,0.241,0.512,0.865,0.118,1.152,0.815,0.058,1.28,4B,940115,9367.0,13410.202,216.0,54.01,96.95,58.19,3.07,67.5,N,N,2449367.5,1994-01-15 03:43:30.202
2767.0,4.537e-08,2.8392e-08,0.0,2.6704e-08,1.0929e-07,7.252e-08,2.7436e-10,4.1536e-07,0.519,0.229,-0.896,0.467,0.113,-0.768,0.336,0.055,-0.192,4B,940118,9370.0,39401.114,287.7,-63.94,332.15,-26.27,7.56,90.09,N,N,2449370.5,1994-01-18 10:56:41.114
2770.0,8.7004e-07,5.1916e-08,2.3632e-06,6.1555e-08,8.5855e-06,1.7931e-07,4.9217e-05,2.9944e-06,0.786,0.229,19.136,0.675,0.111,19.328,0.592,0.055,20.096,4B,940119B,9371.0,9730.714,326.56,-71.63,319.93,-38.8,1.87,103.82,N,N,2449371.5,1994-01-19 02:42:10.714
2774.0,3.1983e-07,2.1413e-08,4.5733e-07,2.524e-08,1.259e-06,7.1077e-08,3.853e-06,1.1512e-06,0.801,0.231,2.816,0.546,0.112,2.88,0.436,0.055,6.08,4B,940120,9372.0,38611.61,101.5,-35.5,244.9,-16.37,3.57,71.22,N,N,2449372.5,1994-01-20 10:43:31.610
2775.0,1.3846e-07,2.2854e-08,1.6487e-07,2.5029e-08,2.5671e-07,6.6715e-08,3.5241e-06,1.6892e-06,0.823,0.227,-0.384,0.45,0.107,-0.192,0.348,0.052,0.064,4B,940120B,9372.0,45117.082,146.75,85.06,127.06,30.49,10.08,115.97,N,N,2449372.5,1994-01-20 12:31:57.082
2776.0,0.0,2.3436e-08,2.8243e-08,2.2328e-08,1.8295e-07,5.8443e-08,0.0,5.4421e-07,0.704,0.222,-0.064,0.538,0.108,-1.6,0.264,0.05,-0.832,4B,940124,9376.0,50280.858,89.61,0.54,206.32,-11.52,14.99,151.18,N,N,2449376.5,1994-01-24 13:58:00.858
2780.0,3.4198e-07,3.0642e-08,9.2279e-07,2.9667e-08,6.4608e-06,7.5818e-08,6.9875e-06,7.5619e-07,1.881,0.273,7.36,1.593,0.134,5.312,1.505,0.066,8.768,4B,940126,9378.0,28219.546,130.98,9.04,217.68,29.07,1.06,111.83,N,N,2449378.5,1994-01-26 07:50:19.546
2788.0,1.4933e-08,2.5284e-09,3.1559e-08,2.9952e-09,2.0339e-07,9.04e-09,4.8941e-07,1.0753e-07,1.855,0.257,0.448,1.273,0.119,0.512,0.949,0.056,0.896,4B,940128B,9380.0,20733.21,166.38,-0.05,255.46,52.77,9.72,98.65,N,N,2449380.5,1994-01-28 05:45:33.210
2790.0,2.1871e-06,2.6675e-08,3.1243e-06,3.1324e-08,1.0037e-05,8.4943e-08,6.6597e-06,9.0636e-07,3.768,0.312,8.256,3.471,0.153,8.64,3.108,0.073,9.088,4B,940128,9380.0,60665.498,224.02,-15.22,342.22,37.97,0.96,112.01,N,N,2449380.5,1994-01-28 16:51:05.498
2793.0,2.2898e-07,2.3713e-08,4.6354e-07,2.2942e-08,2.9322e-06,5.4681e-08,1.1669e-05,6.9028e-07,5.086,0.358,3.584,4.02,0.169,0.832,3.305,0.079,1.088,4B,940129,9381.0,38597.786,127.46,28.59,194.94,32.93,0.82,135.51,N,N,2449381.5,1994-01-29 10:43:17.786
2795.0,6.8294e-09,1.6903e-09,7.9952e-09,1.5658e-09,1.3207e-07,6.2667e-09,6.6078e-07,1.61e-07,2.351,0.272,0.064,1.916,0.13,0.192,0.549,0.052,0.832,4B,940201B,9384.0,29677.722,353.46,28.32,102.87,-31.51,5.45,122.53,Y,N,2449384.5,1994-02-01 08:14:37.722
2797.0,1.2988e-06,2.1301e-08,1.9851e-06,2.4181e-08,7.2493e-06,6.6616e-08,9.9913e-06,7.9478e-07,8.594,0.433,3.072,8.275,0.214,3.072,7.343,0.102,3.52,4B,940203,9386.0,56816.09,184.16,-40.95,295.88,21.45,0.58,112.37,N,N,2449386.5,1994-02-03 15:46:56.090
2798.0,4.0022e-06,2.1504e-08,1.3225e-05,5.7756e-08,6.5986e-05,1.8293e-07,0.00014808,1.9213e-06,24.192,0.73,13.12,23.748,0.363,13.184,22.372,0.176,13.888,4B,940206,9389.0,517.786,144.2,-59.96,280.74,-5.77,0.15,85.95,N,N,2449389.5,1994-02-06 00:08:37.786
2799.0,3.7816e-07,2.0974e-08,5.259e-07,1.8564e-08,1.3405e-06,5.2886e-08,1.8153e-06,7.3793e-07,8.737,0.426,1.088,7.048,0.195,1.216,3.979,0.079,1.344,4B,940206B,9389.0,66347.674,260.41,-46.47,342.69,-5.54,1.34,87.28,N,N,2449389.5,1994-02-06 18:25:47.674
2800.0,4.9593e-09,3.0929e-09,1.2416e-08,2.9677e-09,6.8962e-08,8.3328e-09,3.5153e-07,1.3321e-07,0.979,0.238,0.128,0.7,0.114,0.128,0.333,0.053,0.64,4B,940207,9390.0,36052.634,203.59,-40.35,311.72,21.79,11.56,119.9,N,N,2449390.5,1994-02-07 10:00:52.634
