time_relative_to_merger_sec,ligo_strain,bruno_flash_strain
-0.5470959441821961,-6.638260085363889e-20,0.0
-0.5468518016945367,-1.0171053029617773e-19,0.0
-0.5466076592068774,-7.797036511102946e-20,0.0
-0.546363516719218,-4.941217640674807e-20,0.0
-0.5461193742315587,-9.371211322754262e-20,0.0
-0.5458752317438993,-1.0477488778003549e-19,0.0
-0.5456310892562399,-8.210150273120144e-20,0.0
-0.5453869467685806,-8.030805779648779e-20,0.0
-0.5451428042809212,-8.67821389168325e-20,0.0
-0.5448986617932619,-1.1888696845823977e-19,0.0
-0.5446545193056025,-1.1344072743422057e-19,0.0
-0.5444103768179431,-7.306543466664237e-20,0.0
-0.5441662343302838,-1.0238163728038771e-19,0.0
-0.5439220918426244,-1.3381195649503493e-19,0.0
-0.543677949354965,-1.1033345969471927e-19,0.0
-0.5434338068673057,-1.0056959784596643e-19,0.0
-0.5431896643796463,-1.0680746912700438e-19,0.0
-0.542945521891987,-1.3269805366702746e-19,0.0
-0.5427013794043276,-1.44387319449759e-19,0.0
-0.5424572369166683,-1.0345842395517837e-19,0.0
-0.5422130944290089,-1.1152318991340372e-19,0.0
-0.5419689519413495,-1.5529728108674381e-19,0.0
-0.5417248094536902,-1.3871372866816628e-19,0.0
-0.5414806669660308,-1.2068615533609056e-19,0.0
-0.5412365244783715,-1.2752884396212878e-19,0.0
-0.5409923819907121,-1.4534669944531813e-19,0.0
-0.5407482395030527,-1.6412074417030986e-19,0.0
-0.5405040970153934,-1.328252935481293e-19,0.0
-0.540259954527734,-1.2139149068319164e-19,0.0
-0.5400158120400746,-1.6779000726409668e-19,0.0
-0.5397716695524153,-1.68209224393909e-19,0.0
-0.5395275270647559,-1.3981295816999487e-19,0.0
-0.5392833845770966,-1.4425125528090628e-19,0.0
-0.5390392420894372,-1.6311512745833629e-19,0.0
-0.5387950996017778,-1.8190128633829114e-19,0.0
-0.5385509571141185,-1.6266149430490917e-19,0.0
-0.5383068146264591,-1.3772096012592331e-19,0.0
-0.5380626721387998,-1.749991614926809e-19,0.0
-0.5378185296511404,-1.9264661446582363e-19,0.0
-0.537574387163481,-1.6115472125465082e-19,0.0
-0.5373302446758217,-1.581217538234542e-19,0.0
-0.5370861021881623,-1.7583144617196437e-19,0.0
-0.536841959700503,-1.978067430654287e-19,0.0
-0.5365978172128436,-1.8885537738845481e-19,0.0
-0.5363536747251842,-1.5556302425876333e-19,0.0
-0.5361095322375249,-1.8227241869808764e-19,0.0
-0.5358653897498655,-2.140065665727327e-19,0.0
-0.5356212472622062,-1.8663181491257171e-19,0.0
-0.5353771047745468,-1.6989401677018533e-19,0.0
-0.5351329622868874,-1.888533730136731e-19,0.0
-0.5348888197992281,-2.1113796807571152e-19,0.0
-0.5346446773115687,-2.0833580833762402e-19,0.0
-0.5344005348239094,-1.7719422397768807e-19,0.0
-0.53415639233625,-1.85381855688268e-19,0.0
-0.5339122498485906,-2.26904027898445e-19,0.0
-0.5336681073609313,-2.1287696632593315e-19,0.0
-0.5334239648732719,-1.846687320452435e-19,0.0
-0.5331798223856126,-2.0038578244016875e-19,0.0
-0.5329356798979532,-2.2351137084981283e-19,0.0
-0.5326915374102938,-2.285612663691806e-19,0.0
-0.5324473949226345,-1.9958286583934977e-19,0.0
-0.5322032524349751,-1.932378540151779e-19,0.0
-0.5319591099473158,-2.361959120479028e-19,0.0
-0.5317149674596564,-2.338629886362708e-19,0.0
-0.531470824971997,-2.0180286558388311e-19,0.0
-0.5312266824843377,-2.095796876565467e-19,0.0
-0.5309825399966783,-2.336644931585217e-19,0.0
-0.530738397509019,-2.4514273687104735e-19,0.0
-0.5304942550213596,-2.216141108545893e-19,0.0
-0.5302501125337002,-2.0431592107985517e-19,0.0
-0.5300059700460409,-2.421372721986743e-19,0.0
-0.5297618275583815,-2.5533012738293745e-19,0.0
-0.5295176850707222,-2.2201483540487283e-19,0.0
-0.5292735425830628,-2.178631026011889e-19,0.0
-0.5290294000954034,-2.420057232486593e-19,0.0
-0.5287852576077441,-2.5834791766591524e-19,0.0
-0.5285411151200847,-2.4130510340123645e-19,0.0
-0.5282969726324254,-2.156482442969003e-19,0.0
-0.528052830144766,-2.4364992514303754e-19,0.0
-0.5278086876571066,-2.7043108826351035e-19,0.0
-0.5275645451694473,-2.4170164375964197e-19,0.0
-0.5273204026817879,-2.2702346199530303e-19,0.0
-0.5270762601941286,-2.508742995273133e-19,0.0
-0.5268321177064692,-2.701037241783246e-19,0.0
-0.5265879752188098,-2.5960037138538527e-19,0.0
-0.5263438327311505,-2.3081858466378823e-19,0.0
-0.5260996902434911,-2.4559436908184075e-19,0.0
-0.5258555477558318,-2.8178095079215293e-19,0.0
-0.5256114052681724,-2.6050324378054516e-19,0.0
-0.525367262780513,-2.3523883075562424e-19,0.0
-0.5251231202928537,-2.5563708219289207e-19,0.0
-0.5248789778051943,-2.7841126305302683e-19,0.0
-0.524634835317535,-2.743113954474304e-19,0.0
-0.5243906928298756,-2.464567693977046e-19,0.0
-0.5241465503422162,-2.4673955008612686e-19,0.0
-0.5239024078545569,-2.859617817792051e-19,0.0
-0.5236582653668975,-2.8030025219097853e-19,0.0
-0.5234141228792382,-2.4698061716891947e-19,0.0
-0.5231699803915788,-2.5733131621879276e-19,0.0
-0.5229258379039194,-2.8115609820007015e-19,0.0
-0.5226816954162601,-2.849050295731866e-19,0.0
-0.5224375529286007,-2.5992143627238706e-19,0.0
-0.5221934104409414,-2.469695666461551e-19,0.0
-0.521949267953282,-2.858750362755374e-19,0.0
-0.5217051254656226,-2.932873058683618e-19,0.0
-0.5214609829779633,-2.565991850459889e-19,0.0
-0.5212168404903039,-2.5781367237737245e-19,0.0
-0.5209726980026446,-2.8398873006753565e-19,0.0
-0.5207285555149852,-2.9404754922445673e-19,0.0
-0.5204844130273258,-2.717378173080378e-19,0.0
-0.5202402705396665,-2.495720516925787e-19,0.0
-0.5199961280520071,-2.8161755159050195e-19,0.0
-0.5197519855643478,-3.0202033806705027e-19,0.0
-0.5195078430766884,-2.6496882962033743e-19,0.0
-0.519263700589029,-2.555949919948573e-19,0.0
-0.5190195581013697,-2.833387653970232e-19,0.0
-0.5187754156137103,-2.9492563189003515e-19,0.0
-0.518531273126051,-2.7972355693432116e-19,0.0
-0.5182871306383916,-2.547893854936186e-19,0.0
-0.5180429881507322,-2.717853973017155e-19,0.0
-0.5177988456630729,-3.038554391568835e-19,0.0
-0.5175547031754135,-2.77027705723295e-19,0.0
-0.5173105606877542,-2.5385800455092883e-19,0.0
-0.5170664182000948,-2.7936121323830613e-19,0.0
-0.5168222757124354,-2.9519100733840003e-19,0.0
-0.5165781332247761,-2.8374633643281194e-19,0.0
-0.5163339907371167,-2.575985378860112e-19,0.0
-0.5160898482494574,-2.624565761132753e-19,0.0
-0.515845705761798,-2.9997257355598044e-19,0.0
-0.5156015632741386,-2.857819281764411e-19,0.0
-0.5153574207864793,-2.507346228604251e-19,0.0
-0.5151132782988199,-2.7075026338450573e-19,0.0
-0.5148691358111606,-2.926797971517506e-19,0.0
-0.5146249933235012,-2.8368553003599195e-19,0.0
-0.5143808508358418,-2.621907105022877e-19,0.0
-0.5141367083481825,-2.5487996055432977e-19,0.0
-0.5138925658605231,-2.875401692464585e-19,0.0
-0.5136484233728638,-2.912107652151974e-19,0.0
-0.5134042808852044,-2.505733008765443e-19,0.0
-0.513160138397545,-2.5675491600382286e-19,0.0
-0.5129159959098857,-2.8698693370429976e-19,0.0
-0.5126718534222263,-2.824444570094244e-19,0.0
-0.512427710934567,-2.607169262281051e-19,0.0
-0.5121835684469076,-2.4733773894643794e-19,0.0
-0.5119394259592482,-2.739365176587774e-19,0.0
-0.5116952834715889,-2.91601314591779e-19,0.0
-0.5114511409839295,-2.5163634773886115e-19,0.0
-0.5112069984962702,-2.4293806487606915e-19,0.0
-0.5109628560086108,-2.7558931281048756e-19,0.0
-0.5107187135209514,-2.776572631954044e-19,0.0
-0.5104745710332921,-2.569007876499007e-19,0.0
-0.5102304285456327,-2.3915199298376796e-19,0.0
-0.5099862860579734,-2.571468990020849e-19,0.0
-0.509742143570314,-2.838799525988198e-19,0.0
-0.5094980010826546,-2.528288798141293e-19,0.0
-0.5092538585949953,-2.2869032552981403e-19,0.0
-0.5090097161073359,-2.6175131421724817e-19,0.0
-0.5087655736196766,-2.724768162981773e-19,0.0
-0.5085214311320172,-2.4865444132001283e-19,0.0
-0.5082772886443578,-2.3288713380584384e-19,0.0
-0.5080331461566985,-2.409189415505393e-19,0.0
-0.5077890036690391,-2.6764138303867246e-19,0.0
-0.5075448611813798,-2.523001941799423e-19,0.0
-0.5073007186937204,-2.17091355298448e-19,0.0
-0.507056576206061,-2.3972258085884084e-19,0.0
-0.5068124337184017,-2.628953129229525e-19,0.0
-0.5065682912307423,-2.4071644327998854e-19,0.0
-0.506324148743083,-2.2117699019079933e-19,0.0
-0.5060800062554236,-2.25458784702063e-19,0.0
-0.5058358637677642,-2.5044632917985785e-19,0.0
-0.5055917212801049,-2.4604105682789944e-19,0.0
-0.5053475787924455,-2.0691363084144442e-19,0.0
-0.5051034363047862,-2.1725599589944405e-19,0.0
-0.5048592938171268,-2.4796797460530677e-19,0.0
-0.5046151513294674,-2.3344590131845914e-19,0.0
-0.5043710088418081,-2.0927922965562913e-19,0.0
-0.5041268663541487,-2.0700219745968943e-19,0.0
-0.5038827238664894,-2.304880259124986e-19,0.0
-0.50363858137883,-2.355220387906257e-19,0.0
-0.5033944388911706,-2.0115923147650353e-19,0.0
-0.5031502964035113,-1.9659414788798291e-19,0.0
-0.5029061539158519,-2.2720459420199236e-19,0.0
-0.5026620114281926,-2.2565688214130403e-19,0.0
-0.5024178689405332,-1.9629155067483727e-19,0.0
-0.5021737264528738,-1.8902346847387092e-19,0.0
-0.5019295839652145,-2.0874052882226554e-19,0.0
-0.5016854414775551,-2.2104445277957658e-19,0.0
-0.5014412989898958,-1.9351518925686322e-19,0.0
-0.5011971565022364,-1.75478699607864e-19,0.0
-0.500953014014577,-2.0443592604972248e-19,0.0
-0.5007088715269177,-2.1351149333152653e-19,0.0
-0.5004647290392583,-1.8507351574299184e-19,0.0
-0.500220586551599,-1.6999497723738456e-19,0.0
-0.4999764440639396,-1.8737606905762294e-19,0.0
-0.49973230157628024,-2.0627553053785364e-19,0.0
-0.4994881590886209,-1.8116476571645465e-19,0.0
-0.4992440166009615,-1.5773470670192178e-19,0.0
-0.49899987411330216,-1.8265712993652633e-19,0.0
-0.4987557316256428,-1.9676377405419759e-19,0.0
-0.49851158913798344,-1.7266128655390382e-19,0.0
-0.4982674466503241,-1.5262726848700883e-19,0.0
-0.4980233041626647,-1.6443763248162247e-19,0.0
-0.49777916167500535,-1.8633020942651664e-19,0.0
-0.497535019187346,-1.7181960095761466e-19,0.0
-0.49729087669968663,-1.418416203102393e-19,0.0
-0.4970467342120273,-1.5551499200888584e-19,0.0
-0.4968025917243679,-1.799833949612222e-19,0.0
-0.49655844923670855,-1.6263741309680461e-19,0.0
-0.4963143067490492,-1.3589073380777873e-19,0.0
-0.49607016426138983,-1.4220673652267652e-19,0.0
-0.4958260217737305,-1.6511365216945273e-19,0.0
-0.4955818792860711,-1.5918908863694023e-19,0.0
-0.49533773679841175,-1.2464016075638353e-19,0.0
-0.4950935943107524,-1.2961057059259764e-19,0.0
-0.49484945182309303,-1.5929254512868822e-19,0.0
-0.4946053093354337,-1.456967598183792e-19,0.0
-0.4943611668477743,-1.2033803286088167e-19,0.0
-0.49411702436011495,-1.2070546619855908e-19,0.0
-0.4938728818724556,-1.3943239139057695e-19,0.0
-0.49362873938479623,-1.435874214609656e-19,0.0
-0.4933845968971369,-1.1172335725920522e-19,0.0
-0.4931404544094775,-1.043071337449729e-19,0.0
-0.49289631192181815,-1.337778532442183e-19,0.0
-0.4926521694341588,-1.3099788733794096e-19,0.0
-0.49240802694649943,-1.0268107574643076e-19,0.0
-0.4921638844588401,-9.534995445375707e-20,0.0
-0.4919197419711807,-1.1263455100009346e-19,0.0
-0.49167559948352135,-1.2400370224619554e-19,0.0
-0.491431456995862,-9.77820274144588e-20,0.0
-0.49118731450820263,-7.860699015655976e-20,0.0
-0.4909431720205433,-1.0824003121038756e-19,0.0
-0.4906990295328839,-1.146014125933901e-19,0.0
-0.49045488704522455,-8.374738705444718e-20,0.0
-0.4902107445575652,-7.251452688617547e-20,0.0
-0.48996660206990583,-8.483852742333046e-20,0.0
-0.48972245958224647,-1.00292737153876e-19,0.0
-0.4894783170945871,-8.150308740321616e-20,0.0
-0.48923417460692775,-5.317853957894766e-20,0.0
-0.4889900321192684,-7.630557757634397e-20,0.0
-0.48874588963160903,-9.287613013304974e-20,0.0
-0.48850174714394967,-6.328521711286728e-20,0.0
-0.4882576046562903,-4.8157510141393414e-20,0.0
-0.48801346216863095,-5.907960720449457e-20,0.0
-0.4877693196809716,-7.368208366361171e-20,0.0
-0.48752517719331223,-6.447620804936539e-20,0.0
-0.48728103470565287,-3.1199022322373064e-20,0.0
-0.4870368922179935,-4.15270205955377e-20,0.0
-0.48679274973033415,-7.090053674138841e-20,0.0
-0.4865486072426748,-4.388014912803012e-20,0.0
-0.48630446475501543,-2.042843635846757e-20,0.0
-0.48606032226735607,-3.238195650754228e-20,0.0
-0.4858161797796967,-4.405427424067992e-20,0.0
-0.48557203729203735,-4.267284355253697e-20,0.0
-0.485327894804378,-1.2927214635085342e-20,0.0
-0.48508375231671863,-8.455288181885062e-21,0.0
-0.48483960982905927,-4.2631852196727565e-20,0.0
-0.4845954673413999,-2.787221702127511e-20,0.0
-0.48435132485374055,5.235288985910224e-21,0.0
-0.4841071823660812,-4.093112158935942e-21,0.0
-0.48386303987842183,-1.5918610957172245e-20,0.0
-0.48361889739076247,-1.5425502747993936e-20,0.0
-0.4833747549031031,5.260088662403357e-21,0.0
-0.48313061241544375,2.2787183997283185e-20,0.0
-0.4828864699277844,-8.956454834945397e-21,0.0
-0.48264232744012503,-1.2366296701960102e-20,0.0
-0.48239818495246567,3.0194069815987235e-20,0.0
-0.4821540424648063,2.687636600834507e-20,0.0
-0.48190989997714695,8.408281126584834e-21,0.0
-0.4816657574894876,9.690835761973269e-21,0.0
-0.48142161500182823,2.551902342191579e-20,0.0
-0.48117747251416887,4.9208951676459153e-20,0.0
-0.4809333300265095,2.6133750492360803e-20,0.0
-0.48068918753885015,7.937312972874932e-21,0.0
-0.4804450450511908,4.9390365434430495e-20,0.0
-0.48020090256353143,6.04778938602887e-20,0.0
-0.47995676007587207,3.471336509358874e-20,0.0
-0.4797126175882127,3.347156194663962e-20,0.0
-0.47946847510055335,4.789218148502567e-20,0.0
-0.479224332612894,6.888335236395495e-20,0.0
-0.47898019012523463,6.195078123237394e-20,0.0
-0.47873604763757527,3.292964289307409e-20,0.0
-0.4784919051499159,6.093349364894524e-20,0.0
-0.47824776266225655,8.983868198861087e-20,0.0
-0.4780036201745972,6.392916651819194e-20,0.0
-0.47775947768693783,5.82454719489849e-20,0.0
-0.47751533519927847,7.103897127680013e-20,0.0
-0.4772711927116191,8.849974950413146e-20,0.0
-0.47702705022395975,9.353395182545531e-20,0.0
-0.4767829077363004,6.059379447463439e-20,0.0
-0.476538765248641,7.490636314270234e-20,0.0
-0.47629462276098167,1.141905734174751e-19,0.0
-0.4760504802733223,9.343191784968237e-20,0.0
-0.47580633778566295,7.767650989013862e-20,0.0
-0.4755621952980036,9.195031375860465e-20,0.0
-0.4753180528103442,1.0865177899054246e-19,0.0
-0.47507391032268487,1.1742349824353818e-19,0.0
-0.4748297678350255,9.392301941340549e-20,0.0
-0.47458562534736615,8.95316948592784e-20,0.0
-0.4743414828597068,1.3257253712750526e-19,0.0
-0.4740973403720474,1.2942880621721726e-19,0.0
-0.47385319788438807,9.5925100395237e-20,0.0
-0.4736090553967287,1.1272807964728584e-19,0.0
-0.47336491290906935,1.3116289416315757e-19,0.0
-0.47312077042141,1.3547826603313295e-19,0.0
-0.4728766279337506,1.2442985700717858e-19,0.0
-0.47263248544609127,1.0782458616583374e-19,0.0
-0.4723883429584319,1.4394435165611097e-19,0.0
-0.47214420047077255,1.5944155018051686e-19,0.0
-0.4719000579831132,1.2377121167410568e-19,0.0
-0.4716559154954538,1.2795794371750026e-19,0.0
-0.47141177300779447,1.5382728456565545e-19,0.0
-0.4711676305201351,1.5860209818834386e-19,0.0
-0.47092348803247575,1.4789925864421096e-19,0.0
-0.4706793455448164,1.329248035220809e-19,0.0
-0.470435203057157,1.5508640828931701e-19,0.0
-0.47019106056949767,1.8131200235105032e-19,0.0
-0.4699469180818383,1.5072802962697982e-19,0.0
-0.46970277559417895,1.4173368817061457e-19,0.0
-0.4694586331065196,1.7299574941197937e-19,0.0
-0.4692144906188602,1.769394893165625e-19,0.0
-0.46897034813120086,1.714853299798086e-19,0.0
-0.4687262056435415,1.5825400976244943e-19,0.0
-0.46848206315588214,1.6494845914854653e-19,0.0
-0.4682379206682228,2.0132936811677542e-19,0.0
-0.4679937781805634,1.8385862150298817e-19,0.0
-0.46774963569290406,1.556128104387172e-19,0.0
-0.4675054932052447,1.84370948626928e-19,0.0
-0.46726135071758534,2.0157714837929317e-19,0.0
-0.467017208229926,1.8978349028362138e-19,0.0
-0.4667730657422666,1.7763226021405886e-19,0.0
-0.46652892325460726,1.7975017325910274e-19,0.0
-0.4662847807669479,2.114867421366558e-19,0.0
-0.46604063827928854,2.113692965380923e-19,0.0
-0.4657964957916292,1.7597372048704645e-19,0.0
-0.4655523533039698,1.9439397862495456e-19,0.0
-0.46530821081631046,2.22869021263912e-19,0.0
-0.4650640683286511,2.082902203864641e-19,0.0
-0.46481992584099174,1.976508575964773e-19,0.0
-0.4645757833533324,1.9771075873899968e-19,0.0
-0.464331640865673,2.201277589399226e-19,0.0
-0.46408749837801366,2.334369567171919e-19,0.0
-0.4638433558903543,1.9866820988530128e-19,0.0
-0.46359921340269494,2.0074595469399785e-19,0.0
-0.4633550709150356,2.366250660562272e-19,0.0
-0.4631109284273762,2.3094859136229443e-19,0.0
-0.46286678593971686,2.1179834058765497e-19,0.0
-0.4626226434520575,2.133168131297101e-19,0.0
-0.46237850096439814,2.346615850408701e-19,0.0
-0.4621343584767388,2.4860377464043353e-19,0.0
-0.4618902159890794,2.2473380700487833e-19,0.0
-0.46164607350142006,2.114314349524449e-19,0.0
-0.4614019310137607,2.4441040497989446e-19,0.0
-0.46115778852610134,2.541170885314573e-19,0.0
-0.460913646038442,2.299678038809154e-19,0.0
-0.4606695035507826,2.256038660203701e-19,0.0
-0.46042536106312326,2.4422124135109196e-19,0.0
-0.4601812185754639,2.630554174803905e-19,0.0
-0.45993707608780454,2.4676598945406045e-19,0.0
-0.4596929336001452,2.250720755381845e-19,0.0
-0.4594487911124858,2.5259719147909157e-19,0.0
-0.45920464862482646,2.7260073944016956e-19,0.0
-0.4589605061371671,2.5020940099139794e-19,0.0
-0.45871636364950774,2.3911182272179196e-19,0.0
-0.4584722211618484,2.5526497777548864e-19,0.0
-0.458228078674189,2.7402078470941243e-19,0.0
-0.45798393618652966,2.66613693496283e-19,0.0
-0.4577397936988703,2.433102538314762e-19,0.0
-0.45749565121121094,2.5683820600237883e-19,0.0
-0.4572515087235516,2.849404689421156e-19,0.0
-0.4570073662358922,2.701786191317167e-19,0.0
-0.45676322374823286,2.5008480698768056e-19,0.0
-0.4565190812605735,2.645123460746306e-19,0.0
-0.45627493877291414,2.87694459375374e-19,0.0
-0.4560307962852548,2.8392076202158174e-19,0.0
-0.4557866537975954,2.6047218749988443e-19,0.0
-0.45554251130993606,2.641956640117623e-19,0.0
-0.4552983688222767,2.9245096375016654e-19,0.0
-0.45505422633461734,2.910867761531772e-19,0.0
-0.454810083846958,2.653312368680423e-19,0.0
-0.4545659413592986,2.6994386119467316e-19,0.0
-0.45432179887163926,2.974923736395153e-19,0.0
-0.4540776563839799,2.9955067757433694e-19,0.0
-0.45383351389632054,2.754478908534837e-19,0.0
-0.4535893714086612,2.720502861670112e-19,0.0
-0.4533452289210018,3.002108956946454e-19,0.0
-0.45310108643334246,3.0809418799783577e-19,0.0
-0.4528569439456831,2.8235419530613694e-19,0.0
-0.45261280145802374,2.750900273137961e-19,0.0
-0.4523686589703644,3.026110445828247e-19,0.0
-0.452124516482705,3.148849238158798e-19,0.0
-0.45188037399504566,2.88575036190932e-19,0.0
-0.4516362315073863,2.794219043167797e-19,0.0
-0.45139208901972694,3.053065866192857e-19,0.0
-0.4511479465320676,3.161806290590848e-19,0.0
-0.4509038040444082,2.966619883385113e-19,0.0
-0.45065966155674886,2.843809299625017e-19,0.0
-0.4504155190690895,3.0560483642196014e-19,0.0
-0.45017137658143014,3.2269426913882096e-19,0.0
-0.4499272340937708,3.040612442631669e-19,0.0
-0.4496830916061114,2.8627955981587687e-19,0.0
-0.44943894911845206,3.057438711903731e-19,0.0
-0.4491948066307927,3.2463327914143125e-19,0.0
-0.44895066414313334,3.07435014923488e-19,0.0
-0.448706521655474,2.905551400982163e-19,0.0
-0.4484623791678146,3.0518335644002994e-19,0.0
-0.44821823668015526,3.286048525449779e-19,0.0
-0.4479740941924959,3.155200447630714e-19,0.0
-0.44772995170483654,2.8937601561357573e-19,0.0
-0.4474858092171772,3.0588337537042015e-19,0.0
-0.4472416667295178,3.282196254143352e-19,0.0
-0.44699752424185846,3.1732186174547216e-19,0.0
-0.4467533817541991,2.977177221917365e-19,0.0
-0.44650923926653974,3.0263907402315377e-19,0.0
-0.4462650967788804,3.2761288496508015e-19,0.0
-0.446020954291221,3.2374265605003395e-19,0.0
-0.44577681180356166,2.965549535183323e-19,0.0
-0.4455326693159023,3.02149331761255e-19,0.0
-0.44528852682824294,3.2784840978826434e-19,0.0
-0.4450443843405836,3.2350973434591975e-19,0.0
-0.4448002418529242,3.0257712434447693e-19,0.0
-0.44455609936526486,3.009093683559916e-19,0.0
-0.4443119568776055,3.223577281253283e-19,0.0
-0.44406781438994614,3.32482871152589e-19,0.0
-0.4438236719022868,3.0447688126796594e-19,0.0
-0.4435795294146274,2.947714283874525e-19,0.0
-0.44333538692696806,3.2546804960556575e-19,0.0
-0.4430912444393087,3.283039734644877e-19,0.0
-0.44284710195164934,3.035425729310405e-19,0.0
-0.44260295946399,2.98092796513947e-19,0.0
-0.4423588169763306,3.174158587165262e-19,0.0
-0.44211467448867126,3.323203388137422e-19,0.0
-0.4418705320010119,3.088254961910709e-19,0.0
-0.44162638951335254,2.912629223536475e-19,0.0
-0.4413822470256932,3.1949116946686984e-19,0.0
-0.4411381045380338,3.3132269866587936e-19,0.0
-0.44089396205037445,3.0663644022022226e-19,0.0
-0.4406498195627151,2.9587514292876213e-19,0.0
-0.44040567707505573,3.1096378753506416e-19,0.0
-0.4401615345873964,3.2910100417423195e-19,0.0
-0.439917392099737,3.155972883423483e-19,0.0
-0.43967324961207765,2.8822715833188946e-19,0.0
-0.4394291071244183,3.065091227997104e-19,0.0
-0.43918496463675893,3.31487585266716e-19,0.0
-0.4389408221490996,3.0963773635412275e-19,0.0
-0.4386966796614402,2.920323470163957e-19,0.0
-0.43845253717378085,3.048742249069526e-19,0.0
-0.4382083946861215,3.2282206190124985e-19,0.0
-0.43796425219846213,3.1887637762634124e-19,0.0
-0.4377201097108028,2.907459448765257e-19,0.0
-0.4374759672231434,2.9502218018264375e-19,0.0
-0.43723182473548405,3.250052541217328e-19,0.0
-0.4369876822478247,3.1353862918297407e-19,0.0
-0.43674353976016533,2.875918088479003e-19,0.0
-0.436499397272506,2.9594595716993377e-19,0.0
-0.4362552547848466,3.17248644526526e-19,0.0
-0.43601111229718725,3.174299619232948e-19,0.0
-0.4357669698095279,2.924745667610403e-19,0.0
-0.43552282732186853,2.858826345023322e-19,0.0
-0.4352786848342092,3.140358258925432e-19,0.0
-0.4350345423465498,3.173141307890281e-19,0.0
-0.43479039985889045,2.865377039174657e-19,0.0
-0.4345462573712311,2.868202125457222e-19,0.0
-0.43430211488357173,3.107377252839443e-19,0.0
-0.4340579723959124,3.1207794188924157e-19,0.0
-0.433813829908253,2.9191207741577376e-19,0.0
-0.43356968742059365,2.7865274051361064e-19,0.0
-0.4333255449329343,3.007380697752396e-19,0.0
-0.43308140244527493,3.1603802074615124e-19,0.0
-0.43283725995761557,2.8810470525098286e-19,0.0
-0.4325931174699562,2.769305682885407e-19,0.0
-0.43234897498229685,3.01534119930829e-19,0.0
-0.4321048324946375,3.102580458946009e-19,0.0
-0.43186069000697813,2.910107342687293e-19,0.0
-0.43161654751931877,2.7405100514415815e-19,0.0
-0.4313724050316594,2.894005190238949e-19,0.0
-0.43112826254400005,3.0949337630862547e-19,0.0
-0.4308841200563407,2.886913646308676e-19,0.0
-0.43063997756868133,2.6702738945989307e-19,0.0
-0.43039583508102197,2.8696012841448463e-19,0.0
-0.4301516925933626,3.039347473496594e-19,0.0
-0.42990755010570325,2.888731857660361e-19,0.0
-0.4296634076180439,2.6830343725608517e-19,0.0
-0.42941926513038453,2.7719233825594774e-19,0.0
-0.42917512264272517,3.010961973731601e-19,0.0
-0.4289309801550658,2.891778102006408e-19,0.0
-0.42868683766740645,2.614116715514311e-19,0.0
-0.4284426951797471,2.7199842064520865e-19,0.0
-0.42819855269208773,2.9665201238354572e-19,0.0
-0.42795441020442837,2.8556743010924495e-19,0.0
-0.427710267716769,2.6058127887791305e-19,0.0
-0.42746612522910965,2.634570316248435e-19,0.0
-0.4272219827414503,2.8645697530356423e-19,0.0
-0.42697784025379093,2.867990996899447e-19,0.0
-0.42673369776613157,2.5827644643880936e-19,0.0
-0.4264895552784722,2.5675109668202453e-19,0.0
-0.42624541279081285,2.854227595014683e-19,0.0
-0.4260012703031535,2.821194844455287e-19,0.0
-0.42575712781549413,2.540439130584205e-19,0.0
-0.42551298532783477,2.524650136416307e-19,0.0
-0.4252688428401754,2.738341163148184e-19,0.0
-0.42502470035251605,2.777636009780277e-19,0.0
-0.4247805578648567,2.5351848625129295e-19,0.0
-0.42453641537719733,2.4200745678682577e-19,0.0
-0.42429227288953797,2.6635679423584207e-19,0.0
-0.4240481304018786,2.7539798623572305e-19,0.0
-0.42380398791421925,2.5076100278537856e-19,0.0
-0.4235598454265599,2.395559954829893e-19,0.0
-0.42331570293890053,2.5740197990453463e-19,0.0
-0.42307156045124117,2.6963910266278776e-19,0.0
-0.4228274179635818,2.5009537241173256e-19,0.0
-0.42258327547592245,2.3126349358298673e-19,0.0
-0.4223391329882631,2.474028046175023e-19,0.0
-0.42209499050060373,2.658572292902835e-19,0.0
-0.42185084801294437,2.456320514551321e-19,0.0
-0.421606705525285,2.2296607363389807e-19,0.0
-0.42136256303762565,2.3914191827947095e-19,0.0
-0.4211184205499663,2.5672485995761405e-19,0.0
-0.42087427806230693,2.4107786495186667e-19,0.0
-0.42063013557464757,2.209736620121456e-19,0.0
-0.4203859930869882,2.2868762514212213e-19,0.0
-0.42014185059932885,2.505392846825983e-19,0.0
-0.4198977081116695,2.405066916133737e-19,0.0
-0.4196535656240101,2.1217962966078797e-19,0.0
-0.41940942313635077,2.2057307647794787e-19,0.0
-0.4191652806486914,2.4230261564743326e-19,0.0
-0.41892113816103205,2.3162916711503744e-19,0.0
-0.4186769956733727,2.0931312949069813e-19,0.0
-0.4184328531857133,2.0915796935732344e-19,0.0
-0.41818871069805397,2.3038049036283533e-19,0.0
-0.4179445682103946,2.3270695897524387e-19,0.0
-0.41770042572273525,2.002346335628131e-19,0.0
-0.4174562832350759,1.9750835974505304e-19,0.0
-0.4172121407474165,2.277269045631595e-19,0.0
-0.41696799825975717,2.201060287601963e-19,0.0
-0.4167238557720978,1.9551669692609773e-19,0.0
-0.41647971328443845,1.9390617412490938e-19,0.0
-0.4162355707967791,2.0792920804531797e-19,0.0
-0.4159914283091197,2.1875956678074455e-19,0.0
