# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 1.293871
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	8.86488137e+45	0.00000000e+00
0.20	3.06487088e+46	0.00000000e+00
0.30	5.88732768e+46	0.00000000e+00
0.40	8.85227339e+46	0.00000000e+00
0.50	1.16156216e+47	0.00000000e+00
0.60	1.39690743e+47	0.00000000e+00
0.70	1.58073336e+47	0.00000000e+00
0.80	1.70967155e+47	0.00000000e+00
0.90	1.78503352e+47	0.00000000e+00
1.00	1.81105813e+47	0.00000000e+00
1.10	1.79374540e+47	0.00000000e+00
1.20	1.74008062e+47	0.00000000e+00
1.30	1.65747950e+47	0.00000000e+00
1.40	1.55334759e+47	0.00000000e+00
1.50	1.43470997e+47	0.00000000e+00
1.60	1.30790767e+47	0.00000000e+00
1.70	1.17837969e+47	0.00000000e+00
1.80	1.05054205e+47	0.00000000e+00
1.90	9.27765969e+46	0.00000000e+00
2.00	8.12438586e+46	0.00000000e+00
2.10	7.06081210e+46	0.00000000e+00
2.20	6.09497645e+46	0.00000000e+00
2.30	5.22929359e+46	0.00000000e+00
2.40	4.46201083e+46	0.00000000e+00
2.50	3.78847462e+46	0.00000000e+00
2.60	3.20217112e+46	0.00000000e+00
2.70	2.69554035e+46	0.00000000e+00
2.80	2.26058663e+46	0.00000000e+00
2.90	1.88931616e+46	0.00000000e+00
3.00	1.57403514e+46	0.00000000e+00
3.10	1.30754021e+46	0.00000000e+00
3.20	1.08322682e+46	0.00000000e+00
3.30	8.95138783e+45	0.00000000e+00
3.40	7.37976111e+45	0.00000000e+00
3.50	6.07074673e+45	0.00000000e+00
3.60	4.98368183e+45	0.00000000e+00
3.70	4.08339870e+45	0.00000000e+00
3.80	3.33969303e+45	0.00000000e+00
3.90	2.72678101e+45	0.00000000e+00
4.00	2.22277120e+45	0.00000000e+00
4.10	1.80916635e+45	0.00000000e+00
4.20	1.47040470e+45	0.00000000e+00
4.30	1.19344545e+45	0.00000000e+00
4.40	9.67399369e+44	0.00000000e+00
4.50	7.83203386e+44	0.00000000e+00
4.60	6.33336954e+44	0.00000000e+00
4.70	5.11576720e+44	0.00000000e+00
4.80	4.12785904e+44	0.00000000e+00
4.90	3.32734669e+44	0.00000000e+00
5.00	2.67947616e+44	0.00000000e+00
5.10	2.15575131e+44	0.00000000e+00
5.20	1.73285177e+44	0.00000000e+00
