# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 2.39687
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	2.38701240e+45	0.00000000e+00
0.20	9.17890736e+45	0.00000000e+00
0.30	1.96182036e+46	0.00000000e+00
0.40	3.27778628e+46	0.00000000e+00
0.50	4.76432371e+46	0.00000000e+00
0.60	6.31672363e+46	0.00000000e+00
0.70	7.83240824e+46	0.00000000e+00
0.80	9.21716757e+46	0.00000000e+00
0.90	1.03918325e+47	0.00000000e+00
1.00	1.12981504e+47	0.00000000e+00
1.10	1.19025317e+47	0.00000000e+00
1.20	1.21968062e+47	0.00000000e+00
1.30	1.21958771e+47	0.00000000e+00
1.40	1.19328911e+47	0.00000000e+00
1.50	1.14530118e+47	0.00000000e+00
1.60	1.08070074e+47	0.00000000e+00
1.70	1.00456581e+47	0.00000000e+00
1.80	9.21559106e+46	0.00000000e+00
1.90	8.35672173e+46	0.00000000e+00
2.00	7.50114040e+46	0.00000000e+00
2.10	6.67309650e+46	0.00000000e+00
2.20	5.88969270e+46	0.00000000e+00
2.30	5.16194501e+46	0.00000000e+00
2.40	4.49595879e+46	0.00000000e+00
2.50	3.89405984e+46	0.00000000e+00
2.60	3.35579458e+46	0.00000000e+00
2.70	2.87876594e+46	0.00000000e+00
2.80	2.45930218e+46	0.00000000e+00
2.90	2.09297375e+46	0.00000000e+00
3.00	1.77497985e+46	0.00000000e+00
3.10	1.50042839e+46	0.00000000e+00
3.20	1.26453141e+46	0.00000000e+00
3.30	1.06273492e+46	0.00000000e+00
3.40	8.90799095e+45	0.00000000e+00
3.50	7.44842048e+45	0.00000000e+00
3.60	6.21356932e+45	0.00000000e+00
3.70	5.17210689e+45	0.00000000e+00
3.80	4.29630174e+45	0.00000000e+00
3.90	3.56180389e+45	0.00000000e+00
4.00	2.94738047e+45	0.00000000e+00
4.10	2.43462957e+45	0.00000000e+00
4.20	2.00768946e+45	0.00000000e+00
4.30	1.65295438e+45	0.00000000e+00
4.40	1.35880508e+45	0.00000000e+00
4.50	1.11535862e+45	0.00000000e+00
4.60	9.14239776e+44	0.00000000e+00
4.70	7.48375014e+44	0.00000000e+00
