  2.257003E-01
  1.45E+02  1.85E+02  7.609197E+34  7.437430E+35  7.042802E+42  2.016510E+31  1.970990E+32  1.866410E+39
  1.85E+02  2.35E+02  1.654029E+28  1.925162E+29  1.736148E+38  5.578310E+24  6.492720E+25  5.855260E+34
  2.35E+02  3.00E+02  8.887617E+19  1.223336E+21  1.687751E+32  3.818490E+16  5.255960E+17  7.251280E+28
 
  2.265450E-01
  0.00E+00  1.00E+00  1.343523E+54  8.073506E+53  1.035464E+54  1.242800E+48  7.468240E+47  9.578360E+47
  1.00E+00  2.50E+00  1.332191E+55  6.612191E+54  7.890197E+54  3.847910E+49  1.909870E+49  2.279010E+49
  2.50E+00  4.50E+00  4.915084E+55  2.361545E+55  1.940676E+55  2.793480E+50  1.342180E+50  1.102980E+50
  4.50E+00  7.00E+00  1.042893E+56  6.161037E+55  2.967863E+55  9.683190E+50  5.720480E+50  2.755640E+50
  7.00E+00  1.00E+01  1.368991E+56  1.096455E+56  3.559550E+55  1.874040E+51  1.500960E+51  4.872740E+50
  1.00E+01  1.40E+01  1.208918E+56  1.316621E+56  3.546656E+55  2.335050E+51  2.543080E+51  6.850440E+50
  1.40E+01  1.90E+01  7.146971E+55  1.006762E+56  2.815755E+55  1.896610E+51  2.671670E+51  7.472240E+50
  1.90E+01  2.50E+01  2.743813E+55  4.764170E+55  1.698973E+55  9.701430E+50  1.684490E+51  6.007140E+50
  2.50E+01  3.20E+01  6.613863E+54  1.395009E+55  7.677358E+54  3.027650E+50  6.385980E+50  3.514490E+50
  3.20E+01  4.00E+01  9.775587E+53  2.531188E+54  2.619980E+54  5.650070E+49  1.462970E+50  1.514290E+50
  4.00E+01  4.80E+01  1.041002E+53  3.318533E+53  7.736242E+53  7.348830E+48  2.342680E+49  5.461310E+49
  4.80E+01  5.80E+01  6.604406E+51  2.581710E+52  1.685534E+53  5.616550E+47  2.195550E+48  1.433420E+49
  5.80E+01  6.80E+01  2.935973E+50  1.397186E+51  3.377165E+52  2.966640E+46  1.411780E+47  3.412440E+48
  6.80E+01  8.00E+01  7.449434E+48  4.437226E+49  4.972010E+51  8.841930E+44  5.266660E+45  5.901410E+47
  8.00E+01  9.50E+01  6.228988E+46  4.630302E+47  5.223232E+50  8.743260E+42  6.499280E+43  7.331540E+46
  9.50E+01  1.15E+02  1.140486E+44  8.490423E+44  3.749364E+49  1.921550E+40  1.430510E+41  6.317120E+45
  1.15E+02  1.45E+02  1.685427E+40  1.367948E+41  2.337933E+46  3.518290E+36  2.855560E+37  4.880380E+42
  1.45E+02  1.85E+02  8.809154E+34  8.439205E+35  7.431053E+42  2.334510E+31  2.236470E+32  1.969300E+39
  1.85E+02  2.35E+02  1.987969E+28  2.261740E+29  1.810495E+38  6.704540E+24  7.627850E+25  6.106000E+34
  2.35E+02  3.00E+02  1.112574E+20  1.488175E+21  1.740767E+32  4.780080E+16  6.393820E+17  7.479060E+28
 
  2.266709E-01
  0.00E+00  1.00E+00  1.345210E+54  8.071982E+53  1.035959E+54  1.244360E+48  7.466830E+47  9.582940E+47
  1.00E+00  2.50E+00  1.335307E+55  6.605855E+54  7.893728E+54  3.856910E+49  1.908040E+49  2.280030E+49
  2.50E+00  4.50E+00  4.937043E+55  2.352501E+55  1.941433E+55  2.805960E+50  1.337040E+50  1.103410E+50
  4.50E+00  7.00E+00  1.051179E+56  6.116331E+55  2.968757E+55  9.760120E+50  5.678970E+50  2.756470E+50
  7.00E+00  1.00E+01  1.384127E+56  1.084986E+56  3.560280E+55  1.894760E+51  1.485260E+51  4.873740E+50
  1.00E+01  1.40E+01  1.224735E+56  1.298676E+56  3.547102E+55  2.365600E+51  2.508420E+51  6.851300E+50
  1.40E+01  1.90E+01  7.251842E+55  9.903322E+55  2.815920E+55  1.924440E+51  2.628070E+51  7.472680E+50
  1.90E+01  2.50E+01  2.789204E+55  4.680171E+55  1.699033E+55  9.861920E+50  1.654790E+51  6.007350E+50
  2.50E+01  3.20E+01  6.743468E+54  1.371720E+55  7.680460E+54  3.086980E+50  6.279370E+50  3.515910E+50
  3.20E+01  4.00E+01  1.001034E+54  2.497259E+54  2.624635E+54  5.785750E+49  1.443360E+50  1.516980E+50
  4.00E+01  4.80E+01  1.072643E+53  3.294211E+53  7.792068E+53  7.572200E+48  2.325510E+49  5.500720E+49
  4.80E+01  5.80E+01  6.852482E+51  2.583262E+52  1.709687E+53  5.827520E+47  2.196870E+48  1.453960E+49
  5.80E+01  6.80E+01  3.083730E+50  1.417821E+51  3.499428E+52  3.115940E+46  1.432630E+47  3.535980E+48
  6.80E+01  8.00E+01  7.946255E+48  4.584918E+49  5.311029E+51  9.431620E+44  5.441960E+45  6.303800E+47
  8.00E+01  9.50E+01  6.730897E+46  4.886593E+47  5.871574E+50  9.447760E+42  6.859020E+43  8.241580E+46
  9.50E+01  1.15E+02  1.247790E+44  9.018600E+44  4.618888E+49  2.102340E+40  1.519500E+41  7.782140E+45
  1.15E+02  1.45E+02  1.894201E+40  1.493622E+41  2.547530E+46  3.954100E+36  3.117900E+37  5.317910E+42
  1.45E+02  1.85E+02  1.022891E+35  9.523015E+35  7.887112E+42  2.710760E+31  2.523690E+32  2.090160E+39
  1.85E+02  2.35E+02  2.393640E+28  2.638419E+29  1.896952E+38  8.072690E+24  8.898220E+25  6.397580E+34
