# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 2.057
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	7.64221467e+46	0.00000000e+00
0.20	2.74267433e+47	0.00000000e+00
0.30	5.42550102e+47	0.00000000e+00
0.40	8.33589586e+47	0.00000000e+00
0.50	1.10959038e+48	0.00000000e+00
0.60	1.34494443e+48	0.00000000e+00
0.70	1.52557706e+48	0.00000000e+00
0.80	1.64675553e+48	0.00000000e+00
0.90	1.71043566e+48	0.00000000e+00
1.00	1.72278740e+48	0.00000000e+00
1.10	1.69218960e+48	0.00000000e+00
1.20	1.62776132e+48	0.00000000e+00
1.30	1.53837916e+48	0.00000000e+00
1.40	1.43208611e+48	0.00000000e+00
1.50	1.31578984e+48	0.00000000e+00
1.60	1.19516143e+48	0.00000000e+00
1.70	1.07466314e+48	0.00000000e+00
1.80	9.57652238e+47	0.00000000e+00
1.90	8.46523556e+47	0.00000000e+00
2.00	7.42865273e+47	0.00000000e+00
2.10	6.47612203e+47	0.00000000e+00
2.20	5.61186911e+47	0.00000000e+00
2.30	4.83624008e+47	0.00000000e+00
2.40	4.14675748e+47	0.00000000e+00
2.50	3.53899103e+47	0.00000000e+00
2.60	3.00725654e+47	0.00000000e+00
2.70	2.54516141e+47	0.00000000e+00
2.80	2.14601907e+47	0.00000000e+00
2.90	1.80315332e+47	0.00000000e+00
3.00	1.51011323e+47	0.00000000e+00
3.10	1.26081675e+47	0.00000000e+00
3.20	1.04963880e+47	0.00000000e+00
3.30	8.71457196e+46	0.00000000e+00
3.40	7.21667508e+46	0.00000000e+00
3.50	5.96175730e+46	0.00000000e+00
3.60	4.91375757e+46	0.00000000e+00
3.70	4.04117191e+46	0.00000000e+00
3.80	3.31667598e+46	0.00000000e+00
3.90	2.71672271e+46	0.00000000e+00
4.00	2.22113709e+46	0.00000000e+00
4.10	1.81272347e+46	0.00000000e+00
4.20	1.47689506e+46	0.00000000e+00
4.30	1.20133177e+46	0.00000000e+00
4.40	9.75669475e+45	0.00000000e+00
4.50	7.91221552e+45	0.00000000e+00
4.60	6.40732153e+45	0.00000000e+00
4.70	5.18159735e+45	0.00000000e+00
4.80	4.18488680e+45	0.00000000e+00
4.90	3.37566579e+45	0.00000000e+00
5.00	2.71964547e+45	0.00000000e+00
5.10	2.18858049e+45	0.00000000e+00
5.20	1.75925685e+45	0.00000000e+00
5.30	1.41263694e+45	0.00000000e+00
5.40	1.13314006e+45	0.00000000e+00
5.50	9.08039116e+44	0.00000000e+00
5.60	7.26957213e+44	0.00000000e+00
5.70	5.81448270e+44	0.00000000e+00
5.80	4.64649138e+44	0.00000000e+00
5.90	3.70991717e+44	0.00000000e+00
6.00	2.95965356e+44	0.00000000e+00
6.10	2.35921268e+44	0.00000000e+00
6.20	1.87911896e+44	0.00000000e+00
6.30	1.49559255e+44	0.00000000e+00
6.40	1.18947287e+44	0.00000000e+00
6.50	9.45339766e+43	0.00000000e+00
6.60	7.50797723e+43	0.00000000e+00
6.70	5.95893522e+43	0.00000000e+00
6.80	4.72643572e+43	0.00000000e+00
6.90	3.74650691e+43	0.00000000e+00
7.00	2.96793899e+43	0.00000000e+00
7.10	2.34977717e+43	0.00000000e+00
7.20	1.85929798e+43	0.00000000e+00
7.30	1.47037784e+43	0.00000000e+00
7.40	1.16217969e+43	0.00000000e+00
7.50	9.18096802e+42	0.00000000e+00
7.60	7.24904452e+42	0.00000000e+00
7.70	5.72079178e+42	0.00000000e+00
7.80	4.51253273e+42	0.00000000e+00
7.90	3.55777914e+42	0.00000000e+00
8.00	2.80373747e+42	0.00000000e+00
8.10	2.20851620e+42	0.00000000e+00
8.20	1.73889629e+42	0.00000000e+00
8.30	1.36855228e+42	0.00000000e+00
8.40	1.07663464e+42	0.00000000e+00
8.50	8.46640398e+41	0.00000000e+00
8.60	6.65514633e+41	0.00000000e+00
8.70	5.22935789e+41	0.00000000e+00
8.80	4.10747807e+41	0.00000000e+00
8.90	3.22509231e+41	0.00000000e+00
9.00	2.53135345e+41	0.00000000e+00
9.10	1.98614429e+41	0.00000000e+00
9.20	1.55782857e+41	0.00000000e+00
9.30	1.22146995e+41	0.00000000e+00
9.40	9.57422077e+40	0.00000000e+00
9.50	7.50213352e+40	0.00000000e+00
9.60	5.87665112e+40	0.00000000e+00
9.70	4.60194879e+40	0.00000000e+00
9.80	3.60266003e+40	0.00000000e+00
9.90	2.81953321e+40	0.00000000e+00
10.00	2.20600395e+40	0.00000000e+00
10.10	1.72549270e+40	0.00000000e+00
10.20	1.34927440e+40	0.00000000e+00
10.30	1.05480027e+40	0.00000000e+00
10.40	8.24376073e+39	0.00000000e+00
10.50	6.44121877e+39	0.00000000e+00
10.60	5.03153512e+39	0.00000000e+00
10.70	3.92938842e+39	0.00000000e+00
10.80	3.06791652e+39	0.00000000e+00
10.90	2.39473974e+39	0.00000000e+00
11.00	1.86883655e+39	0.00000000e+00
11.10	1.45809059e+39	0.00000000e+00
11.20	1.13736481e+39	0.00000000e+00
11.30	8.86990585e+38	0.00000000e+00
11.40	6.91582484e+38	0.00000000e+00
11.50	5.39108863e+38	0.00000000e+00
11.60	4.20163364e+38	0.00000000e+00
11.70	3.27394045e+38	0.00000000e+00
11.80	2.55056192e+38	0.00000000e+00
11.90	1.98662116e+38	0.00000000e+00
12.00	1.54706963e+38	0.00000000e+00
12.10	1.20454152e+38	0.00000000e+00
12.20	9.37674868e+37	0.00000000e+00
12.30	7.29798187e+37	0.00000000e+00
12.40	5.67903661e+37	0.00000000e+00
12.50	4.41844337e+37	0.00000000e+00
12.60	3.43706684e+37	0.00000000e+00
12.70	2.67320339e+37	0.00000000e+00
12.80	2.07875176e+37	0.00000000e+00
12.90	1.61622223e+37	0.00000000e+00
13.00	1.25640175e+37	0.00000000e+00
13.10	9.76531316e+36	0.00000000e+00
13.20	7.58883538e+36	0.00000000e+00
13.30	5.89653012e+36	0.00000000e+00
13.40	4.58090640e+36	0.00000000e+00
13.50	3.55828629e+36	0.00000000e+00
13.60	2.76354132e+36	0.00000000e+00
13.70	2.14598981e+36	0.00000000e+00
13.80	1.66619931e+36	0.00000000e+00
13.90	1.29349517e+36	0.00000000e+00
14.00	1.00401960e+36	0.00000000e+00
14.10	7.79219841e+35	0.00000000e+00
14.20	6.04670998e+35	0.00000000e+00
14.30	4.69159482e+35	0.00000000e+00
14.40	3.63969451e+35	0.00000000e+00
14.50	2.82327570e+35	0.00000000e+00
14.60	2.18970892e+35	0.00000000e+00
14.70	1.69810693e+35	0.00000000e+00
14.80	1.31670967e+35	0.00000000e+00
14.90	1.02085045e+35	0.00000000e+00
15.00	7.91374571e+34	0.00000000e+00
15.10	6.13409738e+34	0.00000000e+00
15.20	4.75410288e+34	0.00000000e+00
15.30	3.68414332e+34	0.00000000e+00
15.40	2.85466528e+34	0.00000000e+00
15.50	2.21169527e+34	0.00000000e+00
15.60	1.71335543e+34	0.00000000e+00
15.70	1.32715722e+34	0.00000000e+00
15.80	1.02789950e+34	0.00000000e+00
15.90	7.96036405e+33	0.00000000e+00
