# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.30815855
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	1.08472829e+48	0.00000000e+00
0.20	3.81008483e+48	0.00000000e+00
0.30	7.49679921e+48	0.00000000e+00
0.40	1.16157234e+49	0.00000000e+00
0.50	1.57729901e+49	0.00000000e+00
0.60	1.96880271e+49	0.00000000e+00
0.70	2.31706960e+49	0.00000000e+00
0.80	2.61010586e+49	0.00000000e+00
0.90	2.84131834e+49	0.00000000e+00
1.00	3.00829732e+49	0.00000000e+00
1.10	3.11191589e+49	0.00000000e+00
1.20	3.15563019e+49	0.00000000e+00
1.30	3.14487739e+49	0.00000000e+00
1.40	3.08650628e+49	0.00000000e+00
1.50	2.98822077e+49	0.00000000e+00
1.60	2.85805272e+49	0.00000000e+00
1.70	2.70389641e+49	0.00000000e+00
1.80	2.53313556e+49	0.00000000e+00
1.90	2.35238004e+49	0.00000000e+00
2.00	2.16731200e+49	0.00000000e+00
2.10	1.98262887e+49	0.00000000e+00
2.20	1.80206118e+49	0.00000000e+00
2.30	1.62844296e+49	0.00000000e+00
2.40	1.46381301e+49	0.00000000e+00
2.50	1.30953054e+49	0.00000000e+00
2.60	1.16639229e+49	0.00000000e+00
2.70	1.03474369e+49	0.00000000e+00
2.80	9.14578833e+48	0.00000000e+00
2.90	8.05627347e+48	0.00000000e+00
3.00	7.07427653e+48	0.00000000e+00
3.10	6.19387281e+48	0.00000000e+00
3.20	5.40831280e+48	0.00000000e+00
3.30	4.71040342e+48	0.00000000e+00
3.40	4.09280093e+48	0.00000000e+00
3.50	3.54822994e+48	0.00000000e+00
3.60	3.06964262e+48	0.00000000e+00
3.70	2.65032882e+48	0.00000000e+00
3.80	2.28398849e+48	0.00000000e+00
3.90	1.96477346e+48	0.00000000e+00
4.00	1.68730701e+48	0.00000000e+00
4.10	1.44668590e+48	0.00000000e+00
4.20	1.23847007e+48	0.00000000e+00
4.30	1.05866379e+48	0.00000000e+00
4.40	9.03690622e+47	0.00000000e+00
4.50	7.70365037e+47	0.00000000e+00
4.60	6.55862101e+47	0.00000000e+00
