# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 5.029
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	1.38417605e+46	0.00000000e+00
0.20	4.81336436e+46	0.00000000e+00
0.30	9.21845689e+46	0.00000000e+00
0.40	1.37108934e+47	0.00000000e+00
0.50	1.76727986e+47	0.00000000e+00
0.60	2.07538787e+47	0.00000000e+00
0.70	2.28207929e+47	0.00000000e+00
0.80	2.38926964e+47	0.00000000e+00
0.90	2.40817839e+47	0.00000000e+00
1.00	2.35465148e+47	0.00000000e+00
1.10	2.24586739e+47	0.00000000e+00
1.20	2.09824465e+47	0.00000000e+00
1.30	1.92627041e+47	0.00000000e+00
1.40	1.74197915e+47	0.00000000e+00
1.50	1.55485656e+47	0.00000000e+00
1.60	1.37199811e+47	0.00000000e+00
1.70	1.19840245e+47	0.00000000e+00
1.80	1.03731864e+47	0.00000000e+00
1.90	8.90596605e+46	0.00000000e+00
2.00	7.59011551e+46	0.00000000e+00
2.10	6.42547334e+46	0.00000000e+00
2.20	5.40633317e+46	0.00000000e+00
2.30	4.52335462e+46	0.00000000e+00
2.40	3.76505128e+46	0.00000000e+00
2.50	3.11891339e+46	0.00000000e+00
2.60	2.57222265e+46	0.00000000e+00
2.70	2.11261837e+46	0.00000000e+00
2.80	1.72846784e+46	0.00000000e+00
2.90	1.40908699e+46	0.00000000e+00
3.00	1.14485008e+46	0.00000000e+00
3.10	9.27219822e+45	0.00000000e+00
3.20	7.48722792e+45	0.00000000e+00
3.30	6.02889327e+45	0.00000000e+00
3.40	4.84172427e+45	0.00000000e+00
3.50	3.87856082e+45	0.00000000e+00
3.60	3.09960605e+45	0.00000000e+00
3.70	2.47149972e+45	0.00000000e+00
3.80	1.96644428e+45	0.00000000e+00
3.90	1.56140308e+45	0.00000000e+00
4.00	1.23737908e+45	0.00000000e+00
4.10	9.78777496e+44	0.00000000e+00
4.20	7.72849849e+44	0.00000000e+00
4.30	6.09214522e+44	0.00000000e+00
4.40	4.79447623e+44	0.00000000e+00
4.50	3.76736509e+44	0.00000000e+00
4.60	2.95588698e+44	0.00000000e+00
4.70	2.31588913e+44	0.00000000e+00
4.80	1.81197513e+44	0.00000000e+00
4.90	1.41584095e+44	0.00000000e+00
5.00	1.10490869e+44	0.00000000e+00
5.10	8.61209241e+43	0.00000000e+00
5.20	6.70472385e+43	0.00000000e+00
5.30	5.21388559e+43	0.00000000e+00
5.40	4.05012118e+43	0.00000000e+00
5.50	3.14280201e+43	0.00000000e+00
5.60	2.43626350e+43	0.00000000e+00
5.70	1.88670789e+43	0.00000000e+00
5.80	1.45972970e+43	0.00000000e+00
5.90	1.12834291e+43	0.00000000e+00
6.00	8.71411925e+42	0.00000000e+00
6.10	6.72406463e+42	0.00000000e+00
6.20	5.18415438e+42	0.00000000e+00
6.30	3.99367545e+42	0.00000000e+00
6.40	3.07416424e+42	0.00000000e+00
6.50	2.36456347e+42	0.00000000e+00
6.60	1.81741547e+42	0.00000000e+00
6.70	1.39587359e+42	0.00000000e+00
6.80	1.07136019e+42	0.00000000e+00
6.90	8.21733475e+41	0.00000000e+00
7.00	6.29855144e+41	0.00000000e+00
7.10	4.82472403e+41	0.00000000e+00
7.20	3.69346398e+41	0.00000000e+00
7.30	2.82573924e+41	0.00000000e+00
7.40	2.16059846e+41	0.00000000e+00
7.50	1.65107378e+41	0.00000000e+00
7.60	1.26100191e+41	0.00000000e+00
7.70	9.62560481e+40	0.00000000e+00
7.80	7.34360437e+40	0.00000000e+00
7.90	5.59970575e+40	0.00000000e+00
8.00	4.26777306e+40	0.00000000e+00
8.10	3.25104472e+40	0.00000000e+00
8.20	2.47534189e+40	0.00000000e+00
8.30	1.88383564e+40	0.00000000e+00
8.40	1.43301643e+40	0.00000000e+00
8.50	1.08959292e+40	0.00000000e+00
8.60	8.28107603e+39	0.00000000e+00
8.70	6.29104738e+39	0.00000000e+00
8.80	4.77723928e+39	0.00000000e+00
8.90	3.62620955e+39	0.00000000e+00
9.00	2.75140518e+39	0.00000000e+00
9.10	2.08682348e+39	0.00000000e+00
9.20	1.58215867e+39	0.00000000e+00
9.30	1.19908793e+39	0.00000000e+00
9.40	9.08431374e+38	0.00000000e+00
9.50	6.87981277e+38	0.00000000e+00
9.60	5.20844065e+38	0.00000000e+00
9.70	3.94174516e+38	0.00000000e+00
9.80	2.98209939e+38	0.00000000e+00
9.90	2.25533648e+38	0.00000000e+00
10.00	1.70513623e+38	0.00000000e+00
10.10	1.28874823e+38	0.00000000e+00
10.20	9.73735532e+37	0.00000000e+00
10.30	7.35496322e+37	0.00000000e+00
10.40	5.55378475e+37	0.00000000e+00
10.50	4.19246187e+37	0.00000000e+00
10.60	3.16390259e+37	0.00000000e+00
10.70	2.38700493e+37	0.00000000e+00
10.80	1.80037104e+37	0.00000000e+00
10.90	1.35753615e+37	0.00000000e+00
11.00	1.02334864e+37	0.00000000e+00
11.10	7.71224333e+36	0.00000000e+00
11.20	5.81065065e+36	0.00000000e+00
11.30	4.37681008e+36	0.00000000e+00
11.40	3.29595639e+36	0.00000000e+00
11.50	2.48140643e+36	0.00000000e+00
11.60	1.86770751e+36	0.00000000e+00
11.70	1.40545233e+36	0.00000000e+00
11.80	1.05735640e+36	0.00000000e+00
11.90	7.95291570e+35	0.00000000e+00
12.00	5.98043442e+35	0.00000000e+00
12.10	4.49616296e+35	0.00000000e+00
12.20	3.37952675e+35	0.00000000e+00
12.30	2.53966131e+35	0.00000000e+00
12.40	1.90810941e+35	0.00000000e+00
12.50	1.43330877e+35	0.00000000e+00
12.60	1.07643221e+35	0.00000000e+00
12.70	8.08249488e+34	0.00000000e+00
12.80	6.06760613e+34	0.00000000e+00
12.90	4.55411322e+34	0.00000000e+00
13.00	3.41748086e+34	0.00000000e+00
13.10	2.56404375e+34	0.00000000e+00
13.20	1.92337109e+34	0.00000000e+00
13.30	1.44251476e+34	0.00000000e+00
13.40	1.08167840e+34	0.00000000e+00
13.50	8.10957157e+33	0.00000000e+00
13.60	6.07883938e+33	0.00000000e+00
13.70	4.55583016e+33	0.00000000e+00
13.80	3.41381184e+33	0.00000000e+00
13.90	2.55763099e+33	0.00000000e+00
14.00	1.91585872e+33	0.00000000e+00
14.10	1.43488594e+33	0.00000000e+00
14.20	1.07448556e+33	0.00000000e+00
14.30	8.04477790e+32	0.00000000e+00
14.40	6.02224984e+32	0.00000000e+00
14.50	4.50749899e+32	0.00000000e+00
14.60	3.37322715e+32	0.00000000e+00
14.70	2.52400095e+32	0.00000000e+00
14.80	1.88828827e+32	0.00000000e+00
14.90	1.41248159e+32	0.00000000e+00
15.00	1.05641331e+32	0.00000000e+00
15.10	7.89991313e+31	0.00000000e+00
15.20	5.90675504e+31	0.00000000e+00
15.30	4.41585306e+31	0.00000000e+00
15.40	3.30080629e+31	0.00000000e+00
15.50	2.46698214e+31	0.00000000e+00
15.60	1.84354298e+31	0.00000000e+00
15.70	1.37747131e+31	0.00000000e+00
15.80	1.02909295e+31	0.00000000e+00
15.90	7.68723408e+30	0.00000000e+00
16.00	5.74155826e+30	0.00000000e+00
16.10	4.28779766e+30	0.00000000e+00
16.20	3.20172698e+30	0.00000000e+00
16.30	2.39045452e+30	0.00000000e+00
16.40	1.78452850e+30	0.00000000e+00
16.50	1.33202981e+30	0.00000000e+00
16.60	9.94151273e+29	0.00000000e+00
16.70	7.41890300e+29	0.00000000e+00
16.80	5.53574658e+29	0.00000000e+00
16.90	4.13011933e+29	0.00000000e+00
17.00	3.08105494e+29	0.00000000e+00
17.10	2.29819737e+29	0.00000000e+00
17.20	1.71406306e+29	0.00000000e+00
17.30	1.27825769e+29	0.00000000e+00
17.40	9.53153206e+28	0.00000000e+00
17.50	7.10657324e+28	0.00000000e+00
17.60	5.29799440e+28	0.00000000e+00
17.70	3.94927177e+28	0.00000000e+00
17.80	2.94358981e+28	0.00000000e+00
17.90	2.19377876e+28	0.00000000e+00
18.00	1.63479808e+28	0.00000000e+00
18.10	1.21812438e+28	0.00000000e+00
18.20	9.07561073e+27	0.00000000e+00
18.30	6.76109831e+27	0.00000000e+00
18.40	5.03635423e+27	0.00000000e+00
18.50	3.75122727e+27	0.00000000e+00
18.60	2.79375941e+27	0.00000000e+00
18.70	2.08048022e+27	0.00000000e+00
18.80	1.54916462e+27	0.00000000e+00
18.90	1.15343032e+27	0.00000000e+00
19.00	8.58707763e+26	0.00000000e+00
19.10	6.39234274e+26	0.00000000e+00
19.20	4.75812410e+26	0.00000000e+00
19.30	3.54138311e+26	0.00000000e+00
19.40	2.63555393e+26	0.00000000e+00
19.50	1.96125073e+26	0.00000000e+00
19.60	1.45934146e+26	0.00000000e+00
19.70	1.08578468e+26	0.00000000e+00
19.80	8.07781366e+25	0.00000000e+00
19.90	6.00907550e+25	0.00000000e+00


#	f17-->o17	tau_cc (hr) = 5.02900000e+00
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	7.50286251e+40
0.20	0.00000000e+00	2.70470947e+41
0.30	0.00000000e+00	5.45198287e+41
0.40	0.00000000e+00	8.62527963e+41
0.50	0.00000000e+00	1.19021878e+42
0.60	0.00000000e+00	1.50046516e+42
0.70	0.00000000e+00	1.76988762e+42
0.80	0.00000000e+00	1.97951622e+42
0.90	0.00000000e+00	2.11475772e+42
1.00	0.00000000e+00	2.16532787e+42
1.10	0.00000000e+00	2.12511006e+42
1.20	0.00000000e+00	1.99184800e+42
1.30	0.00000000e+00	1.76641752e+42
1.40	0.00000000e+00	1.45077340e+42
1.50	0.00000000e+00	1.04000812e+42
1.60	0.00000000e+00	4.59583793e+41
1.70	0.00000000e+00	8.21189367e+37
1.80	0.00000000e+00	2.66162753e+36
1.90	0.00000000e+00	0.00000000e+00
2.00	0.00000000e+00	0.00000000e+00
2.10	0.00000000e+00	0.00000000e+00
2.20	0.00000000e+00	0.00000000e+00
2.30	0.00000000e+00	0.00000000e+00
2.40	0.00000000e+00	0.00000000e+00
2.50	0.00000000e+00	0.00000000e+00
2.60	0.00000000e+00	0.00000000e+00
2.70	1.13432273e+40	0.00000000e+00
2.80	5.33426142e+39	0.00000000e+00
2.90	8.13267864e+39	0.00000000e+00
3.00	1.17959487e+40	0.00000000e+00
3.10	1.54193769e+40	0.00000000e+00
3.20	1.86783812e+40	0.00000000e+00
3.30	2.12772772e+40	0.00000000e+00
3.40	2.29912457e+40	0.00000000e+00
3.50	2.37217555e+40	0.00000000e+00
3.60	2.35096588e+40	0.00000000e+00
3.70	2.25063087e+40	0.00000000e+00
3.80	2.09224633e+40	0.00000000e+00
3.90	1.89780224e+40	0.00000000e+00
4.00	1.68669077e+40	0.00000000e+00
4.10	1.47401803e+40	0.00000000e+00
4.20	1.27033767e+40	0.00000000e+00
4.30	1.08220343e+40	0.00000000e+00
4.40	9.13041586e+39	0.00000000e+00
4.50	7.64036539e+39	0.00000000e+00
4.60	6.34884663e+39	0.00000000e+00
4.70	5.24375014e+39	0.00000000e+00
4.80	4.30806725e+39	0.00000000e+00
4.90	3.52273041e+39	0.00000000e+00
5.00	2.86844586e+39	0.00000000e+00
