# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 87.989
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	1.00410505e+43	0.00000000e+00
0.20	3.03101826e+43	0.00000000e+00
0.30	5.09979651e+43	0.00000000e+00
0.40	6.72847750e+43	0.00000000e+00
0.50	7.75270695e+43	0.00000000e+00
0.60	8.18788816e+43	0.00000000e+00
0.70	8.13544889e+43	0.00000000e+00
0.80	7.72493250e+43	0.00000000e+00
0.90	7.08182069e+43	0.00000000e+00
1.00	6.31227042e+43	0.00000000e+00
1.10	5.49810365e+43	0.00000000e+00
1.20	4.69744797e+43	0.00000000e+00
1.30	3.94806917e+43	0.00000000e+00
1.40	3.27161764e+43	0.00000000e+00
1.50	2.67781031e+43	0.00000000e+00
1.60	2.16807528e+43	0.00000000e+00
1.70	1.73849069e+43	0.00000000e+00
1.80	1.38201746e+43	0.00000000e+00
1.90	1.09010760e+43	0.00000000e+00
2.00	8.53801615e+42	0.00000000e+00
2.10	6.64430181e+42	0.00000000e+00
2.20	5.14024026e+42	0.00000000e+00
2.30	3.95518017e+42	0.00000000e+00
2.40	3.02816859e+42	0.00000000e+00
2.50	2.30773500e+42	0.00000000e+00
2.60	1.75116594e+42	0.00000000e+00
2.70	1.32352539e+42	0.00000000e+00
2.80	9.96588629e+41	0.00000000e+00
2.90	7.47793972e+41	0.00000000e+00
3.00	5.59273502e+41	0.00000000e+00
3.10	4.16992271e+41	0.00000000e+00
3.20	3.10006590e+41	0.00000000e+00
3.30	2.29839128e+41	0.00000000e+00
3.40	1.69962137e+41	0.00000000e+00
3.50	1.25376267e+41	0.00000000e+00
3.60	9.22716951e+40	0.00000000e+00
3.70	6.77583018e+40	0.00000000e+00
3.80	4.96528794e+40	0.00000000e+00
3.90	3.63126474e+40	0.00000000e+00
4.00	2.65059563e+40	0.00000000e+00
4.10	1.93125173e+40	0.00000000e+00
4.20	1.40468630e+40	0.00000000e+00
4.30	1.01999428e+40	0.00000000e+00
4.40	7.39477269e+39	0.00000000e+00
4.50	5.35290408e+39	0.00000000e+00
4.60	3.86917785e+39	0.00000000e+00
4.70	2.79278783e+39	0.00000000e+00
4.80	2.01312687e+39	0.00000000e+00
4.90	1.44924179e+39	0.00000000e+00
5.00	1.04200143e+39	0.00000000e+00
5.10	7.48296371e+38	0.00000000e+00
5.20	5.36754627e+38	0.00000000e+00
5.30	3.84585384e+38	0.00000000e+00
5.40	2.75259041e+38	0.00000000e+00
5.50	1.96806031e+38	0.00000000e+00
5.60	1.40571910e+38	0.00000000e+00
5.70	1.00308233e+38	0.00000000e+00
5.80	7.15099311e+37	0.00000000e+00
5.90	5.09332137e+37	0.00000000e+00
6.00	3.62454334e+37	0.00000000e+00
6.10	2.57712204e+37	0.00000000e+00
6.20	1.83087025e+37	0.00000000e+00
6.30	1.29966663e+37	0.00000000e+00
6.40	9.21867698e+36	0.00000000e+00
6.50	6.53397439e+36	0.00000000e+00
6.60	4.62772981e+36	0.00000000e+00
6.70	3.27528749e+36	0.00000000e+00
6.80	2.31649024e+36	0.00000000e+00
6.90	1.63726706e+36	0.00000000e+00
7.00	1.15644401e+36	0.00000000e+00
7.10	8.16306893e+35	0.00000000e+00
7.20	5.75855467e+35	0.00000000e+00
7.30	4.05986711e+35	0.00000000e+00
7.40	2.86058782e+35	0.00000000e+00
7.50	2.01442213e+35	0.00000000e+00
7.60	1.41776334e+35	0.00000000e+00
7.70	9.97289340e+34	0.00000000e+00
7.80	7.01146312e+34	0.00000000e+00
7.90	4.92687830e+34	0.00000000e+00
8.00	3.46031940e+34	0.00000000e+00
8.10	2.42910884e+34	0.00000000e+00
8.20	1.70439117e+34	0.00000000e+00
8.30	1.19533051e+34	0.00000000e+00
8.40	8.37930293e+33	0.00000000e+00
8.50	5.87128978e+33	0.00000000e+00
8.60	4.11215341e+33	0.00000000e+00
8.70	2.87885335e+33	0.00000000e+00
8.80	2.01459778e+33	0.00000000e+00
8.90	1.40922310e+33	0.00000000e+00
9.00	9.85366077e+32	0.00000000e+00
9.10	6.88724733e+32	0.00000000e+00
9.20	4.81202188e+32	0.00000000e+00
9.30	3.36083260e+32	0.00000000e+00
9.40	2.34642650e+32	0.00000000e+00
9.50	1.63761242e+32	0.00000000e+00
9.60	1.14251680e+32	0.00000000e+00
9.70	7.96827812e+31	0.00000000e+00
9.80	5.55545733e+31	0.00000000e+00
9.90	3.87196594e+31	0.00000000e+00
10.00	2.69775473e+31	0.00000000e+00
10.10	1.87903728e+31	0.00000000e+00
10.20	1.30837733e+31	0.00000000e+00
10.30	9.10747354e+30	0.00000000e+00
10.40	6.33771439e+30	0.00000000e+00
10.50	4.40899609e+30	0.00000000e+00
10.60	3.06634827e+30	0.00000000e+00
10.70	2.13196607e+30	0.00000000e+00
10.80	1.48189836e+30	0.00000000e+00
10.90	1.02976488e+30	0.00000000e+00
11.00	7.15387637e+29	0.00000000e+00
11.10	4.96856036e+29	0.00000000e+00
11.20	3.44990825e+29	0.00000000e+00
11.30	2.39482812e+29	0.00000000e+00
11.40	1.66200725e+29	0.00000000e+00
11.50	1.15314821e+29	0.00000000e+00
11.60	7.99894758e+28	0.00000000e+00
11.70	5.54725168e+28	0.00000000e+00
11.80	3.84611213e+28	0.00000000e+00
11.90	2.66604070e+28	0.00000000e+00
12.00	1.84762587e+28	0.00000000e+00
12.10	1.28016327e+28	0.00000000e+00
12.20	8.86793166e+27	0.00000000e+00
12.30	6.14167051e+27	0.00000000e+00
12.40	4.25264774e+27	0.00000000e+00
12.50	2.94403182e+27	0.00000000e+00
12.60	2.03768585e+27	0.00000000e+00
12.70	1.41008412e+27	0.00000000e+00
12.80	9.75589784e+26	0.00000000e+00
12.90	6.74846889e+26	0.00000000e+00
13.00	4.66724238e+26	0.00000000e+00
13.10	3.22725924e+26	0.00000000e+00
13.20	2.23114093e+26	0.00000000e+00
13.30	1.54220119e+26	0.00000000e+00
13.40	1.06580351e+26	0.00000000e+00
13.50	7.36438588e+25	0.00000000e+00
13.60	5.08768650e+25	0.00000000e+00
13.70	3.51422613e+25	0.00000000e+00
13.80	2.42697727e+25	0.00000000e+00
13.90	1.67582807e+25	0.00000000e+00
14.00	1.15696974e+25	0.00000000e+00
14.10	7.98627720e+24	0.00000000e+00
14.20	5.51185273e+24	0.00000000e+00
14.30	3.80349343e+24	0.00000000e+00
14.40	2.62422190e+24	0.00000000e+00
14.50	1.81030691e+24	0.00000000e+00
14.60	1.24864380e+24	0.00000000e+00
14.70	8.61113803e+23	0.00000000e+00
14.80	5.93771096e+23	0.00000000e+00
14.90	4.09369004e+23	0.00000000e+00
15.00	2.82194876e+23	0.00000000e+00
15.10	1.94501253e+23	0.00000000e+00
15.20	1.34040373e+23	0.00000000e+00
15.30	9.23612060e+22	0.00000000e+00
15.40	6.36333985e+22	0.00000000e+00
15.50	4.38351990e+22	0.00000000e+00
15.60	3.01928387e+22	0.00000000e+00
15.70	2.07935557e+22	0.00000000e+00
15.80	1.43185217e+22	0.00000000e+00
15.90	9.85854734e+21	0.00000000e+00
16.00	6.78693520e+21	0.00000000e+00
16.10	4.67176744e+21	0.00000000e+00
16.20	3.21540844e+21	0.00000000e+00
16.30	2.21278478e+21	0.00000000e+00
16.40	1.52261803e+21	0.00000000e+00
16.50	1.04759197e+21	0.00000000e+00
16.60	7.20681542e+20	0.00000000e+00
16.70	4.95730132e+20	0.00000000e+00
16.80	3.40956144e+20	0.00000000e+00
16.90	2.34478823e+20	0.00000000e+00
17.00	1.61235703e+20	0.00000000e+00
17.10	1.10859235e+20	0.00000000e+00
17.20	7.62142526e+19	0.00000000e+00
17.30	5.23907623e+19	0.00000000e+00
17.40	3.60104056e+19	0.00000000e+00
17.50	2.47489411e+19	0.00000000e+00
17.60	1.70075237e+19	0.00000000e+00
17.70	1.16864316e+19	0.00000000e+00
17.80	8.02933638e+18	0.00000000e+00
17.90	5.51613377e+18	0.00000000e+00
18.00	3.78920267e+18	0.00000000e+00
18.10	2.60267107e+18	0.00000000e+00
18.20	1.78751467e+18	0.00000000e+00
18.30	1.22755033e+18	0.00000000e+00
18.40	8.42924810e+17	0.00000000e+00
18.50	5.78760199e+17	0.00000000e+00
18.60	3.97346352e+17	0.00000000e+00
