# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 1.5411354
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	5.42234252e+45	0.00000000e+00
0.20	1.88164473e+46	0.00000000e+00
0.30	3.62579297e+46	0.00000000e+00
0.40	5.46660668e+46	0.00000000e+00
0.50	7.19016248e+46	0.00000000e+00
0.60	8.66477152e+46	0.00000000e+00
0.70	9.82162321e+46	0.00000000e+00
0.80	1.06361330e+47	0.00000000e+00
0.90	1.11132983e+47	0.00000000e+00
1.00	1.12774098e+47	0.00000000e+00
1.10	1.11651171e+47	0.00000000e+00
1.20	1.08205648e+47	0.00000000e+00
1.30	1.02915989e+47	0.00000000e+00
1.40	9.62651428e+46	0.00000000e+00
1.50	8.87122795e+46	0.00000000e+00
1.60	8.06699811e+46	0.00000000e+00
1.70	7.24885987e+46	0.00000000e+00
1.80	6.44485489e+46	0.00000000e+00
1.90	5.67599867e+46	0.00000000e+00
2.00	4.95681862e+46	0.00000000e+00
2.10	4.29624958e+46	0.00000000e+00
2.20	3.69868568e+46	0.00000000e+00
2.30	3.16503319e+46	0.00000000e+00
2.40	2.69366788e+46	0.00000000e+00
2.50	2.28124630e+46	0.00000000e+00
2.60	1.92335814e+46	0.00000000e+00
2.70	1.61502732e+46	0.00000000e+00
2.80	1.35108096e+46	0.00000000e+00
2.90	1.12640919e+46	0.00000000e+00
3.00	9.36138512e+45	0.00000000e+00
3.10	7.75738943e+45	0.00000000e+00
3.20	6.41082153e+45	0.00000000e+00
3.30	5.28464375e+45	0.00000000e+00
3.40	4.34604904e+45	0.00000000e+00
3.50	3.56628606e+45	0.00000000e+00
3.60	2.92038326e+45	0.00000000e+00
3.70	2.38682003e+45	0.00000000e+00
3.80	1.94717454e+45	0.00000000e+00
3.90	1.58577113e+45	0.00000000e+00
4.00	1.28934113e+45	0.00000000e+00
4.10	1.04670628e+45	0.00000000e+00
4.20	8.48489542e+44	0.00000000e+00
4.30	6.86855147e+44	0.00000000e+00
