# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.479273
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	6.02617266e+46	0.00000000e+00
0.20	2.11948364e+47	0.00000000e+00
0.30	4.15094617e+47	0.00000000e+00
0.40	6.37521892e+47	0.00000000e+00
0.50	8.55881692e+47	0.00000000e+00
0.60	1.05481177e+48	0.00000000e+00
0.70	1.22529571e+48	0.00000000e+00
0.80	1.36291847e+48	0.00000000e+00
0.90	1.46636944e+48	0.00000000e+00
1.00	1.53631499e+48	0.00000000e+00
1.10	1.57463068e+48	0.00000000e+00
1.20	1.58392250e+48	0.00000000e+00
1.30	1.56725105e+48	0.00000000e+00
1.40	1.52797603e+48	0.00000000e+00
1.50	1.46965744e+48	0.00000000e+00
1.60	1.39596867e+48	0.00000000e+00
1.70	1.31059842e+48	0.00000000e+00
1.80	1.21713661e+48	0.00000000e+00
1.90	1.11895227e+48	0.00000000e+00
2.00	1.01907917e+48	0.00000000e+00
2.10	9.20125361e+47	0.00000000e+00
2.20	8.24217925e+47	0.00000000e+00
2.30	7.32987293e+47	0.00000000e+00
2.40	6.47587640e+47	0.00000000e+00
2.50	5.68744790e+47	0.00000000e+00
2.60	4.96820967e+47	0.00000000e+00
2.70	4.31886069e+47	0.00000000e+00
2.80	3.73787542e+47	0.00000000e+00
2.90	3.22213472e+47	0.00000000e+00
3.00	2.76746251e+47	0.00000000e+00
3.10	2.36905954e+47	0.00000000e+00
3.20	2.02183915e+47	0.00000000e+00
3.30	1.72067617e+47	0.00000000e+00
3.40	1.46058349e+47	0.00000000e+00
3.50	1.23683037e+47	0.00000000e+00
3.60	1.04501563e+47	0.00000000e+00
3.70	8.81106915e+46	0.00000000e+00
3.80	7.41455279e+46	0.00000000e+00
3.90	6.22792268e+46	0.00000000e+00
4.00	5.22215303e+46	0.00000000e+00
4.10	4.37165508e+46	0.00000000e+00
4.20	3.65401234e+46	0.00000000e+00
4.30	3.04969565e+46	0.00000000e+00
4.40	2.54177413e+46	0.00000000e+00
4.50	2.11563322e+46	0.00000000e+00
4.60	1.75870691e+46	0.00000000e+00
4.70	1.46022872e+46	0.00000000e+00
4.80	1.21100370e+46	0.00000000e+00
4.90	1.00320212e+46	0.00000000e+00
5.00	8.30174769e+45	0.00000000e+00
5.10	6.86289198e+45	0.00000000e+00
5.20	5.66785285e+45	0.00000000e+00
5.30	4.67648841e+45	0.00000000e+00
5.40	3.85501601e+45	0.00000000e+00
5.50	3.17505869e+45	0.00000000e+00
5.60	2.61282281e+45	0.00000000e+00
5.70	2.14839144e+45	0.00000000e+00
5.80	1.76511915e+45	0.00000000e+00
5.90	1.44911566e+45	0.00000000e+00
6.00	1.18880640e+45	0.00000000e+00
6.10	9.74559524e+44	0.00000000e+00
6.20	7.98370211e+44	0.00000000e+00
6.30	6.53594029e+44	0.00000000e+00
6.40	5.34722254e+44	0.00000000e+00
6.50	4.37192885e+44	0.00000000e+00
6.60	3.57232012e+44	0.00000000e+00
6.70	2.91720914e+44	0.00000000e+00
6.80	2.38084860e+44	0.00000000e+00
6.90	1.94200255e+44	0.00000000e+00
7.00	1.58317200e+44	0.00000000e+00
7.10	1.28995006e+44	0.00000000e+00
7.20	1.05048562e+44	0.00000000e+00
7.30	8.55038032e+43	0.00000000e+00
7.40	6.95607586e+43	0.00000000e+00
7.50	5.65629394e+43	0.00000000e+00
7.60	4.59720030e+43	0.00000000e+00
7.70	3.73468096e+43	0.00000000e+00
7.80	3.03261195e+43	0.00000000e+00
7.90	2.46143223e+43	0.00000000e+00
8.00	1.99696717e+43	0.00000000e+00
8.10	1.61945957e+43	0.00000000e+00
8.20	1.31277231e+43	0.00000000e+00
8.30	1.06373309e+43	0.00000000e+00
8.40	8.61595856e+42	0.00000000e+00
8.50	6.97598890e+42	0.00000000e+00
8.60	5.64602338e+42	0.00000000e+00
8.70	4.56791077e+42	0.00000000e+00
8.80	3.69431431e+42	0.00000000e+00
8.90	2.98671983e+42	0.00000000e+00
9.00	2.41380721e+42	0.00000000e+00
9.10	1.95011876e+42	0.00000000e+00
9.20	1.57497173e+42	0.00000000e+00
9.30	1.27157052e+42	0.00000000e+00
9.40	1.02628222e+42	0.00000000e+00
9.50	8.28045916e+41	0.00000000e+00
9.60	6.67891348e+41	0.00000000e+00
9.70	5.38546791e+41	0.00000000e+00
9.80	4.34119892e+41	0.00000000e+00
9.90	3.49837893e+41	0.00000000e+00
10.00	2.81836472e+41	0.00000000e+00
10.10	2.26988001e+41	0.00000000e+00
10.20	1.82762088e+41	0.00000000e+00
10.30	1.47112267e+41	0.00000000e+00
10.40	1.18384068e+41	0.00000000e+00
10.50	9.52403958e+40	0.00000000e+00
10.60	7.66010288e+40	0.00000000e+00
10.70	6.15935682e+40	0.00000000e+00
10.80	4.95136907e+40	0.00000000e+00
10.90	3.97929546e+40	0.00000000e+00
11.00	3.19727328e+40	0.00000000e+00
11.10	2.56831162e+40	0.00000000e+00
11.20	2.06258431e+40	0.00000000e+00
11.30	1.65604964e+40	0.00000000e+00
11.40	1.32933434e+40	0.00000000e+00
11.50	1.06683158e+40	0.00000000e+00
11.60	8.55972436e+39	0.00000000e+00
11.70	6.86637379e+39	0.00000000e+00
11.80	5.50681254e+39	0.00000000e+00
11.90	4.41549846e+39	0.00000000e+00
12.00	3.53970566e+39	0.00000000e+00
12.10	2.83702973e+39	0.00000000e+00
12.20	2.27337591e+39	0.00000000e+00
12.30	1.82133800e+39	0.00000000e+00
12.40	1.45889162e+39	0.00000000e+00
12.50	1.16834185e+39	0.00000000e+00
12.60	9.35475611e+38	0.00000000e+00
12.70	7.48879301e+38	0.00000000e+00
12.80	5.99389544e+38	0.00000000e+00
12.90	4.79651286e+38	0.00000000e+00
13.00	3.83762292e+38	0.00000000e+00
13.10	3.06987228e+38	0.00000000e+00
13.20	2.45527823e+38	0.00000000e+00
13.30	1.96338089e+38	0.00000000e+00
13.40	1.56975864e+38	0.00000000e+00
13.50	1.25483518e+38	0.00000000e+00
13.60	1.00292154e+38	0.00000000e+00
13.70	8.01446761e+37	0.00000000e+00
13.80	6.40340235e+37	0.00000000e+00
13.90	5.11536037e+37	0.00000000e+00
14.00	4.08575125e+37	0.00000000e+00
14.10	3.26286240e+37	0.00000000e+00
14.20	2.60529929e+37	0.00000000e+00
14.30	2.07993317e+37	0.00000000e+00
14.40	1.66025533e+37	0.00000000e+00
14.50	1.32505825e+37	0.00000000e+00
14.60	1.05737846e+37	0.00000000e+00
14.70	8.43649695e+36	0.00000000e+00
14.80	6.73024459e+36	0.00000000e+00
14.90	5.36830666e+36	0.00000000e+00
15.00	4.28136569e+36	0.00000000e+00
15.10	3.41402440e+36	0.00000000e+00
15.20	2.72201768e+36	0.00000000e+00
15.30	2.16998143e+36	0.00000000e+00
15.40	1.72966719e+36	0.00000000e+00
15.50	1.37851420e+36	0.00000000e+00
15.60	1.09850689e+36	0.00000000e+00
15.70	8.75261548e+35	0.00000000e+00
15.80	6.97295886e+35	0.00000000e+00
15.90	5.55445171e+35	0.00000000e+00
16.00	4.42395569e+35	0.00000000e+00
16.10	3.52311207e+35	0.00000000e+00
16.20	2.80536183e+35	0.00000000e+00
16.30	2.23356531e+35	0.00000000e+00
16.40	1.77810076e+35	0.00000000e+00
16.50	1.41534601e+35	0.00000000e+00
16.60	1.12646575e+35	0.00000000e+00
16.70	8.96443761e+34	0.00000000e+00
16.80	7.13310073e+34	0.00000000e+00
16.90	5.67524318e+34	0.00000000e+00
17.00	4.51483561e+34	0.00000000e+00
17.10	3.59129680e+34	0.00000000e+00
17.20	2.85636079e+34	0.00000000e+00
17.30	2.27157857e+34	0.00000000e+00
17.40	1.80632508e+34	0.00000000e+00
17.50	1.43621018e+34	0.00000000e+00
17.60	1.14181182e+34	0.00000000e+00
17.70	9.07665855e+33	0.00000000e+00
17.80	7.21461022e+33	0.00000000e+00
17.90	5.73397285e+33	0.00000000e+00
18.00	4.55674509e+33	0.00000000e+00
18.10	3.62085097e+33	0.00000000e+00
18.20	2.87689373e+33	0.00000000e+00
18.30	2.28557087e+33	0.00000000e+00
18.40	1.81561478e+33	0.00000000e+00
18.50	1.44215286e+33	0.00000000e+00
18.60	1.14540186e+33	0.00000000e+00
18.70	9.09628141e+32	0.00000000e+00
18.80	7.22320128e+32	0.00000000e+00
18.90	5.73529529e+32	0.00000000e+00
19.00	4.55347008e+32	0.00000000e+00
19.10	3.61484953e+32	0.00000000e+00
19.20	2.86945473e+32	0.00000000e+00
19.30	2.27756265e+32	0.00000000e+00
19.40	1.80760474e+32	0.00000000e+00
19.50	1.43449541e+32	0.00000000e+00
19.60	1.13830274e+32	0.00000000e+00
19.70	9.03191159e+31	0.00000000e+00
19.80	7.16580873e+31	0.00000000e+00
19.90	5.68479412e+31	0.00000000e+00


#	f17-->o17	tau_cc (hr) = 4.79273000e-01
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	2.03904660e+38
0.20	0.00000000e+00	7.30459829e+38
0.30	0.00000000e+00	1.45891022e+39
0.40	0.00000000e+00	2.27795040e+39
0.50	0.00000000e+00	3.08648385e+39
0.60	0.00000000e+00	3.79541661e+39
0.70	0.00000000e+00	4.33081718e+39
0.80	0.00000000e+00	4.63847327e+39
0.90	0.00000000e+00	4.68919510e+39
1.00	0.00000000e+00	4.48323555e+39
1.10	0.00000000e+00	4.05139465e+39
1.20	0.00000000e+00	3.45057188e+39
1.30	0.00000000e+00	2.75329179e+39
1.40	0.00000000e+00	2.03334873e+39
1.50	0.00000000e+00	1.35077750e+39
1.60	0.00000000e+00	7.30411750e+38
1.70	0.00000000e+00	1.42810129e+38
1.80	0.00000000e+00	1.65461741e+37
1.90	0.00000000e+00	0.00000000e+00
2.00	0.00000000e+00	0.00000000e+00
2.10	0.00000000e+00	0.00000000e+00
2.20	0.00000000e+00	0.00000000e+00
2.30	0.00000000e+00	0.00000000e+00
2.40	0.00000000e+00	0.00000000e+00
2.50	0.00000000e+00	0.00000000e+00
2.60	8.08016295e+32	0.00000000e+00
2.70	1.05698343e+37	0.00000000e+00
2.80	4.11509642e+39	0.00000000e+00
2.90	7.73884142e+39	0.00000000e+00
3.00	1.11759114e+40	0.00000000e+00
3.10	1.43331445e+40	0.00000000e+00
3.20	1.69904357e+40	0.00000000e+00
3.30	1.89463925e+40	0.00000000e+00
