# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.0129229
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
13.80	7.64806793e+43	0.00000000e+00
13.90	6.47688902e+43	0.00000000e+00
14.00	5.48413732e+43	0.00000000e+00
14.10	4.64278229e+43	0.00000000e+00
14.20	3.92986296e+43	0.00000000e+00
14.30	3.32587957e+43	0.00000000e+00
14.40	2.81427538e+43	0.00000000e+00
14.50	2.38099521e+43	0.00000000e+00
14.60	2.01411006e+43	0.00000000e+00
14.70	1.70349746e+43	0.00000000e+00
14.80	1.44056964e+43	0.00000000e+00
14.90	1.21804215e+43	0.00000000e+00
15.00	1.02973747e+43	0.00000000e+00
15.10	8.70417548e+42	0.00000000e+00
15.20	7.35641951e+42	0.00000000e+00
15.30	6.21646984e+42	0.00000000e+00
15.40	5.25243193e+42	0.00000000e+00
15.50	4.43728212e+42	0.00000000e+00
15.60	3.74812777e+42	0.00000000e+00
15.70	3.16557925e+42	0.00000000e+00
15.80	2.67321665e+42	0.00000000e+00
15.90	2.25713735e+42	0.00000000e+00
16.00	1.90557197e+42	0.00000000e+00
16.10	1.60855879e+42	0.00000000e+00
16.20	1.35766739e+42	0.00000000e+00
16.30	1.14576446e+42	0.00000000e+00
16.40	9.66815187e+41	0.00000000e+00
16.50	8.15714818e+41	0.00000000e+00
16.60	6.88146057e+41	0.00000000e+00
16.70	5.80458119e+41	0.00000000e+00
16.80	4.89564297e+41	0.00000000e+00
16.90	4.12855193e+41	0.00000000e+00
17.00	3.48125231e+41	0.00000000e+00
17.10	2.93510441e+41	0.00000000e+00
17.20	2.47435757e+41	0.00000000e+00
17.30	2.08570446e+41	0.00000000e+00
17.40	1.75790344e+41	0.00000000e+00
17.50	1.48145927e+41	0.00000000e+00
17.60	1.24835299e+41	0.00000000e+00
17.70	1.05181312e+41	0.00000000e+00
17.80	8.86122472e+40	0.00000000e+00
17.90	7.46454619e+40	0.00000000e+00
18.00	6.28735584e+40	0.00000000e+00
18.10	5.29527011e+40	0.00000000e+00
18.20	4.45927362e+40	0.00000000e+00
18.30	3.75488388e+40	0.00000000e+00
18.40	3.16144577e+40	0.00000000e+00
18.50	2.66153544e+40	0.00000000e+00
18.60	2.24045644e+40	0.00000000e+00
18.70	1.88581430e+40	0.00000000e+00
18.80	1.58715719e+40	0.00000000e+00
18.90	1.33567247e+40	0.00000000e+00
19.00	1.12393047e+40	0.00000000e+00
19.10	9.45668147e+39	0.00000000e+00
19.20	7.95606494e+39	0.00000000e+00
19.30	6.69296458e+39	0.00000000e+00
19.40	5.62988822e+39	0.00000000e+00
19.50	4.73524482e+39	0.00000000e+00
19.60	3.98241863e+39	0.00000000e+00
19.70	3.34898774e+39	0.00000000e+00
19.80	2.81606551e+39	0.00000000e+00
19.90	2.36774465e+39	0.00000000e+00


#	f17-->o17	tau_cc (hr) = 1.29229000e-02
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	3.01495315e+39
0.20	0.00000000e+00	1.07866144e+40
0.30	0.00000000e+00	2.15281851e+40
0.40	0.00000000e+00	3.36222146e+40
0.50	0.00000000e+00	4.56323844e+40
0.60	0.00000000e+00	5.63229320e+40
0.70	0.00000000e+00	6.46868049e+40
0.80	0.00000000e+00	6.99817873e+40
0.90	0.00000000e+00	7.17702557e+40
1.00	0.00000000e+00	6.99530353e+40
1.10	0.00000000e+00	6.47822462e+40
1.20	0.00000000e+00	5.68355174e+40
1.30	0.00000000e+00	4.69385211e+40
1.40	0.00000000e+00	3.60341177e+40
1.50	0.00000000e+00	2.49966982e+40
1.60	0.00000000e+00	1.42092914e+40
1.70	0.00000000e+00	4.78324620e+39
1.80	0.00000000e+00	1.00466602e+39
1.90	0.00000000e+00	0.00000000e+00
2.00	0.00000000e+00	0.00000000e+00
2.10	0.00000000e+00	0.00000000e+00
2.20	0.00000000e+00	0.00000000e+00
2.30	0.00000000e+00	0.00000000e+00
2.40	0.00000000e+00	0.00000000e+00
2.50	0.00000000e+00	0.00000000e+00
2.60	1.07882513e+34	0.00000000e+00
2.70	1.50936456e+40	0.00000000e+00
2.80	5.55482677e+40	0.00000000e+00
2.90	1.03357882e+41	0.00000000e+00
3.00	1.48093274e+41	0.00000000e+00
3.10	1.87215343e+41	0.00000000e+00
3.20	2.19806631e+41	0.00000000e+00
3.30	2.44673567e+41	0.00000000e+00
3.40	2.61422590e+41	0.00000000e+00
3.50	2.70425561e+41	0.00000000e+00
3.60	2.72577754e+41	0.00000000e+00
3.70	2.69030717e+41	0.00000000e+00
3.80	2.60984469e+41	0.00000000e+00
3.90	2.49561240e+41	0.00000000e+00
4.00	2.35747151e+41	0.00000000e+00
4.10	2.20376825e+41	0.00000000e+00
4.20	2.04138939e+41	0.00000000e+00
4.30	1.87589309e+41	0.00000000e+00
4.40	1.71165417e+41	0.00000000e+00
4.50	1.55200741e+41	0.00000000e+00
4.60	1.39938650e+41	0.00000000e+00
4.70	1.25546136e+41	0.00000000e+00
4.80	1.12127189e+41	0.00000000e+00
4.90	9.97354005e+40	0.00000000e+00
5.00	8.83853855e+40	0.00000000e+00
5.10	7.80626613e+40	0.00000000e+00
5.20	6.87318846e+40	0.00000000e+00
5.30	6.03434632e+40	0.00000000e+00
5.40	5.28387320e+40	0.00000000e+00
5.50	4.61538864e+40	0.00000000e+00
5.60	4.02229394e+40	0.00000000e+00
5.70	3.49798995e+40	0.00000000e+00
5.80	3.03603399e+40	0.00000000e+00
5.90	2.63025113e+40	0.00000000e+00
6.00	2.27480912e+40	0.00000000e+00
6.10	1.96426556e+40	0.00000000e+00
6.20	1.69359351e+40	0.00000000e+00
6.30	1.45819042e+40	0.00000000e+00
6.40	1.25387440e+40	0.00000000e+00
6.50	1.07687122e+40	0.00000000e+00
6.60	9.23794584e+39	0.00000000e+00
6.70	7.91622157e+39	0.00000000e+00
6.80	6.77669048e+39	0.00000000e+00
6.90	5.79559876e+39	0.00000000e+00
7.00	4.95200980e+39	0.00000000e+00
7.10	4.22753042e+39	0.00000000e+00
7.20	3.60605036e+39	0.00000000e+00
7.30	3.07349690e+39	0.00000000e+00
7.40	2.61760687e+39	0.00000000e+00
7.50	2.22771784e+39	0.00000000e+00
7.60	1.89457760e+39	0.00000000e+00
7.70	1.61017259e+39	0.00000000e+00
7.80	1.36757379e+39	0.00000000e+00
7.90	1.16079937e+39	0.00000000e+00
8.00	9.84692608e+38	0.00000000e+00
8.10	8.34814127e+38	0.00000000e+00
8.20	7.07346938e+38	0.00000000e+00
8.30	5.99012949e+38	0.00000000e+00
8.40	5.07000182e+38	0.00000000e+00
8.50	4.28898888e+38	0.00000000e+00
8.60	3.62646123e+38	0.00000000e+00
8.70	3.06477502e+38	0.00000000e+00
8.80	2.58885353e+38	0.00000000e+00
8.90	2.18582469e+38	0.00000000e+00
9.00	1.84470775e+38	0.00000000e+00
9.10	1.55614278e+38	0.00000000e+00
9.20	1.31215765e+38	0.00000000e+00
9.30	1.10596711e+38	0.00000000e+00
9.40	9.31800138e+37	0.00000000e+00
9.50	7.84751823e+37	0.00000000e+00
9.60	6.60655993e+37	0.00000000e+00
9.70	5.55976324e+37	0.00000000e+00
9.80	4.67712893e+37	0.00000000e+00
9.90	3.93322390e+37	0.00000000e+00
10.00	3.30649859e+37	0.00000000e+00
10.10	2.77870413e+37	0.00000000e+00
10.20	2.33439547e+37	0.00000000e+00
10.30	1.96050746e+37	0.00000000e+00
10.40	1.64599383e+37	0.00000000e+00
10.50	1.38151989e+37	0.00000000e+00
10.60	1.15920126e+37	0.00000000e+00
10.70	9.72381707e+36	0.00000000e+00
10.80	8.15444317e+36	0.00000000e+00
10.90	6.83651456e+36	0.00000000e+00
11.00	5.73008825e+36	0.00000000e+00
11.10	4.80150276e+36	0.00000000e+00
11.20	4.02240176e+36	0.00000000e+00
11.30	3.36890787e+36	0.00000000e+00
11.40	2.82092286e+36	0.00000000e+00
11.50	2.36153603e+36	0.00000000e+00
11.60	1.97652388e+36	0.00000000e+00
11.70	1.65392743e+36	0.00000000e+00
11.80	1.38369531e+36	0.00000000e+00
11.90	1.15738208e+36	0.00000000e+00
12.00	9.67894275e+35	0.00000000e+00
12.10	8.09275681e+35	0.00000000e+00
12.20	6.76526762e+35	0.00000000e+00
12.30	5.65452073e+35	0.00000000e+00
12.40	4.72532118e+35	0.00000000e+00
12.50	3.94815232e+35	0.00000000e+00
12.60	3.29826675e+35	0.00000000e+00
12.70	2.75492118e+35	0.00000000e+00
12.80	2.30073330e+35	0.00000000e+00
12.90	1.92114080e+35	0.00000000e+00
13.00	1.60394695e+35	0.00000000e+00
13.10	1.33893873e+35	0.00000000e+00
13.20	1.11756630e+35	0.00000000e+00
13.30	9.32673636e+34	0.00000000e+00
13.40	7.78272701e+34	0.00000000e+00
13.50	6.49353858e+34	0.00000000e+00
13.60	5.41726860e+34	0.00000000e+00
13.70	4.51887564e+34	0.00000000e+00
13.80	3.76906114e+34	0.00000000e+00
13.90	3.14333315e+34	0.00000000e+00
14.00	2.62122137e+34	0.00000000e+00
14.10	2.18561987e+34	0.00000000e+00
14.20	1.82223649e+34	0.00000000e+00
14.30	1.51913207e+34	0.00000000e+00
14.40	1.26633457e+34	0.00000000e+00
14.50	1.05551634e+34	0.00000000e+00
14.60	8.79723943e+33	0.00000000e+00
14.70	7.33152229e+33	0.00000000e+00
14.80	6.10955414e+33	0.00000000e+00
14.90	5.09089056e+33	0.00000000e+00
15.00	4.24177996e+33	0.00000000e+00
15.10	3.53405944e+33	0.00000000e+00
15.20	2.94423228e+33	0.00000000e+00
15.30	2.45269723e+33	0.00000000e+00
15.40	2.04310442e+33	0.00000000e+00
15.50	1.70181763e+33	0.00000000e+00
15.60	1.41746500e+33	0.00000000e+00
15.70	1.18056406e+33	0.00000000e+00
15.80	9.83208535e+32	0.00000000e+00
15.90	8.18806995e+32	0.00000000e+00
16.00	6.81864674e+32	0.00000000e+00
16.10	5.67801426e+32	0.00000000e+00
16.20	4.72799785e+32	0.00000000e+00
16.30	3.93678235e+32	0.00000000e+00
16.40	3.27785475e+32	0.00000000e+00
16.50	2.72912192e+32	0.00000000e+00
16.60	2.27217552e+32	0.00000000e+00
16.70	1.89167814e+32	0.00000000e+00
16.80	1.57485209e+32	0.00000000e+00
16.90	1.31105264e+32	0.00000000e+00
17.00	1.09141264e+32	0.00000000e+00
17.10	9.08546083e+31	0.00000000e+00
17.20	7.56301035e+31	0.00000000e+00
17.30	6.29553680e+31	0.00000000e+00
17.40	5.24036765e+31	0.00000000e+00
17.50	4.36196535e+31	0.00000000e+00
17.60	3.63073595e+31	0.00000000e+00
17.70	3.02203592e+31	0.00000000e+00
17.80	2.51534508e+31	0.00000000e+00
17.90	2.09357725e+31	0.00000000e+00
18.00	1.74250620e+31	0.00000000e+00
18.10	1.45028723e+31	0.00000000e+00
18.20	1.20705896e+31	0.00000000e+00
18.30	1.00461143e+31	0.00000000e+00
18.40	8.36109756e+30	0.00000000e+00
18.50	6.95864022e+30	0.00000000e+00
18.60	5.79137566e+30	0.00000000e+00
18.70	4.81987402e+30	0.00000000e+00
18.80	4.01131302e+30	0.00000000e+00
18.90	3.33837129e+30	0.00000000e+00
19.00	2.77830698e+30	0.00000000e+00
19.10	2.31219042e+30	0.00000000e+00
19.20	1.92426560e+30	0.00000000e+00
19.30	1.60141807e+30	0.00000000e+00
19.40	1.33273240e+30	0.00000000e+00
19.50	1.10912359e+30	0.00000000e+00
19.60	9.23030144e+29	0.00000000e+00
19.70	7.68158757e+29	0.00000000e+00
19.80	6.39271642e+29	0.00000000e+00
19.90	5.32009533e+29	0.00000000e+00


#	f18-->o18	tau_cc (hr) = 1.29229000e-02
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	9.80606521e+44
0.20	0.00000000e+00	3.00377171e+45
0.30	0.00000000e+00	4.89156280e+45
0.40	0.00000000e+00	5.68846015e+45
0.50	0.00000000e+00	4.39255207e+45
0.60	0.00000000e+00	4.92527700e+40
0.70	0.00000000e+00	0.00000000e+00
0.80	0.00000000e+00	0.00000000e+00
0.90	0.00000000e+00	0.00000000e+00
1.00	0.00000000e+00	0.00000000e+00
1.10	0.00000000e+00	0.00000000e+00
1.20	0.00000000e+00	0.00000000e+00
1.30	0.00000000e+00	0.00000000e+00
1.40	3.20407359e+33	0.00000000e+00
1.50	6.86607834e+36	0.00000000e+00
1.60	1.10123531e+44	0.00000000e+00
1.70	1.55860328e+42	0.00000000e+00
1.80	7.98290976e+40	0.00000000e+00
1.90	4.53746063e+40	0.00000000e+00
