# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.10215931
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	7.07647494e+47	0.00000000e+00
0.20	2.57143600e+48	0.00000000e+00
0.30	5.21074562e+48	0.00000000e+00
0.40	8.28900340e+48	0.00000000e+00
0.50	1.15360686e+49	0.00000000e+00
0.60	1.47527376e+49	0.00000000e+00
0.70	1.78037641e+49	0.00000000e+00
0.80	2.06050644e+49	0.00000000e+00
0.90	2.31094164e+49	0.00000000e+00
1.00	2.52934326e+49	0.00000000e+00
1.10	2.71473083e+49	0.00000000e+00
1.20	2.86678124e+49	0.00000000e+00
1.30	2.98543387e+49	0.00000000e+00
1.40	3.07074498e+49	0.00000000e+00
1.50	3.12291728e+49	0.00000000e+00
1.60	3.14242765e+49	0.00000000e+00
1.70	3.13018385e+49	0.00000000e+00
1.80	3.08765669e+49	0.00000000e+00
1.90	3.01695339e+49	0.00000000e+00
2.00	2.92081734e+49	0.00000000e+00
2.10	2.80255697e+49	0.00000000e+00
2.20	2.66591639e+49	0.00000000e+00
2.30	2.51490816e+49	0.00000000e+00
2.40	2.35362877e+49	0.00000000e+00
2.50	2.18607717e+49	0.00000000e+00
2.60	2.01599290e+49	0.00000000e+00
2.70	1.84672596e+49	0.00000000e+00
2.80	1.68114639e+49	0.00000000e+00
2.90	1.52159547e+49	0.00000000e+00
3.00	1.36987638e+49	0.00000000e+00
3.10	1.22727794e+49	0.00000000e+00
3.20	1.09462289e+49	0.00000000e+00
3.30	9.72331427e+48	0.00000000e+00
3.40	8.60491517e+48	0.00000000e+00
3.50	7.58929075e+48	0.00000000e+00
3.60	6.67273258e+48	0.00000000e+00
3.70	5.85013890e+48	0.00000000e+00
3.80	5.11549797e+48	0.00000000e+00
3.90	4.46228006e+48	0.00000000e+00
4.00	3.88374346e+48	0.00000000e+00
4.10	3.37316529e+48	0.00000000e+00
4.20	2.92400927e+48	0.00000000e+00
4.30	2.53004175e+48	0.00000000e+00
4.40	2.18540666e+48	0.00000000e+00
4.50	1.88466930e+48	0.00000000e+00
