# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 14425.3
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	3.27137841e+34	0.00000000e+00
0.20	7.56622118e+34	0.00000000e+00
0.30	9.79376483e+34	0.00000000e+00
0.40	9.97161396e+34	0.00000000e+00
0.50	8.88747171e+34	0.00000000e+00
0.60	7.27375554e+34	0.00000000e+00
0.70	5.60842514e+34	0.00000000e+00
0.80	4.13723013e+34	0.00000000e+00
0.90	2.94920702e+34	0.00000000e+00
1.00	2.04556215e+34	0.00000000e+00
1.10	1.38732296e+34	0.00000000e+00
1.20	9.23415314e+33	0.00000000e+00
1.30	6.04914875e+33	0.00000000e+00
1.40	3.90866133e+33	0.00000000e+00
1.50	2.49554365e+33	0.00000000e+00
1.60	1.57662770e+33	0.00000000e+00
1.70	9.86811955e+32	0.00000000e+00
1.80	6.12506567e+32	0.00000000e+00
1.90	3.77329959e+32	0.00000000e+00
2.00	2.30874401e+32	0.00000000e+00
2.10	1.40391497e+32	0.00000000e+00
2.20	8.48882469e+31	0.00000000e+00
2.30	5.10620176e+31	0.00000000e+00
2.40	3.05681764e+31	0.00000000e+00
2.50	1.82187739e+31	0.00000000e+00
2.60	1.08139973e+31	0.00000000e+00
2.70	6.39433527e+30	0.00000000e+00
2.80	3.76754356e+30	0.00000000e+00
2.90	2.21246036e+30	0.00000000e+00
3.00	1.29520349e+30	0.00000000e+00
3.10	7.56011384e+29	0.00000000e+00
3.20	4.40069817e+29	0.00000000e+00
3.30	2.55497314e+29	0.00000000e+00
3.40	1.47973991e+29	0.00000000e+00
3.50	8.55020223e+28	0.00000000e+00
3.60	4.92960797e+28	0.00000000e+00
3.70	2.83623572e+28	0.00000000e+00
3.80	1.62858887e+28	0.00000000e+00
3.90	9.33386969e+27	0.00000000e+00
4.00	5.33988694e+27	0.00000000e+00
4.10	3.04971078e+27	0.00000000e+00
4.20	1.73890255e+27	0.00000000e+00
4.30	9.89950133e+26	0.00000000e+00
4.40	5.62732922e+26	0.00000000e+00
4.50	3.19425663e+26	0.00000000e+00
4.60	1.81067963e+26	0.00000000e+00
4.70	1.02504282e+26	0.00000000e+00
4.80	5.79553878e+25	0.00000000e+00
4.90	3.27279277e+25	0.00000000e+00
5.00	1.84601966e+25	0.00000000e+00
5.10	1.04007910e+25	0.00000000e+00
5.20	5.85364922e+24	0.00000000e+00
5.30	3.29104920e+24	0.00000000e+00
5.40	1.84844084e+24	0.00000000e+00
5.50	1.03718342e+24	0.00000000e+00
5.60	5.81431992e+23	0.00000000e+00
5.70	3.25648758e+23	0.00000000e+00
5.80	1.82230128e+23	0.00000000e+00
5.90	1.01888143e+23	0.00000000e+00
6.00	5.69208934e+22	0.00000000e+00
6.10	3.17742754e+22	0.00000000e+00
6.20	1.77233689e+22	0.00000000e+00
6.30	9.87856478e+21	0.00000000e+00
6.40	5.50209661e+21	0.00000000e+00
6.50	3.06237751e+21	0.00000000e+00
6.60	1.70331268e+21	0.00000000e+00
6.70	9.46768407e+20	0.00000000e+00
6.80	5.25914402e+20	0.00000000e+00
6.90	2.91955187e+20	0.00000000e+00
7.00	1.61977495e+20	0.00000000e+00
7.10	8.98127040e+19	0.00000000e+00
7.20	4.97705464e+19	0.00000000e+00
7.30	2.75654619e+19	0.00000000e+00
7.40	1.52588837e+19	0.00000000e+00
7.50	8.44211088e+18	0.00000000e+00
7.60	4.66827102e+18	0.00000000e+00
7.70	2.58014130e+18	0.00000000e+00
7.80	1.42534115e+18	0.00000000e+00
7.90	7.87022885e+17	0.00000000e+00
8.00	4.34364371e+17	0.00000000e+00
8.10	2.39620642e+17	0.00000000e+00
8.20	1.32130236e+17	0.00000000e+00
8.30	7.28270468e+16	0.00000000e+00
8.40	4.01236201e+16	0.00000000e+00
8.50	2.20967655e+16	0.00000000e+00
8.60	1.21641735e+16	0.00000000e+00
8.70	6.69369282e+15	0.00000000e+00
8.80	3.68198555e+15	0.00000000e+00
8.90	2.02458129e+15	0.00000000e+00
9.00	1.11282994e+15	0.00000000e+00
9.10	6.11457543e+14	0.00000000e+00
9.20	3.35854460e+14	0.00000000e+00
9.30	1.84410857e+14	0.00000000e+00
9.40	1.01222156e+14	0.00000000e+00
9.50	5.55419951e+13	0.00000000e+00
9.60	3.04668200e+13	0.00000000e+00
9.70	1.67068833e+13	0.00000000e+00
9.80	9.15860209e+12	0.00000000e+00
9.90	5.01916080e+12	0.00000000e+00
10.00	2.74981722e+12	0.00000000e+00
10.10	1.50608643e+12	0.00000000e+00
10.20	8.24654075e+11	0.00000000e+00
10.30	4.51410832e+11	0.00000000e+00
10.40	2.47031733e+11	0.00000000e+00
10.50	1.35150105e+11	0.00000000e+00
10.60	7.39205400e+10	0.00000000e+00
10.70	4.04204488e+10	0.00000000e+00
10.80	2.20966526e+10	0.00000000e+00
10.90	1.20765595e+10	0.00000000e+00
11.00	6.59862343e+09	0.00000000e+00
11.10	3.60461415e+09	0.00000000e+00
11.20	1.96861784e+09	0.00000000e+00
11.30	1.07488765e+09	0.00000000e+00
11.40	5.86766830e+08	0.00000000e+00
11.50	3.20236320e+08	0.00000000e+00
11.60	1.74734991e+08	0.00000000e+00
11.70	9.53224250e+07	0.00000000e+00
11.80	5.19897586e+07	0.00000000e+00
11.90	2.83497747e+07	0.00000000e+00
12.00	1.54558204e+07	0.00000000e+00
12.10	8.42454852e+06	0.00000000e+00
12.20	4.59107930e+06	0.00000000e+00
12.30	2.50148534e+06	0.00000000e+00
12.40	1.36269151e+06	0.00000000e+00
12.50	7.42189640e+05	0.00000000e+00
12.60	4.04158138e+05	0.00000000e+00
12.70	2.20043303e+05	0.00000000e+00
12.80	1.19780641e+05	0.00000000e+00
12.90	6.51910552e+04	0.00000000e+00
13.00	3.54742724e+04	0.00000000e+00
13.10	1.93003089e+04	0.00000000e+00
13.20	1.04988437e+04	0.00000000e+00
13.30	5.71013330e+03	0.00000000e+00
13.40	3.10512949e+03	0.00000000e+00
13.50	1.68827401e+03	0.00000000e+00
13.60	9.17776594e+02	0.00000000e+00
13.70	4.98841835e+02	0.00000000e+00
13.80	2.71095072e+02	0.00000000e+00
13.90	1.47303900e+02	0.00000000e+00
14.00	8.00279490e+01	0.00000000e+00
14.10	4.34715289e+01	0.00000000e+00
14.20	2.36104820e+01	0.00000000e+00
14.30	1.28216055e+01	0.00000000e+00
14.40	6.96175098e+00	0.00000000e+00
14.50	3.77949642e+00	0.00000000e+00
14.60	2.05158561e+00	0.00000000e+00
14.70	1.11349027e+00	0.00000000e+00
14.80	6.04261787e-01	0.00000000e+00
14.90	3.27873665e-01	0.00000000e+00
15.00	1.77881774e-01	0.00000000e+00
15.10	9.64940739e-02	0.00000000e+00
15.20	5.23377293e-02	0.00000000e+00
15.30	2.83840850e-02	0.00000000e+00
15.40	1.53915171e-02	0.00000000e+00
15.50	8.34517010e-03	0.00000000e+00
15.60	4.52414904e-03	0.00000000e+00
15.70	2.45237703e-03	0.00000000e+00
15.80	1.32918941e-03	0.00000000e+00
15.90	7.20338255e-04	0.00000000e+00
16.00	3.90334287e-04	0.00000000e+00
16.10	2.11489200e-04	0.00000000e+00
16.20	1.14575449e-04	0.00000000e+00
16.30	6.20650989e-05	0.00000000e+00
16.40	3.36168068e-05	0.00000000e+00
16.50	1.82061939e-05	0.00000000e+00
16.60	9.85907482e-06	0.00000000e+00
16.70	5.33836221e-06	0.00000000e+00
16.80	2.89024953e-06	0.00000000e+00
16.90	1.56465512e-06	0.00000000e+00
17.00	8.46951311e-07	0.00000000e+00
17.10	4.58411318e-07	0.00000000e+00
17.20	2.48090314e-07	0.00000000e+00
17.30	1.34252503e-07	0.00000000e+00
17.40	7.26429703e-08	0.00000000e+00
17.50	3.93028375e-08	0.00000000e+00
17.60	2.12624757e-08	0.00000000e+00
17.70	1.15017479e-08	0.00000000e+00
17.80	6.22120357e-09	0.00000000e+00
17.90	3.36469749e-09	0.00000000e+00
18.00	1.81961335e-09	0.00000000e+00
18.10	9.83952557e-10	0.00000000e+00
18.20	5.32024435e-10	0.00000000e+00
18.30	2.87641683e-10	0.00000000e+00
