# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 3.8428
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	1.99735079e+46	0.00000000e+00
0.20	7.02697517e+46	0.00000000e+00
0.30	1.36161805e+47	0.00000000e+00
0.40	2.04871292e+47	0.00000000e+00
0.50	2.67080742e+47	0.00000000e+00
0.60	3.17141022e+47	0.00000000e+00
0.70	3.52533344e+47	0.00000000e+00
0.80	3.73048770e+47	0.00000000e+00
0.90	3.79972090e+47	0.00000000e+00
1.00	3.75405424e+47	0.00000000e+00
1.10	3.61769642e+47	0.00000000e+00
1.20	3.41471208e+47	0.00000000e+00
1.30	3.16702331e+47	0.00000000e+00
1.40	2.89339104e+47	0.00000000e+00
1.50	2.60906532e+47	0.00000000e+00
1.60	2.32585921e+47	0.00000000e+00
1.70	2.05246622e+47	0.00000000e+00
1.80	1.79489628e+47	0.00000000e+00
1.90	1.55694767e+47	0.00000000e+00
2.00	1.34066436e+47	0.00000000e+00
2.10	1.14675036e+47	0.00000000e+00
2.20	9.74927279e+46	0.00000000e+00
2.30	8.24231491e+46	0.00000000e+00
2.40	6.93253224e+46	0.00000000e+00
2.50	5.80322877e+46	0.00000000e+00
2.60	4.83651842e+46	0.00000000e+00
2.70	4.01435107e+46	0.00000000e+00
2.80	3.31922914e+46	0.00000000e+00
2.90	2.73467995e+46	0.00000000e+00
3.00	2.24553986e+46	0.00000000e+00
3.10	1.83809739e+46	0.00000000e+00
3.20	1.50013485e+46	0.00000000e+00
3.30	1.22089867e+46	0.00000000e+00
3.40	9.91023189e+45	0.00000000e+00
3.50	8.02425424e+45	0.00000000e+00
3.60	6.48185188e+45	0.00000000e+00
3.70	5.22419728e+45	0.00000000e+00
3.80	4.20159929e+45	0.00000000e+00
3.90	3.37232383e+45	0.00000000e+00
4.00	2.70150185e+45	0.00000000e+00
4.10	2.16013797e+45	0.00000000e+00
4.20	1.72422587e+45	0.00000000e+00
4.30	1.37396949e+45	0.00000000e+00
4.40	1.09310508e+45	0.00000000e+00
4.50	8.68316858e+44	0.00000000e+00
4.60	6.88737676e+44	0.00000000e+00
4.70	5.45525190e+44	0.00000000e+00
4.80	4.31504853e+44	0.00000000e+00
4.90	3.40870608e+44	0.00000000e+00
5.00	2.68935544e+44	0.00000000e+00
5.10	2.11924998e+44	0.00000000e+00
5.20	1.66805716e+44	0.00000000e+00
5.30	1.31145318e+44	0.00000000e+00
5.40	1.02997145e+44	0.00000000e+00
5.50	8.08061813e+43	0.00000000e+00
5.60	6.33325005e+43	0.00000000e+00
5.70	4.95890961e+43	0.00000000e+00
5.80	3.87915707e+43	0.00000000e+00
5.90	3.03175143e+43	0.00000000e+00
6.00	2.36737824e+43	0.00000000e+00
6.10	1.84702052e+43	0.00000000e+00
6.20	1.43985053e+43	0.00000000e+00
6.30	1.12154268e+43	0.00000000e+00
6.40	8.72926114e+42	0.00000000e+00
6.50	6.78910558e+42	0.00000000e+00
6.60	5.27631472e+42	0.00000000e+00
6.70	4.09770925e+42	0.00000000e+00
6.80	3.18018768e+42	0.00000000e+00
6.90	2.46645963e+42	0.00000000e+00
7.00	1.91167056e+42	0.00000000e+00
7.10	1.48073613e+42	0.00000000e+00
7.20	1.14623947e+42	0.00000000e+00
7.30	8.86774708e+41	0.00000000e+00
7.40	6.85643552e+41	0.00000000e+00
7.50	5.29830894e+41	0.00000000e+00
7.60	4.09200677e+41	0.00000000e+00
7.70	3.15865156e+41	0.00000000e+00
7.80	2.43690909e+41	0.00000000e+00
7.90	1.87912147e+41	0.00000000e+00
8.00	1.44828417e+41	0.00000000e+00
8.10	1.11568450e+41	0.00000000e+00
8.20	8.59058634e+40	0.00000000e+00
8.30	6.61154452e+40	0.00000000e+00
8.40	5.08611875e+40	0.00000000e+00
8.50	3.91091261e+40	0.00000000e+00
8.60	3.00595304e+40	0.00000000e+00
8.70	2.30942050e+40	0.00000000e+00
8.80	1.77355526e+40	0.00000000e+00
8.90	1.36148014e+40	0.00000000e+00
9.00	1.04473620e+40	0.00000000e+00
9.10	8.01372565e+39	0.00000000e+00
9.20	6.14466794e+39	0.00000000e+00
9.30	4.70979480e+39	0.00000000e+00
9.40	3.60868169e+39	0.00000000e+00
9.50	2.76402195e+39	0.00000000e+00
9.60	2.11633255e+39	0.00000000e+00
9.70	1.61986545e+39	0.00000000e+00
9.80	1.23945161e+39	0.00000000e+00
9.90	9.48066357e+38	0.00000000e+00
10.00	7.24951995e+38	0.00000000e+00
10.10	5.54171072e+38	0.00000000e+00
10.20	4.23491995e+38	0.00000000e+00
10.30	3.23531008e+38	0.00000000e+00
10.40	2.47091879e+38	0.00000000e+00
10.50	1.88658048e+38	0.00000000e+00
10.60	1.44002119e+38	0.00000000e+00
10.70	1.09885759e+38	0.00000000e+00
10.80	8.38291721e+37	0.00000000e+00
10.90	6.39340696e+37	0.00000000e+00
11.00	4.87478059e+37	0.00000000e+00
11.10	3.71591189e+37	0.00000000e+00
11.20	2.83181824e+37	0.00000000e+00
11.30	2.15753040e+37	0.00000000e+00
11.40	1.64339504e+37	0.00000000e+00
11.50	1.25147557e+37	0.00000000e+00
11.60	9.52796058e+36	0.00000000e+00
11.70	7.25231173e+36	0.00000000e+00
11.80	5.51891408e+36	0.00000000e+00
11.90	4.19887691e+36	0.00000000e+00
12.00	3.19386553e+36	0.00000000e+00
12.10	2.42887794e+36	0.00000000e+00
12.20	1.84672348e+36	0.00000000e+00
12.30	1.40380477e+36	0.00000000e+00
12.40	1.06689502e+36	0.00000000e+00
12.50	8.10677720e+35	0.00000000e+00
12.60	6.15868219e+35	0.00000000e+00
12.70	4.67780078e+35	0.00000000e+00
12.80	3.55231424e+35	0.00000000e+00
12.90	2.69710629e+35	0.00000000e+00
13.00	2.04740184e+35	0.00000000e+00
13.10	1.55391656e+35	0.00000000e+00
13.20	1.17916104e+35	0.00000000e+00
13.30	8.94624045e+34	0.00000000e+00
13.40	6.78627103e+34	0.00000000e+00
13.50	5.14690534e+34	0.00000000e+00
13.60	3.90289271e+34	0.00000000e+00
13.70	2.95905889e+34	0.00000000e+00
13.80	2.24309799e+34	0.00000000e+00
13.90	1.70008866e+34	0.00000000e+00
14.00	1.28832255e+34	0.00000000e+00
14.10	9.76131611e+33	0.00000000e+00
14.20	7.39475608e+33	0.00000000e+00
14.30	5.60108299e+33	0.00000000e+00
14.40	4.24183505e+33	0.00000000e+00
14.50	3.21195981e+33	0.00000000e+00
14.60	2.43176651e+33	0.00000000e+00
14.70	1.84081435e+33	0.00000000e+00
14.80	1.39327013e+33	0.00000000e+00
14.90	1.05438378e+33	0.00000000e+00
15.00	7.97812819e+32	0.00000000e+00
15.10	6.03591378e+32	0.00000000e+00
15.20	4.56589115e+32	0.00000000e+00
15.30	3.45342011e+32	0.00000000e+00
15.40	2.61165215e+32	0.00000000e+00
15.50	1.97480445e+32	0.00000000e+00
15.60	1.49305718e+32	0.00000000e+00
15.70	1.12868587e+32	0.00000000e+00
15.80	8.53129114e+31	0.00000000e+00
15.90	6.44766045e+31	0.00000000e+00
16.00	4.87232184e+31	0.00000000e+00
16.10	3.68143264e+31	0.00000000e+00
16.20	2.78128495e+31	0.00000000e+00
16.30	2.10098294e+31	0.00000000e+00
16.40	1.58689647e+31	0.00000000e+00
16.50	1.19846214e+31	0.00000000e+00
16.60	9.05003645e+30	0.00000000e+00
16.70	6.83324851e+30	0.00000000e+00
16.80	5.15888174e+30	0.00000000e+00
16.90	3.89435903e+30	0.00000000e+00
17.00	2.93947000e+30	0.00000000e+00
17.10	2.21847869e+30	0.00000000e+00
17.20	1.67415338e+30	0.00000000e+00
17.30	1.26325057e+30	0.00000000e+00
17.40	9.53100244e+29	0.00000000e+00
17.50	7.19023365e+29	0.00000000e+00
17.60	5.42379528e+29	0.00000000e+00
17.70	4.09091013e+29	0.00000000e+00
17.80	3.08527191e+29	0.00000000e+00
17.90	2.32661386e+29	0.00000000e+00
18.00	1.75433694e+29	0.00000000e+00
18.10	1.32269593e+29	0.00000000e+00
18.20	9.97162170e+28	0.00000000e+00
18.30	7.51676204e+28	0.00000000e+00
18.40	5.66572493e+28	0.00000000e+00
18.50	4.27012225e+28	0.00000000e+00
18.60	3.21799733e+28	0.00000000e+00
18.70	2.42488999e+28	0.00000000e+00
18.80	1.82708949e+28	0.00000000e+00
18.90	1.37654185e+28	0.00000000e+00
19.00	1.03700597e+28	0.00000000e+00
19.10	7.81152322e+27	0.00000000e+00
19.20	5.88373679e+27	0.00000000e+00
19.30	4.43133081e+27	0.00000000e+00
19.40	3.33717447e+27	0.00000000e+00
19.50	2.51297305e+27	0.00000000e+00
19.60	1.89217506e+27	0.00000000e+00
19.70	1.42462222e+27	0.00000000e+00
19.80	1.07251507e+27	0.00000000e+00
19.90	8.07370230e+26	0.00000000e+00


#	f17-->o17	tau_cc (hr) = 3.84280000e+00
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	8.09847841e+40
0.20	0.00000000e+00	2.91947923e+41
0.30	0.00000000e+00	5.88505905e+41
0.40	0.00000000e+00	9.31076240e+41
0.50	0.00000000e+00	1.28487157e+42
0.60	0.00000000e+00	1.61989096e+42
0.70	0.00000000e+00	1.91090570e+42
0.80	0.00000000e+00	2.13743655e+42
0.90	0.00000000e+00	2.28371273e+42
1.00	0.00000000e+00	2.33859619e+42
1.10	0.00000000e+00	2.29543162e+42
1.20	0.00000000e+00	2.15172418e+42
1.30	0.00000000e+00	1.90836799e+42
1.40	0.00000000e+00	1.56744090e+42
1.50	0.00000000e+00	1.12361984e+42
1.60	0.00000000e+00	4.96438716e+41
1.70	0.00000000e+00	1.51980598e+38
1.80	0.00000000e+00	2.23388240e+37
1.90	0.00000000e+00	0.00000000e+00
2.00	0.00000000e+00	0.00000000e+00
2.10	0.00000000e+00	0.00000000e+00
2.20	0.00000000e+00	0.00000000e+00
2.30	0.00000000e+00	0.00000000e+00
2.40	0.00000000e+00	0.00000000e+00
2.50	0.00000000e+00	0.00000000e+00
2.60	0.00000000e+00	0.00000000e+00
2.70	1.33056421e+40	0.00000000e+00
2.80	3.36692930e+39	0.00000000e+00
2.90	4.26017914e+39	0.00000000e+00
3.00	5.93829116e+39	0.00000000e+00
3.10	7.45958331e+39	0.00000000e+00
3.20	8.67522267e+39	0.00000000e+00
3.30	9.48148109e+39	0.00000000e+00
3.40	9.82647761e+39	0.00000000e+00
3.50	9.72845627e+39	0.00000000e+00
3.60	9.26402238e+39	0.00000000e+00
3.70	8.53962705e+39	0.00000000e+00
3.80	7.66370398e+39	0.00000000e+00
3.90	6.72861865e+39	0.00000000e+00
4.00	5.80325798e+39	0.00000000e+00
4.10	4.93309200e+39	0.00000000e+00
4.20	4.14404367e+39	0.00000000e+00
4.30	3.44750123e+39	0.00000000e+00
4.40	2.84500261e+39	0.00000000e+00
4.50	2.33199609e+39	0.00000000e+00
4.60	1.90058647e+39	0.00000000e+00
4.70	1.54140165e+39	0.00000000e+00
4.80	1.24478219e+39	0.00000000e+00
4.90	1.00148660e+39	0.00000000e+00
5.00	8.03068654e+38	0.00000000e+00
5.10	6.42042694e+38	0.00000000e+00
5.20	5.11918330e+38	0.00000000e+00
5.30	4.07159314e+38	0.00000000e+00
5.40	3.23102480e+38	0.00000000e+00
5.50	2.55859147e+38	0.00000000e+00
5.60	2.02212799e+38	0.00000000e+00
5.70	1.59520845e+38	0.00000000e+00
5.80	1.25624599e+38	0.00000000e+00
5.90	9.87693536e+37	0.00000000e+00
6.00	7.75349117e+37	0.00000000e+00
6.10	6.07761788e+37	0.00000000e+00
6.20	4.75730238e+37	0.00000000e+00
6.30	3.71883481e+37	0.00000000e+00
