# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.00011422
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	4.64936757e+50	0.00000000e+00
0.20	1.86880338e+51	0.00000000e+00
0.30	4.18880683e+51	0.00000000e+00
0.40	7.36237030e+51	0.00000000e+00
0.50	1.12980425e+52	0.00000000e+00
0.60	1.58854845e+52	0.00000000e+00
0.70	2.10038807e+52	0.00000000e+00
0.80	2.65285377e+52	0.00000000e+00
0.90	3.23357395e+52	0.00000000e+00
1.00	3.83061035e+52	0.00000000e+00
1.10	4.43267617e+52	0.00000000e+00
1.20	5.02927007e+52	0.00000000e+00
1.30	5.61075427e+52	0.00000000e+00
1.40	6.16840065e+52	0.00000000e+00
1.50	6.69441957e+52	0.00000000e+00
1.60	7.18198151e+52	0.00000000e+00
1.70	7.62523596e+52	0.00000000e+00
1.80	8.01932894e+52	0.00000000e+00
1.90	8.36041632e+52	0.00000000e+00
2.00	8.64567084e+52	0.00000000e+00
2.10	8.87327993e+52	0.00000000e+00
2.20	9.04242983e+52	0.00000000e+00
2.30	9.15327485e+52	0.00000000e+00
2.40	9.20688981e+52	0.00000000e+00
2.50	9.20520492e+52	0.00000000e+00
2.60	9.15092344e+52	0.00000000e+00
2.70	9.04742490e+52	0.00000000e+00
2.80	8.89865445e+52	0.00000000e+00
2.90	8.70900398e+52	0.00000000e+00
3.00	8.48318676e+52	0.00000000e+00
3.10	8.22611157e+52	0.00000000e+00
3.20	7.94276024e+52	0.00000000e+00
3.30	7.63807270e+52	0.00000000e+00
3.40	7.31684405e+52	0.00000000e+00
3.50	6.98363558e+52	0.00000000e+00
3.60	6.64270347e+52	0.00000000e+00
3.70	6.29794426e+52	0.00000000e+00
3.80	5.95285848e+52	0.00000000e+00
3.90	5.61053096e+52	0.00000000e+00
4.00	5.27362562e+52	0.00000000e+00
4.10	4.94439345e+52	0.00000000e+00
4.20	4.62468999e+52	0.00000000e+00
4.30	4.31600099e+52	0.00000000e+00
4.40	4.01947290e+52	0.00000000e+00
4.50	3.73594660e+52	0.00000000e+00
4.60	3.46599236e+52	0.00000000e+00
4.70	3.20994467e+52	0.00000000e+00
4.80	2.96793596e+52	0.00000000e+00
4.90	2.73992804e+52	0.00000000e+00
5.00	2.52574140e+52	0.00000000e+00
5.10	2.32508147e+52	0.00000000e+00
5.20	2.13756231e+52	0.00000000e+00
5.30	1.96272710e+52	0.00000000e+00
5.40	1.80006624e+52	0.00000000e+00
5.50	1.64903275e+52	0.00000000e+00
5.60	1.50905533e+52	0.00000000e+00
5.70	1.37954936e+52	0.00000000e+00
5.80	1.25992597e+52	0.00000000e+00
5.90	1.14959955e+52	0.00000000e+00
6.00	1.04799368e+52	0.00000000e+00
6.10	9.54545903e+51	0.00000000e+00
6.20	8.68711427e+51	0.00000000e+00
6.30	7.89965806e+51	0.00000000e+00
6.40	7.17807028e+51	0.00000000e+00
6.50	6.51756781e+51	0.00000000e+00
6.60	5.91361295e+51	0.00000000e+00
6.70	5.36191721e+51	0.00000000e+00
6.80	4.85844105e+51	0.00000000e+00
6.90	4.39939137e+51	0.00000000e+00
7.00	3.98121632e+51	0.00000000e+00
7.10	3.60059837e+51	0.00000000e+00
7.20	3.25444617e+51	0.00000000e+00
7.30	2.93988537e+51	0.00000000e+00
7.40	2.65424861e+51	0.00000000e+00
7.50	2.39506541e+51	0.00000000e+00
7.60	2.16005138e+51	0.00000000e+00
7.70	1.94709791e+51	0.00000000e+00
7.80	1.75426128e+51	0.00000000e+00
7.90	1.57975269e+51	0.00000000e+00
8.00	1.42192782e+51	0.00000000e+00
8.10	1.27927740e+51	0.00000000e+00
8.20	1.15041753e+51	0.00000000e+00
8.30	1.03408095e+51	0.00000000e+00
8.40	9.29108354e+50	0.00000000e+00
8.50	8.34440350e+50	0.00000000e+00
8.60	7.49109866e+50	0.00000000e+00
8.70	6.72234862e+50	0.00000000e+00
8.80	6.03011676e+50	0.00000000e+00
8.90	5.40708659e+50	0.00000000e+00
9.00	4.84660291e+50	0.00000000e+00
9.10	4.34261738e+50	0.00000000e+00
9.20	3.88963696e+50	0.00000000e+00
9.30	3.48267705e+50	0.00000000e+00
9.40	3.11721767e+50	0.00000000e+00
9.50	2.78916301e+50	0.00000000e+00
9.60	2.49480421e+50	0.00000000e+00
9.70	2.23078497e+50	0.00000000e+00
9.80	1.99406997e+50	0.00000000e+00
9.90	1.78191601e+50	0.00000000e+00
10.00	1.59184516e+50	0.00000000e+00
10.10	1.42162062e+50	0.00000000e+00
10.20	1.26922429e+50	0.00000000e+00
10.30	1.13283641e+50	0.00000000e+00
10.40	1.01081693e+50	0.00000000e+00
10.50	9.01688576e+49	0.00000000e+00
10.60	8.04121327e+49	0.00000000e+00
10.70	7.16918332e+49	0.00000000e+00
10.80	6.39003099e+49	0.00000000e+00
10.90	5.69407839e+49	0.00000000e+00
11.00	5.07262891e+49	0.00000000e+00
11.10	4.51787117e+49	0.00000000e+00
11.20	4.02279180e+49	0.00000000e+00
11.30	3.58109671e+49	0.00000000e+00
11.40	3.18713981e+49	0.00000000e+00
11.50	2.83585797e+49	0.00000000e+00
11.60	2.52271287e+49	0.00000000e+00
11.70	2.24363807e+49	0.00000000e+00
11.80	1.99499134e+49	0.00000000e+00
11.90	1.77351161e+49	0.00000000e+00
12.00	1.57628009e+49	0.00000000e+00
12.10	1.40068529e+49	0.00000000e+00
12.20	1.24439148e+49	0.00000000e+00
12.30	1.10531025e+49	0.00000000e+00
12.40	9.81574946e+48	0.00000000e+00
12.50	8.71517642e+48	0.00000000e+00
12.60	7.73648484e+48	0.00000000e+00
12.70	6.86637077e+48	0.00000000e+00
12.80	6.09295771e+48	0.00000000e+00
12.90	5.40564677e+48	0.00000000e+00
13.00	4.79498169e+48	0.00000000e+00
13.10	4.25252830e+48	0.00000000e+00
13.20	3.77076623e+48	0.00000000e+00
13.30	3.34299150e+48	0.00000000e+00
13.40	2.96322961e+48	0.00000000e+00
13.50	2.62615768e+48	0.00000000e+00
13.60	2.32703442e+48	0.00000000e+00
13.70	2.06163785e+48	0.00000000e+00
13.80	1.82620920e+48	0.00000000e+00
13.90	1.61740299e+48	0.00000000e+00
14.00	1.43224233e+48	0.00000000e+00
14.10	1.26807888e+48	0.00000000e+00
14.20	1.12255719e+48	0.00000000e+00
14.30	9.93582731e+47	0.00000000e+00
14.40	8.79293457e+47	0.00000000e+00
14.50	7.78034365e+47	0.00000000e+00
14.60	6.88334788e+47	0.00000000e+00
14.70	6.08888117e+47	0.00000000e+00
14.80	5.38533772e+47	0.00000000e+00
14.90	4.76241103e+47	0.00000000e+00
15.00	4.21095003e+47	0.00000000e+00
15.10	3.72283127e+47	0.00000000e+00
15.20	3.29084519e+47	0.00000000e+00
15.30	2.90859421e+47	0.00000000e+00
15.40	2.57040248e+47	0.00000000e+00
15.50	2.27123551e+47	0.00000000e+00
15.60	2.00662845e+47	0.00000000e+00
15.70	1.77262233e+47	0.00000000e+00
15.80	1.56570736e+47	0.00000000e+00
15.90	1.38277265e+47	0.00000000e+00
16.00	1.22106119e+47	0.00000000e+00
16.10	1.07813018e+47	0.00000000e+00
16.20	9.51815392e+46	0.00000000e+00
16.30	8.40199891e+46	0.00000000e+00
16.40	7.41585973e+46	0.00000000e+00
16.50	6.54470365e+46	0.00000000e+00
16.60	5.77522164e+46	0.00000000e+00
16.70	5.09563239e+46	0.00000000e+00
16.80	4.49550882e+46	0.00000000e+00
16.90	3.96562395e+46	0.00000000e+00
17.00	3.49781351e+46	0.00000000e+00
17.10	3.08485513e+46	0.00000000e+00
17.20	2.72036027e+46	0.00000000e+00
17.30	2.39867899e+46	0.00000000e+00
17.40	2.11481511e+46	0.00000000e+00
17.50	1.86435135e+46	0.00000000e+00
17.60	1.64338261e+46	0.00000000e+00
17.70	1.44845725e+46	0.00000000e+00
17.80	1.27652470e+46	0.00000000e+00
17.90	1.12488932e+46	0.00000000e+00
18.00	9.91169324e+45	0.00000000e+00
18.10	8.73260594e+45	0.00000000e+00
18.20	7.69304490e+45	0.00000000e+00
18.30	6.77659490e+45	0.00000000e+00
18.40	5.96875933e+45	0.00000000e+00
18.50	5.25673784e+45	0.00000000e+00
18.60	4.62922952e+45	0.00000000e+00
18.70	4.07625795e+45	0.00000000e+00
18.80	3.58901751e+45	0.00000000e+00
18.90	3.15973647e+45	0.00000000e+00
19.00	2.78155671e+45	0.00000000e+00
19.10	2.44842687e+45	0.00000000e+00
19.20	2.15500807e+45	0.00000000e+00
19.30	1.89659059e+45	0.00000000e+00
19.40	1.66902018e+45	0.00000000e+00
19.50	1.46863289e+45	0.00000000e+00
19.60	1.29219764e+45	0.00000000e+00
19.70	1.13686536e+45	0.00000000e+00
19.80	1.00012405e+45	0.00000000e+00
19.90	8.79759159e+44	0.00000000e+00


#	f17-->o17	tau_cc (hr) = 1.14220000e-04
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	1.76859818e+42
0.20	0.00000000e+00	5.95297841e+42
0.30	0.00000000e+00	1.11794234e+43
0.40	0.00000000e+00	1.64415355e+43
0.50	0.00000000e+00	2.10459207e+43
0.60	0.00000000e+00	2.45596684e+43
0.70	0.00000000e+00	2.67607143e+43
0.80	0.00000000e+00	2.75918681e+43
0.90	0.00000000e+00	2.71189631e+43
1.00	0.00000000e+00	2.54928980e+43
1.10	0.00000000e+00	2.29162698e+43
1.20	0.00000000e+00	1.96177043e+43
1.30	0.00000000e+00	1.58351689e+43
1.40	0.00000000e+00	1.18178765e+43
1.50	0.00000000e+00	7.82426417e+42
1.60	0.00000000e+00	3.79334890e+42
1.70	0.00000000e+00	5.76731895e+41
1.80	0.00000000e+00	7.49602451e+39
1.90	0.00000000e+00	0.00000000e+00
2.00	2.31534675e+38	0.00000000e+00
2.10	6.04625491e+39	0.00000000e+00
2.20	4.66702340e+40	0.00000000e+00
2.30	2.79640965e+41	0.00000000e+00
2.40	1.15598247e+42	0.00000000e+00
2.50	3.96393033e+42	0.00000000e+00
2.60	1.00321294e+43	0.00000000e+00
2.70	2.31842495e+43	0.00000000e+00
2.80	4.58788788e+43	0.00000000e+00
2.90	7.05705933e+43	0.00000000e+00
3.00	9.79053989e+43	0.00000000e+00
3.10	1.28141542e+44	0.00000000e+00
3.20	1.60970616e+44	0.00000000e+00
3.30	1.95867738e+44	0.00000000e+00
3.40	2.32166791e+44	0.00000000e+00
3.50	2.69103497e+44	0.00000000e+00
3.60	3.05855496e+44	0.00000000e+00
3.70	3.41583796e+44	0.00000000e+00
3.80	3.75474107e+44	0.00000000e+00
3.90	4.06775235e+44	0.00000000e+00
4.00	4.34831790e+44	0.00000000e+00
4.10	4.59109185e+44	0.00000000e+00
4.20	4.79209775e+44	0.00000000e+00
4.30	4.94879933e+44	0.00000000e+00
